,Region,481,486,493,500,507
0,Belgium,,12235,11770,8055,15991
1,Bulgaria,,4040,2621,4965,5060
2,Czechia,,5711,0,861,0
3,Denmark,,5692,6638,6443,6643
4,Germany,,71610,80623,76251,77016
5,Estonia,,3327,3103,3105,2980
6,Ireland,,3622,2685,2385,4918
7,Greece,,10379,11511,9142,8155
8,Spain,,32775,28940,26928,27857
9,France,,116837,115960,115997,116828
10,Croatia,,7504,8352,8070,8040
11,Italy,,48827,46229,44380,41682
12,Cyprus,,2036,2038,2672,1793
13,Latvia,,6583,5896,6575,8613
14,Lithuania,,4161,140,0,15873
15,Luxembourg,,584,637,937,978
16,Hungary,,8416,5266,4258,3259
17,Malta,,0,28,0,28
18,Netherlands,,26038,42330,61132,31212
19,Austria,,3389,0,0,0
20,Poland,,11710,976,0,0
21,Portugal,,730,3159,0,5295
22,Romania,,2135,143,0,0
23,Slovenia,,3590,2920,3810,2639
24,Slovakia,,2391,1802,1746,1691
25,Finland,,1713,748,837,1693
26,Sweden,,29815,28617,25748,25292
27,United Kingdom,,19107,22338,15827,31487
28,Iceland,,34,30,2,0
29,Liechtenstein,,15,9,0,0
30,Norway,,2602,3466,2429,2452
31,Switzerland,,11894,9202,9211,9405
