,Region,425,430,437,444,451
0,Belgium,,16818,16813,16813,16818
1,Bulgaria,,24623,22920,23136,23055
2,Czechia,,73931,66497,67064,67046
3,Denmark,,5152,5500,5521,5509
4,Germany,,64624,86508,85952,86450
5,Estonia,,10216,11171,10619,10009
6,Ireland,,3437,3591,3595,4270
7,Greece,,16544,17371,14864,15181
8,Spain,,17952,17966,17959,17951
9,France,,166928,164736,165450,168429
10,Croatia,,6313,3347,6236,5336
11,Italy,,154323,158115,155643,156977
12,Cyprus,,2465,2468,2480,2475
13,Latvia,,3801,3799,3857,3836
14,Lithuania,,3547,3547,3552,3375
15,Luxembourg,,1212,1432,1356,1357
16,Hungary,,54491,51265,50955,52727
17,Malta,,1751,1752,1755,1756
18,Netherlands,,40594,40521,40532,40590
19,Austria,,19377,19263,19425,19387
20,Poland,,148992,122509,123090,122358
21,Portugal,,3719,3467,3454,3449
22,Romania,,37125,28315,28610,28405
23,Slovenia,,4937,5528,5526,5919
24,Slovakia,,14115,12827,12791,12846
25,Finland,,4929,5235,5150,4703
26,Sweden,,27943,27930,27879,27890
27,United Kingdom,,34568,34402,34453,44358
28,Iceland,,12,12,12,12
29,Liechtenstein,,20,20,20,20
30,Norway,,6635,6264,6170,6098
31,Switzerland,,10167,8768,8765,8763
