,Region,712,717,724,731,738
0,Belgium,,48046,45539,33936,68793
1,Bulgaria,,12618,9949,9622,14666
2,Czechia,,40982,40112,36809,13240
3,Denmark,,141710,139642,141989,0
4,Germany,,203125,163528,173650,163651
5,Estonia,,6041,5609,4774,4524
6,Ireland,,106219,108426,108189,0
7,Greece,,122743,122239,102209,0
8,Spain,,508169,319085,0,0
9,France,,1124775,1128668,427191,0
10,Croatia,,22460,22801,22895,26155
11,Italy,,609321,661277,0,0
12,Cyprus,,14844,13040,15177,0
13,Latvia,,5356,5849,4611,5958
14,Lithuania,,11111,11081,11052,11136
15,Luxembourg,,4884,4854,4863,4869
16,Hungary,,19787,19452,18824,18376
17,Malta,,7905,2841,0,0
18,Netherlands,,95571,72415,96528,96620
19,Austria,,17448,15885,15322,13970
20,Poland,,69906,56888,51228,50922
21,Portugal,,138842,119304,38844,0
22,Romania,,7964,8079,8109,8140
23,Slovenia,,10460,9605,9217,7264
24,Slovakia,,25610,25300,2815,2774
25,Finland,,30644,30712,30732,0
26,Sweden,,42603,42775,42494,0
27,United Kingdom,,1251435,1198025,1238050,0
28,Iceland,,5035,5114,5093,0
29,Liechtenstein,,244,212,156,276
30,Norway,,24472,24319,24354,23870
31,Switzerland,,100905,106347,109420,103702
