,Region,789,794,801,808,815
0,Belgium,,66199,60242,63592,68786
1,Bulgaria,,12022,12691,13035,12720
2,Czechia,,51865,45620,46351,43811
3,Denmark,,52903,41249,28365,25409
4,Germany,,1558732,1570495,1557083,1566986
5,Estonia,,13467,11006,206,98
6,Ireland,,24111,24149,24467,23897
7,Greece,,156616,157198,156949,154375
8,Spain,,95529,98791,102460,101202
9,France,,568868,481849,607650,599506
10,Croatia,,10632,4004,4131,1894
11,Italy,,497120,451684,485247,503168
12,Cyprus,,23606,23312,23328,23311
13,Latvia,,35373,34703,35310,42921
14,Lithuania,,27945,22628,21840,19920
15,Luxembourg,,6622,7433,7449,2888
16,Hungary,,9971,12370,14087,15312
17,Malta,,1481,1520,1645,1720
18,Netherlands,,386091,402886,365524,404471
19,Austria,,320948,321396,323660,321508
20,Poland,,74707,71821,72271,67568
21,Portugal,,62559,52441,58302,81115
22,Romania,,23452,3549,3552,3473
23,Slovenia,,16647,12321,12820,7858
24,Slovakia,,72712,67131,58089,56561
25,Finland,,53454,53297,52146,51864
26,Sweden,,10754,10823,9337,9444
27,United Kingdom,,578628,581829,580590,581590
28,Iceland,,12415,12470,12517,12451
29,Liechtenstein,,1286,1238,183,178
30,Norway,,27192,16365,12517,9603
31,Switzerland,,204039,203196,200871,201037
