,Region,600,605,612,619,626
0,Belgium,,16704,13825,27446,13815
1,Bulgaria,,13496,19095,5781,87
2,Czechia,,3816,2899,2735,2118
3,Denmark,,4568,4251,3708,334
4,Germany,,80156,79726,67054,182
5,Estonia,,3583,3669,2895,2609
6,Ireland,,12405,12127,7261,5137
7,Greece,,20254,15579,15090,14670
8,Spain,,33524,34045,0,41766
9,France,,83497,127556,128632,4981
10,Croatia,,6719,6129,0,300
11,Italy,,39312,47557,68678,69080
12,Cyprus,,1594,1220,668,1491
13,Latvia,,3518,2498,0,0
14,Lithuania,,7090,7089,5979,6248
15,Luxembourg,,688,701,662,834
16,Hungary,,2214,1948,0,1287
17,Malta,,370,394,284,424
18,Netherlands,,22248,20958,17228,35615
19,Austria,,17603,17456,13540,11549
20,Poland,,4087,6130,0,3826
21,Portugal,,12288,11876,8895,12214
22,Romania,,18596,2621,0,1153
23,Slovenia,,7472,57,0,56
24,Slovakia,,2484,497,561,0
25,Finland,,3863,3446,3125,2670
26,Sweden,,9366,9802,7608,7589
27,United Kingdom,,265452,259962,260408,501970
28,Iceland,,330,227,0,94
29,Liechtenstein,,63,64,66,66
30,Norway,,11890,9003,8365,8311
31,Switzerland,,30555,31473,22768,79
