,Region,621,626,633,640,647
0,Belgium,,13729,13720,13842,13678
1,Bulgaria,,11294,12748,12714,11210
2,Czechia,,3974,4605,1268,3104
3,Denmark,,3069,3041,721,3569
4,Germany,,50778,50621,46464,44359
5,Estonia,,4695,4650,4723,15
6,Ireland,,9294,9244,8720,9523
7,Greece,,14499,15447,12882,12915
8,Spain,,9958,11991,0,1691
9,France,,32906,32378,32736,32190
10,Croatia,,8812,8436,8930,564
11,Italy,,22290,23323,22440,28438
12,Cyprus,,734,693,689,0
13,Latvia,,6530,6509,0,0
14,Lithuania,,11668,11702,0,172
15,Luxembourg,,580,577,583,578
16,Hungary,,3352,5042,5771,6137
17,Malta,,109,66,0,14
18,Netherlands,,11679,11701,22341,24381
19,Austria,,12052,11892,11688,12013
20,Poland,,7293,8341,0,9322
21,Portugal,,4442,4444,3988,3759
22,Romania,,70631,1550,0,0
23,Slovenia,,6219,3411,6256,6170
24,Slovakia,,6088,6112,6179,13
25,Finland,,3490,2454,3007,3608
26,Sweden,,4468,4639,5037,5036
27,United Kingdom,,224965,231663,231723,231441
28,Iceland,,179,160,152,109
29,Liechtenstein,,2,0,0,0
30,Norway,,3956,3802,3373,3313
31,Switzerland,,8637,2823,8847,8956
