,Region,670,675,682,689,696
0,Belgium,,99535,100832,99903,0
1,Bulgaria,,14706,13031,12572,11830
2,Czechia,,103605,65748,59886,74953
3,Denmark,,26810,26715,27295,0
4,Germany,,349821,348088,335688,0
5,Estonia,,5418,5137,4667,4593
6,Ireland,,30725,30974,31345,31025
7,Greece,,47429,47918,47764,47599
8,Spain,,41022,56503,66499,74857
9,France,,115533,116976,111461,0
10,Croatia,,32241,32314,32041,5376
11,Italy,,64021,64850,64400,0
12,Cyprus,,3323,4034,4248,2909
13,Latvia,,6152,6143,49,16
14,Lithuania,,12813,12071,10003,10160
15,Luxembourg,,1740,1758,1751,1733
16,Hungary,,59850,59933,0,0
17,Malta,,418,628,863,1000
18,Netherlands,,139294,139915,0,0
19,Austria,,99476,99201,0,0
20,Poland,,139717,136364,35619,42452
21,Portugal,,15907,18878,21434,24355
22,Romania,,23079,28734,170,64
23,Slovenia,,23175,22984,23017,3003
24,Slovakia,,68765,17350,18126,20287
25,Finland,,7093,7970,7909,7834
26,Sweden,,6118,5782,6443,6406
27,United Kingdom,,272765,284054,276664,274272
28,Iceland,,1124,1136,1135,1151
29,Liechtenstein,,262,291,0,0
30,Norway,,14150,14331,14494,1170
31,Switzerland,,32644,32838,0,0
