,Region,740,745,752,759,766
0,Belgium,,380658,399523,0,0
1,Bulgaria,,64856,64317,5008,0
2,Czechia,,211561,90411,0,0
3,Denmark,,336477,337408,348652,350373
4,Germany,,1076886,1077396,0,0
5,Estonia,,39654,40377,0,0
6,Ireland,,22647,9763,1,1
7,Greece,,128822,132320,132192,130973
8,Spain,,826535,819882,820367,822911
9,France,,2375935,2386485,2405143,242037
10,Croatia,,63153,61539,62004,7787
11,Italy,,1065215,1055992,574559,1063227
12,Cyprus,,11919,10424,9324,13993
13,Latvia,,52161,8515,7612,0
14,Lithuania,,63322,63529,0,0
15,Luxembourg,,16203,16387,16201,0
16,Hungary,,109746,60820,0,0
17,Malta,,1537,1157,1008,940
18,Netherlands,,420677,419428,0,0
19,Austria,,225924,20410,0,0
20,Poland,,290199,197491,327007,0
21,Portugal,,396240,394784,42098,41136
22,Romania,,178086,6342,3184,1688
23,Slovenia,,100390,0,0,0
24,Slovakia,,93945,84450,94899,0
25,Finland,,35326,27592,31285,39228
26,Sweden,,295850,296962,0,0
27,United Kingdom,,541427,394757,373235,322595
28,Iceland,,9852,9954,9896,9970
29,Liechtenstein,,962,951,953,0
30,Norway,,142205,142508,0,0
31,Switzerland,,259086,259809,258331,0
