,Region,614,619,626,633,640
0,Belgium,,14322,14374,14161,14181
1,Bulgaria,,10820,11023,10925,10944
2,Czechia,,3154,5206,5148,3985
3,Denmark,,2318,1581,0,0
4,Germany,,60206,56086,56208,55997
5,Estonia,,3728,3770,3829,3847
6,Ireland,,8375,9015,9128,8608
7,Greece,,14790,14855,14032,15622
8,Spain,,17396,13515,13110,12713
9,France,,36564,33583,25461,20662
10,Croatia,,7963,8092,0,35
11,Italy,,26796,27448,28929,26533
12,Cyprus,,1355,1259,0,1492
13,Latvia,,4133,4182,0,26
14,Lithuania,,9388,9540,0,172
15,Luxembourg,,584,583,578,578
16,Hungary,,2967,3749,2180,3728
17,Malta,,134,135,37,10
18,Netherlands,,11907,11976,11815,11814
19,Austria,,12335,12082,12442,12484
20,Poland,,5261,5945,0,6530
21,Portugal,,5061,3427,0,0
22,Romania,,44693,432,0,430
23,Slovenia,,6364,1040,0,31
24,Slovakia,,5889,5796,0,0
25,Finland,,1650,2565,2455,2458
26,Sweden,,5131,5213,5414,4419
27,United Kingdom,,220508,216319,233896,229359
28,Iceland,,198,100,87,15
29,Liechtenstein,,36,35,35,35
30,Norway,,5056,4752,4445,4821
31,Switzerland,,12125,6470,8057,95
