,County,197,206,213,220,227,234,241
0,01001,1050,58,51,47,44,46,26
1,01003,3380,299,232,203,207,199,118
2,01005,565,19,14,9,8,9,4
3,01007,413,53,54,57,55,57,32
4,01009,759,93,76,68,66,67,39
5,01011,450,5,1,0,0,4,1
6,01013,756,28,32,32,33,32,19
7,01015,1672,376,347,327,309,303,174
8,01017,835,31,28,28,28,28,17
9,01019,258,35,34,38,37,37,21
10,01021,745,68,46,42,41,37,21
11,01023,277,14,14,14,15,16,10
12,01025,494,50,52,51,53,50,30
13,01027,237,52,57,59,57,55,30
14,01029,125,15,14,13,14,14,9
15,01031,736,39,29,23,23,24,12
16,01033,1141,173,188,196,199,201,114
17,01035,378,31,27,26,21,22,13
18,01037,101,7,7,7,7,7,4
19,01039,716,46,38,34,30,31,19
20,01041,312,61,63,62,64,62,36
21,01043,1189,162,198,219,217,216,127
22,01045,802,38,17,14,12,8,6
23,01047,1305,60,53,52,48,48,28
24,01049,1745,188,230,251,262,258,152
25,01051,1672,94,76,67,65,62,40
26,01053,1044,100,75,71,69,71,41
27,01055,2041,163,123,107,104,105,59
28,01057,183,36,44,47,47,51,28
29,01059,1238,115,136,145,145,148,86
30,01061,248,44,46,48,48,49,29
31,01063,249,7,7,7,7,7,4
32,01065,464,29,27,28,28,28,15
33,01067,249,23,21,21,21,21,12
34,01069,1348,85,53,43,38,40,21
35,01071,924,341,557,675,704,708,402
36,01073,12486,1831,2386,2649,2753,2768,1582
37,01075,212,35,38,38,39,42,22
38,01077,1123,149,154,155,162,159,90
39,01079,332,65,65,68,67,69,36
40,01081,2588,162,170,182,178,179,107
41,01083,1261,120,108,103,104,106,60
42,01085,567,7,7,7,6,7,4
43,01087,320,16,13,12,11,12,7
44,01089,5161,580,582,604,591,579,333
45,01091,536,40,34,35,35,35,21
46,01093,562,35,27,25,22,24,14
47,01095,3060,251,262,277,274,272,155
48,01097,9420,1984,2413,2580,2665,2617,1530
49,01099,408,22,18,15,14,15,9
50,01101,6449,347,294,274,268,262,149
51,01103,2295,224,240,252,250,243,138
52,01105,436,30,23,21,17,20,11
53,01107,377,30,33,33,33,31,19
54,01109,687,52,50,50,50,52,29
55,01111,394,9,6,2,3,2,3
56,01113,1277,108,102,100,97,99,55
57,01115,1289,124,107,99,97,98,58
58,01117,3164,323,358,369,366,382,218
59,01119,360,10,13,14,14,14,8
60,01121,967,139,139,147,158,174,104
61,01123,841,46,43,46,55,63,39
62,01125,4057,240,207,192,187,184,105
63,01127,1498,39,20,16,14,16,8
64,01129,320,27,21,22,27,29,20
65,01131,414,16,14,14,15,14,8
66,01133,440,32,30,30,31,30,17
67,02013,2,0,0,0,0,0,0
68,02016,4,0,0,0,0,0,0
69,02020,2016,361,240,187,173,170,95
70,02050,22,0,0,0,0,0,0
71,02060,7,0,0,0,0,0,0
72,02068,1,0,0,0,0,0,0
73,02070,1,0,0,0,0,0,0
74,02090,420,0,0,0,0,0,0
75,02100,4,0,0,0,0,0,0
76,02105,0,0,0,0,0,0,0
77,02110,95,12,10,9,10,10,5
78,02122,308,14,14,14,14,14,8
79,02130,37,0,0,0,0,0,0
80,02150,6,0,0,0,0,0,0
81,02158,6,0,0,0,0,0,0
82,02164,0,0,0,0,0,0,0
83,02170,315,74,104,115,118,117,68
84,02180,19,0,0,0,0,0,0
85,02185,16,0,0,0,0,0,0
86,02188,39,7,1,0,0,0,0
87,02195,6,0,0,0,0,0,0
88,02198,7,0,0,0,0,0,0
89,02220,25,0,0,0,0,0,0
90,02230,0,0,0,0,0,0,0
91,02240,15,0,0,0,0,0,0
92,02261,49,2,0,0,0,0,0
93,02275,8,0,0,0,0,0,0
94,02282,7,0,0,0,0,0,0
95,02290,48,0,0,0,0,0,0
96,04001,3119,185,212,227,224,228,128
97,04003,1565,96,88,85,86,91,54
98,04005,3043,82,73,72,74,78,47
99,04007,884,159,167,173,172,172,100
100,04009,518,126,141,144,150,151,85
101,04011,58,0,0,0,0,0,0
102,04012,477,5,2,2,1,0,2
103,04013,124022,7479,6440,5984,5942,5783,3345
104,04015,3078,175,108,86,79,79,43
105,04017,5330,139,108,100,98,96,58
106,04019,17293,1288,1112,1058,1030,1037,599
107,04021,8323,493,401,365,369,379,228
108,04023,2643,71,54,52,49,48,28
109,04025,1936,258,266,274,279,280,165
110,04027,11367,539,466,436,417,419,238
111,05001,208,18,13,13,14,14,8
112,05003,298,119,148,162,171,170,98
113,05005,68,16,26,32,36,32,21
114,05007,4663,224,186,169,166,165,92
115,05009,193,85,110,118,124,125,68
116,05011,173,43,54,58,57,60,35
117,05013,13,0,0,0,0,0,0
118,05015,350,15,11,7,7,7,4
119,05017,707,173,184,179,176,176,95
120,05019,175,23,21,21,21,22,14
121,05021,118,7,9,14,14,17,11
122,05023,188,7,7,7,7,7,4
123,05025,87,16,19,21,21,21,12
124,05027,209,39,50,56,57,56,33
125,05029,143,9,11,14,14,14,8
126,05031,1264,112,98,99,100,102,58
127,05033,582,75,67,66,70,71,41
128,05035,1315,192,224,237,246,244,139
129,05037,183,30,34,40,42,42,25
130,05039,59,14,14,15,15,15,10
131,05041,179,48,65,77,78,78,44
132,05043,182,27,32,34,36,35,19
133,05045,1252,72,51,35,35,33,19
134,05047,119,42,48,54,54,51,31
135,05049,30,0,0,0,0,0,0
136,05051,939,129,102,92,89,90,51
137,05053,131,9,3,1,0,0,0
138,05055,445,291,431,505,527,528,297
139,05057,227,43,43,44,43,43,24
140,05059,1484,9,3,2,1,7,4
141,05061,322,53,48,44,44,43,26
142,05063,443,220,250,265,261,268,152
143,05065,47,9,14,16,20,19,12
144,05067,63,7,7,8,7,8,5
145,05069,1423,167,162,161,163,159,96
146,05071,652,27,18,14,14,13,8
147,05073,52,6,7,7,7,7,4
148,05075,205,21,22,21,22,24,14
149,05077,890,0,0,0,0,0,0
150,05079,1197,,,,,,NaN
151,05081,164,51,53,59,60,56,34
152,05083,225,77,116,135,138,140,75
153,05085,482,98,99,100,101,102,58
154,05087,269,10,14,12,14,14,7
155,05089,25,0,4,7,7,7,4
156,05091,495,40,36,35,34,35,22
157,05093,914,369,495,556,560,563,311
158,05095,55,7,6,6,6,7,4
159,05097,34,0,0,0,0,0,0
160,05099,136,0,0,0,0,0,0
161,05101,102,20,9,7,7,7,4
162,05103,84,15,14,16,16,14,9
163,05105,50,0,1,0,0,1,2
164,05107,298,43,48,52,54,57,32
165,05109,91,26,29,31,28,27,16
166,05111,217,68,88,99,103,107,63
167,05113,137,13,14,14,16,15,11
168,05115,1276,94,75,65,64,62,37
169,05117,80,13,12,14,14,14,8
170,05119,5222,634,801,890,908,927,536
171,05121,199,54,63,67,69,73,41
172,05123,1165,98,117,128,137,135,76
173,05125,975,125,127,130,136,133,76
174,05127,51,14,14,14,14,14,8
175,05129,28,0,1,2,7,7,4
176,05131,2038,557,694,749,754,765,441
177,05133,969,20,15,14,14,16,11
178,05135,107,11,17,20,21,21,12
179,05137,61,15,17,21,21,21,12
180,05139,464,113,144,159,161,167,94
181,05141,52,0,0,0,0,0,0
182,05143,6188,265,254,251,251,254,145
183,05145,289,55,61,69,68,69,41
184,05147,20,0,0,0,0,0,0
185,05149,1055,47,39,34,33,31,19
186,06001,12884,1965,2937,3501,3646,3684,2083
187,06003,2,0,0,0,0,0,0
188,06005,156,85,127,153,161,159,91
189,06007,1060,75,50,42,42,42,25
190,06009,136,38,55,63,66,68,40
191,06011,361,52,48,45,44,44,25
192,06013,8532,406,215,144,125,116,65
193,06015,90,1,0,0,0,0,0
194,06017,716,64,44,38,38,38,21
195,06019,16625,3224,3971,4315,4464,4511,2590
196,06021,352,45,40,39,39,38,22
197,06023,280,21,22,23,24,23,15
198,06025,9601,260,212,193,186,187,108
199,06027,84,4,0,0,0,0,0
200,06029,21724,2185,1513,1259,1184,1169,665
201,06031,4453,287,171,126,113,109,62
202,06033,212,28,32,37,35,36,21
203,06035,633,47,43,40,40,38,23
204,06037,201200,10347,6263,4567,4085,3949,2253
205,06039,2208,182,124,100,94,97,56
206,06041,5199,450,573,648,660,675,376
207,06043,60,0,0,0,0,0,0
208,06045,363,62,59,61,59,60,36
209,06047,4855,498,279,197,173,168,95
210,06049,4,0,0,0,0,0,0
211,06051,153,14,10,9,8,10,4
212,06053,5120,530,383,324,303,296,171
213,06055,1025,127,110,108,105,96,56
214,06057,321,24,19,15,15,14,10
215,06059,38711,2963,3345,3522,3555,3620,2088
216,06061,2039,134,87,67,63,65,39
217,06063,34,0,0,0,0,0,0
218,06065,39741,1382,765,538,474,441,250
219,06067,10544,321,159,102,89,90,52
220,06069,699,88,92,92,90,91,53
221,06071,34635,1772,772,437,336,298,170
222,06073,31127,1738,1716,1699,1727,1734,992
223,06075,7228,794,724,683,682,691,400
224,06077,12119,426,196,118,97,92,51
225,06079,2047,216,197,190,196,191,111
226,06081,5891,398,337,311,309,306,176
227,06083,6652,399,324,281,280,279,162
228,06085,11336,1394,1374,1364,1360,1398,789
229,06087,1213,153,127,118,112,106,60
230,06089,411,71,70,69,68,70,41
231,06091,3,0,0,0,0,0,0
232,06093,90,9,14,14,14,14,8
233,06095,3959,233,157,126,114,119,69
234,06097,3208,695,828,925,938,943,529
235,06099,9408,496,282,195,170,159,91
236,06101,893,98,84,71,67,66,34
237,06103,271,40,42,39,40,41,23
238,06105,5,0,0,0,0,0,0
239,06107,10334,654,418,324,297,285,159
240,06109,147,8,6,4,5,2,2
241,06111,7953,900,1054,1123,1134,1157,663
242,06113,1660,87,58,46,44,42,24
243,06115,572,83,67,60,60,63,40
244,08001,6307,370,297,265,253,244,147
245,08003,224,0,0,0,0,0,0
246,08005,7194,285,198,172,158,154,86
247,08007,35,0,0,0,0,0,0
248,08009,14,0,0,0,0,0,0
249,08011,8,0,0,0,0,0,0
250,08013,1997,168,186,196,206,200,115
251,08014,445,91,163,212,222,225,128
252,08015,295,10,2,0,0,0,0
253,08017,8,0,0,0,0,0,0
254,08019,29,0,0,0,0,0,0
255,08021,23,0,0,0,0,0,0
256,08023,22,0,0,0,0,0,0
257,08025,72,0,0,0,0,0,0
258,08027,11,0,0,0,0,0,0
259,08029,117,13,19,22,23,24,15
260,08031,10052,310,231,196,186,184,110
261,08033,1,0,0,0,0,0,0
262,08035,1702,72,56,47,44,46,25
263,08037,1106,89,78,78,75,77,43
264,08039,102,13,14,14,15,14,8
265,08041,4832,324,269,250,240,241,135
266,08043,116,16,15,16,15,15,9
267,08045,753,71,60,61,57,56,33
268,08047,16,0,0,0,0,0,0
269,08049,45,0,0,0,0,0,0
270,08051,267,12,10,8,7,7,4
271,08053,3,0,0,0,0,0,0
272,08055,8,0,0,0,0,0,0
273,08057,9,0,0,0,0,0,0
274,08059,4086,187,145,125,118,114,68
275,08061,0,0,0,0,0,0,0
276,08063,43,0,0,0,0,0,0
277,08065,74,7,7,7,7,7,4
278,08067,204,7,7,3,4,4,3
279,08069,1475,120,114,113,113,114,66
280,08071,15,0,0,0,0,0,0
281,08073,8,0,0,0,0,0,0
282,08075,649,0,0,0,0,0,0
283,08077,289,30,27,27,26,26,13
284,08079,18,0,0,0,0,0,0
285,08081,26,0,0,0,0,0,0
286,08083,109,7,7,7,7,7,4
287,08085,292,34,51,58,61,62,35
288,08087,681,0,0,0,0,0,0
289,08089,70,29,33,35,40,37,20
290,08091,12,0,0,0,0,0,0
291,08093,42,0,0,0,0,0,0
292,08095,19,0,0,0,0,0,0
293,08097,181,14,15,18,15,14,9
294,08099,50,0,0,0,0,0,0
295,08101,660,71,86,93,99,98,57
296,08103,9,0,0,0,0,0,0
297,08105,89,0,0,0,0,0,0
298,08107,111,14,14,14,14,14,8
299,08109,106,0,0,0,0,0,0
300,08111,2,0,0,0,0,0,0
301,08113,80,0,0,0,0,0,0
302,08115,11,0,0,0,0,0,0
303,08117,327,7,7,7,7,7,4
304,08119,122,19,18,22,20,21,12
305,08121,47,0,0,0,0,0,0
306,08123,3635,103,86,83,82,78,47
307,08125,63,,,,,,NaN
308,09001,17926,105,42,20,14,10,5
309,09003,12745,126,66,49,41,38,23
310,09005,1607,28,28,25,25,28,14
311,09007,1395,15,21,24,25,25,14
312,09009,13128,110,105,99,102,97,57
313,09011,1431,54,70,80,84,83,48
314,09013,1055,101,156,177,187,189,112
315,09015,724,130,299,394,424,425,243
316,10001,2247,65,49,42,43,39,21
317,10003,7092,280,212,190,174,174,104
318,10005,5786,186,215,228,233,235,136
319,11001,NaN,477,593,658,678,692,403
320,12001,3952,476,446,440,433,430,245
321,12003,528,104,124,124,126,127,73
322,12005,4077,585,510,481,482,465,267
323,12007,378,62,55,53,49,53,29
324,12009,5794,279,147,92,81,78,44
325,12011,60058,3747,1935,1296,1108,1029,598
326,12013,356,57,55,55,56,55,32
327,12015,2144,322,352,373,374,374,220
328,12017,1429,166,165,161,158,159,92
329,12019,3110,269,266,259,264,264,152
330,12021,10118,879,1146,1316,1368,1383,801
331,12023,2731,114,37,16,8,8,4
332,12027,1321,52,33,27,28,27,16
333,12029,375,57,69,77,80,82,51
334,12031,22568,1796,2206,2450,2495,2557,1440
335,12033,8515,891,952,1030,1033,1017,605
336,12035,989,100,83,76,76,73,45
337,12037,276,114,150,166,170,163,87
338,12039,1663,292,260,249,237,238,135
339,12041,339,27,17,13,12,11,6
340,12043,398,31,21,17,16,19,10
341,12045,490,174,182,181,184,179,100
342,12047,598,27,23,21,20,22,12
343,12049,890,47,41,36,38,35,20
344,12051,1709,92,77,70,67,64,37
345,12053,1906,233,208,197,187,197,115
346,12055,1328,132,107,91,88,89,51
347,12057,31563,2772,2723,2768,2782,2767,1557
348,12059,476,64,62,64,65,65,36
349,12061,2424,169,110,88,80,81,43
350,12063,1797,165,77,42,32,29,16
351,12065,438,328,359,349,251,116,32
352,12067,117,22,28,29,31,31,19
353,12069,4840,322,240,214,208,206,118
354,12071,16090,1055,1185,1254,1284,1264,724
355,12073,4643,432,412,398,405,400,225
356,12075,645,120,117,113,115,113,66
357,12077,384,,,,,,NaN
358,12079,675,79,72,71,71,69,40
359,12081,9050,539,453,425,417,423,237
360,12083,5707,890,552,420,376,376,211
361,12085,3712,113,87,71,68,69,36
362,12086,127677,9532,4852,3162,2652,2528,1405
363,12087,1438,161,154,149,148,152,85
364,12089,1184,102,91,91,87,86,47
365,12091,3292,694,824,864,881,877,505
366,12093,989,103,89,82,81,80,45
367,12095,30776,1650,1366,1293,1232,1237,710
368,12097,9286,703,529,465,454,450,259
369,12099,35737,2311,1792,1583,1524,1505,870
370,12101,6802,575,550,542,528,527,310
371,12103,17358,1362,1336,1324,1295,1297,735
372,12105,13654,1177,1128,1111,1107,1087,617
373,12107,1446,204,231,239,244,252,148
374,12109,3512,228,178,163,158,156,91
375,12111,5514,399,255,195,180,177,100
376,12113,3700,296,141,93,84,82,52
377,12115,6025,595,704,746,776,793,452
378,12117,6932,571,651,705,734,744,416
379,12119,1208,133,139,147,146,148,86
380,12121,1302,200,235,246,251,255,146
381,12123,857,564,727,705,429,176,43
382,12125,244,75,77,79,80,80,44
383,12127,7488,841,1009,1078,1132,1113,649
384,12129,651,35,17,8,7,7,4
385,12131,1323,149,131,123,124,119,66
386,12133,747,266,332,354,358,356,197
387,13001,619,79,73,69,68,64,38
388,13003,306,21,20,16,17,18,11
389,13005,424,21,18,17,17,14,9
390,13007,63,0,0,0,0,0,0
391,13009,1010,118,128,136,133,136,81
392,13011,255,29,33,35,34,34,20
393,13013,1214,164,162,155,159,161,89
394,13015,1772,373,453,501,505,506,285
395,13017,388,46,51,55,55,54,30
396,13019,279,22,20,21,20,21,9
397,13021,3395,423,405,389,384,375,219
398,13023,166,47,73,84,87,89,49
399,13025,238,16,13,12,10,10,8
400,13027,380,44,43,42,42,42,24
401,13029,608,91,95,97,101,101,58
402,13031,1175,136,122,109,112,112,63
403,13033,437,49,41,34,35,34,20
404,13035,476,49,50,53,53,51,29
405,13037,200,1,2,5,5,5,2
