,County,165,171,178,185,192,199,206
0,01001,607,73,62,61,57,56,56
1,01003,864,930,2281,3597,4052,4192,4183
2,01005,349,56,75,89,93,93,95
3,01007,190,51,73,89,91,94,92
4,01009,235,67,85,100,106,109,105
5,01011,369,25,38,47,51,53,52
6,01013,633,67,110,138,152,155,159
7,01015,354,246,627,998,1124,1135,1124
8,01017,629,82,102,120,125,127,129
9,01019,97,31,54,72,77,79,81
10,01021,246,64,93,106,121,117,117
11,01023,195,0,0,0,0,0,0
12,01025,274,42,51,55,61,63,60
13,01027,65,0,0,0,4,7,7
14,01029,36,0,0,5,9,13,19
15,01031,377,54,75,93,99,100,102
16,01033,395,52,58,65,62,62,65
17,01035,209,0,1,7,8,14,20
18,01037,58,0,0,1,5,7,7
19,01039,358,101,136,168,186,193,193
20,01041,125,0,0,0,0,0,0
21,01043,452,105,160,202,218,225,229
22,01045,288,0,0,0,0,0,0
23,01047,880,155,151,156,155,156,155
24,01049,719,400,685,921,1006,1019,1034
25,01051,925,120,120,118,120,122,120
26,01053,350,222,359,456,495,515,508
27,01055,739,372,588,762,833,833,835
28,01057,70,7,7,7,7,7,7
29,01059,895,58,64,68,73,71,71
30,01061,80,14,27,37,41,44,42
31,01063,186,7,9,13,14,14,14
32,01065,311,32,42,50,53,54,50
33,01067,134,7,7,7,12,11,14
34,01069,496,87,106,119,132,129,132
35,01071,273,121,190,246,270,276,276
36,01073,5221,2582,4843,6820,7483,7732,7776
37,01075,77,0,0,0,0,0,0
38,01077,490,162,228,275,290,300,302
39,01079,108,32,49,62,68,69,71
40,01081,1384,432,604,741,797,803,793
41,01083,495,240,455,640,714,730,727
42,01085,472,40,58,75,80,84,84
43,01087,194,29,36,43,44,46,47
44,01089,1430,1106,2624,4129,4664,4843,4866
45,01091,302,67,105,142,151,158,155
46,01093,224,46,71,86,91,89,93
47,01095,1711,688,1055,1365,1483,1496,1517
48,01097,4080,887,1291,1600,1703,1753,1773
49,01099,235,0,0,7,8,14,19
50,01101,4127,377,395,419,420,423,418
51,01103,1102,197,258,310,321,330,340
52,01105,177,0,0,0,0,0,0
53,01107,235,48,64,78,81,86,81
54,01109,429,31,28,29,32,33,30
55,01111,206,1,6,7,7,7,7
56,01113,552,116,150,178,185,186,185
57,01115,382,221,454,662,733,750,752
58,01117,1284,425,637,808,881,899,893
59,01119,285,0,0,0,0,0,0
60,01121,309,151,293,432,503,562,602
61,01123,591,67,94,116,137,156,174
62,01125,2288,514,740,917,988,1025,1012
63,01127,939,181,241,289,295,307,304
64,01129,109,7,12,14,17,20,25
65,01131,291,0,0,0,0,0,0
66,01133,258,61,67,75,73,76,76
67,02013,0,0,0,0,0,0,0
68,02016,0,0,0,0,0,0,0
69,02020,547,243,563,890,996,1039,1056
70,02050,11,0,0,0,0,0,0
71,02060,0,0,0,0,0,0,0
72,02068,0,0,0,0,0,0,0
73,02070,0,0,0,0,0,0,0
74,02090,166,0,0,0,1,1,1
75,02100,2,0,0,0,0,0,0
76,02105,0,0,0,0,0,0,0
77,02110,45,0,0,0,0,0,0
78,02122,162,0,0,0,0,0,0
79,02130,22,0,0,0,0,0,0
80,02150,4,0,0,0,0,0,0
81,02158,1,0,0,0,0,0,0
82,02164,0,0,0,0,0,0,0
83,02170,115,0,0,0,0,0,0
84,02180,9,0,0,0,0,0,0
85,02185,4,0,0,0,0,0,0
86,02188,5,0,0,0,0,0,0
87,02195,5,0,0,0,0,0,0
88,02198,2,0,0,0,0,0,0
89,02220,13,0,0,0,0,0,0
90,02230,0,0,0,0,0,0,0
91,02240,10,0,0,0,0,0,0
92,02261,4,0,0,0,0,0,0
93,02275,3,0,0,0,0,0,0
94,02282,0,0,0,0,0,0,0
95,02290,4,0,0,0,0,0,0
96,04001,2439,216,275,322,341,345,346
97,04003,791,320,442,545,582,597,597
98,04005,2164,411,671,873,953,976,982
99,04007,354,0,0,1,5,7,10
100,04009,140,0,0,0,0,0,0
101,04011,21,0,0,0,0,0,0
102,04012,363,0,0,0,0,0,0
103,04013,62296,29548,53630,74453,82266,84274,84717
104,04015,1384,715,1302,1812,1998,2066,2047
105,04017,3883,507,543,575,605,605,626
106,04019,9621,2300,2670,3018,3146,3205,3183
107,04021,4391,1440,1902,2307,2497,2627,2709
108,04023,1981,183,127,98,88,87,85
109,04025,929,567,1176,1767,1965,2029,2047
110,04027,7346,1408,1444,1441,1457,1448,1446
111,05001,37,0,0,0,0,0,0
112,05003,83,0,0,0,0,0,0
113,05005,24,0,7,7,7,7,7
114,05007,3000,399,306,247,236,228,227
115,05009,30,7,11,14,16,15,15
116,05011,56,0,0,0,0,0,0
117,05013,2,0,0,0,0,0,0
118,05015,190,51,64,78,83,84,84
119,05017,180,0,0,0,0,0,0
120,05019,58,6,11,18,26,33,41
121,05021,66,0,0,0,0,0,0
122,05023,111,0,0,0,0,0,0
123,05025,29,0,0,0,0,0,0
124,05027,90,24,33,40,42,43,44
125,05029,72,23,45,60,66,70,68
126,05031,480,34,35,37,38,41,40
127,05033,215,95,137,176,186,185,187
128,05035,766,86,84,86,83,87,84
129,05037,89,0,0,0,0,2,0
130,05039,10,0,0,0,0,0,0
131,05041,64,0,0,0,0,0,0
132,05043,76,0,0,0,0,0,0
133,05045,593,195,240,296,310,322,320
134,05047,27,0,0,0,0,0,0
135,05049,15,0,0,0,0,0,0
136,05051,285,98,161,212,232,237,244
137,05053,46,0,0,0,0,0,0
138,05055,122,21,25,29,29,30,29
139,05057,63,5,7,7,8,8,9
140,05059,583,447,810,1069,1120,1043,746
141,05061,101,0,0,0,0,0,0
142,05063,60,9,14,18,21,20,20
143,05065,23,0,0,0,0,0,0
144,05067,32,0,0,0,0,0,0
145,05069,752,36,68,97,108,113,112
146,05071,271,81,100,109,114,116,120
147,05073,21,0,0,0,0,1,2
148,05075,103,0,0,5,7,7,7
149,05077,803,0,0,0,0,0,0
150,05079,1043,0,0,0,0,1,3
151,05081,40,0,0,0,0,0,0
152,05083,61,0,1,1,3,5,3
153,05085,167,75,114,156,163,173,170
154,05087,206,0,1,7,6,7,7
155,05089,12,0,0,0,0,0,0
156,05091,220,39,58,75,77,79,80
157,05093,214,88,157,203,222,228,225
158,05095,16,0,0,0,0,0,0
159,05097,5,0,0,0,0,0,0
160,05099,104,0,0,0,0,0,0
161,05101,7,0,0,0,0,0,0
162,05103,21,0,0,0,0,0,0
163,05105,34,0,0,0,0,0,0
164,05107,155,67,86,101,106,109,115
165,05109,10,0,0,0,0,0,0
166,05111,62,6,7,7,9,13,14
167,05113,77,4,7,7,7,7,7
168,05115,495,100,123,142,146,148,149
169,05117,22,0,0,0,0,0,0
170,05119,2425,815,1296,1711,1859,1905,1929
171,05121,55,2,6,7,7,7,7
172,05123,883,29,50,66,73,77,79
173,05125,353,102,158,207,216,222,225
174,05127,12,0,0,0,0,0,0
175,05129,12,0,0,0,0,0,0
176,05131,602,214,240,253,265,270,272
177,05133,743,68,59,53,51,53,51
178,05135,58,0,2,6,7,7,7
179,05137,19,0,0,0,0,0,0
180,05139,252,14,15,19,18,20,20
181,05141,33,0,0,0,0,0,0
182,05143,4050,771,780,779,771,773,775
183,05145,96,14,20,25,27,30,28
184,05147,8,0,0,0,0,0,0
185,05149,707,146,291,407,444,463,443
186,06001,6855,1011,1080,1160,1181,1206,1206
187,06003,2,0,0,0,0,0,0
188,06005,31,1,4,7,7,7,7
189,06007,206,93,139,174,194,203,203
190,06009,53,10,16,21,23,24,25
191,06011,70,0,0,0,0,0,0
192,06013,3662,927,1150,1341,1426,1379,1404
193,06015,58,0,0,0,0,0,0
194,06017,226,134,290,445,498,514,522
195,06019,6110,1984,2708,3354,3605,3684,3713
196,06021,122,0,0,0,0,0,0
197,06023,144,11,19,22,28,28,28
198,06025,7039,1188,1496,1702,1775,1812,1801
199,06027,33,0,0,0,0,0,0
200,06029,5245,1418,2530,3552,3903,3983,4022
201,06031,2634,484,790,1056,1163,1182,1186
202,06033,87,45,83,120,132,132,137
203,06035,242,0,0,0,0,0,0
204,06037,115024,,,,,,NaN
205,06039,578,198,250,300,306,314,313
206,06041,2719,,,,,,NaN
207,06043,27,0,0,0,0,0,0
208,06045,85,17,23,28,30,31,34
209,06047,1272,777,1297,1753,1917,1977,1967
210,06049,0,0,0,0,0,0,0
211,06051,45,0,0,0,0,0,0
212,06053,2064,216,170,148,144,136,136
213,06055,376,190,352,495,535,564,565
214,06057,129,57,111,161,180,180,185
215,06059,16854,5579,8486,11041,11954,12311,12396
216,06061,877,291,487,670,701,724,728
217,06063,11,0,0,0,0,0,0
218,06065,19450,7127,13449,19129,21285,21921,21843
219,06067,4236,578,380,275,243,236,236
220,06069,273,77,107,125,132,136,135
221,06071,14922,3594,5117,6321,6877,7015,7038
222,06073,16726,4365,5989,7261,7672,7829,7875
223,06075,3776,394,370,359,351,367,348
224,06077,4474,1879,2573,3123,3327,3346,3389
225,06079,701,324,526,715,765,791,789
226,06081,3536,617,909,1159,1248,1271,1284
227,06083,3261,579,672,744,791,821,823
228,06085,5273,1127,1555,1897,2066,2103,2071
229,06087,457,100,127,153,159,161,165
230,06089,154,100,202,301,333,354,353
231,06091,1,0,0,0,0,0,0
232,06093,31,0,0,0,0,0,0
233,06095,1476,359,403,431,454,472,456
234,06097,1359,332,416,488,510,512,515
235,06099,2660,871,1313,1668,1808,1877,1870
236,06101,252,165,307,432,464,453,437
237,06103,88,0,0,0,0,0,0
238,06105,2,0,0,0,0,0,0
239,06107,4627,1258,1812,2235,2394,2421,2449
240,06109,43,0,0,0,0,0,0
241,06111,3240,804,816,853,843,856,839
242,06113,677,133,123,120,124,122,126
243,06115,106,77,161,249,297,334,355
244,08001,4362,282,356,409,423,426,432
245,08003,200,7,12,15,17,16,18
246,08005,5354,280,369,463,474,493,499
247,08007,10,0,0,0,0,0,0
248,08009,14,0,0,0,0,0,0
249,08011,5,0,0,0,0,0,0
