,County,264,269,276,283,290,297,304,311,318
0,01001,1911,,,,,,,,NaN
1,01003,6220,,,,,,,,NaN
2,01005,944,,,,,,,,NaN
3,01007,738,,,,,,,,NaN
4,01009,1722,,,,,,,,NaN
5,01011,625,,,,,,,,NaN
6,01013,962,,,,,,,,NaN
7,01015,3861,,,,,,,,NaN
8,01017,1245,,,,,,,,NaN
9,01019,674,,,,,,,,NaN
10,01021,1733,,,,,,,,NaN
11,01023,377,,,,,,,,NaN
12,01025,1220,,,,,,,,NaN
13,01027,650,,,,,,,,NaN
14,01029,469,,,,,,,,NaN
15,01031,1543,,,,,,,,NaN
16,01033,1824,,,,,,,,NaN
17,01035,547,0,0,0,0,0,0,0,0
18,01037,188,0,0,0,0,0,0,0,0
19,01039,1570,0,0,0,0,0,0,0,0
20,01041,567,0,0,0,0,0,0,0,0
21,01043,2073,44,34,27,20,15,11,8,6
22,01045,1557,0,0,0,0,0,0,0,0
23,01047,1832,0,0,0,0,0,0,0,0
24,01049,2854,9,6,4,3,2,1,1,0
25,01051,2967,2,1,1,0,0,0,0,0
26,01053,1684,0,0,0,0,0,0,0,0
27,01055,3806,2,1,1,0,0,0,0,0
28,01057,515,0,0,0,0,0,0,0,0
29,01059,1896,3,2,1,0,0,0,0,0
30,01061,796,0,0,0,0,0,0,0,0
31,01063,326,0,0,0,0,0,0,0,0
32,01065,703,0,0,0,0,0,0,0,0
33,01067,602,0,0,0,0,0,0,0,0
34,01069,3511,0,0,0,0,0,0,0,0
35,01071,1834,0,0,0,0,0,0,0,0
36,01073,21516,94,60,39,25,16,10,6,4
37,01075,423,0,0,0,0,0,0,0,0
38,01077,1935,54,47,39,33,27,22,18,14
39,01079,729,27,23,19,15,12,10,8,6
40,01081,6325,1,1,0,0,0,0,0,0
41,01083,2523,151,141,127,112,96,81,67,54
42,01085,682,0,0,0,0,0,0,0,0
43,01087,515,0,0,0,0,0,0,0,0
44,01089,8605,64,46,32,23,16,11,8,5
45,01091,898,19,18,17,16,15,14,12,11
46,01093,1022,0,0,0,0,0,0,0,0
47,01095,4153,3,2,1,1,0,0,0,0
48,01097,13983,8,5,3,2,1,1,0,0
49,01099,610,0,0,0,0,0,0,0,0
50,01101,9293,13,8,6,4,2,1,1,0
51,01103,3691,9,6,4,2,2,1,0,0
52,01105,572,0,0,0,0,0,0,0,0
53,01107,723,0,0,0,0,0,0,0,0
54,01109,1272,0,0,0,0,0,0,0,0
55,01111,740,0,0,0,0,0,0,0,0
56,01113,1859,0,0,0,0,0,0,0,0
57,01115,2590,7,4,3,2,1,0,0,0
58,01117,6706,63,42,27,18,12,7,5,3
59,01119,457,0,0,0,0,0,0,0,0
60,01121,2408,0,0,0,0,0,0,0,0
61,01123,1222,0,0,0,0,0,0,0,0
62,01125,9547,2,1,1,0,0,0,0,0
63,01127,2539,0,0,0,0,0,0,0,0
64,01129,606,0,0,0,0,0,0,0,0
65,01131,553,0,0,0,0,0,0,0,0
66,01133,833,0,0,0,0,0,0,0,0
67,02013,15,,,,,,,,NaN
68,02016,96,,,,,,,,NaN
69,02020,5747,427,356,290,230,178,136,102,76
70,02050,189,0,0,0,0,0,0,0,0
71,02060,0,,,,,,,,NaN
72,02068,17,,,,,,,,NaN
73,02070,34,,,,,,,,NaN
74,02090,1652,184,141,105,76,54,37,26,17
75,02100,10,,,,,,,,NaN
76,02105,0,,,,,,,,NaN
77,02110,415,34,36,37,37,36,33,30,26
78,02122,702,25,27,28,29,29,29,28,26
79,02130,74,,,,,,,,NaN
80,02150,85,,,,,,,,NaN
81,02158,22,,,,,,,,NaN
82,02164,96,,,,,,,,NaN
83,02170,772,60,55,50,45,39,34,29,24
