,County,222,227,234,241,248
0,01001,1348,77,75,68,83
1,01003,4422,385,440,460,451
2,01005,628,13,14,15,10
3,01007,535,34,38,35,40
4,01009,1034,102,114,121,123
5,01011,537,13,11,12,10
6,01013,837,31,32,29,35
7,01015,2377,274,284,239,323
8,01017,873,6,6,7,5
9,01019,346,23,22,22,23
10,01021,1094,142,135,131,145
11,01023,316,15,16,17,16
12,01025,923,58,54,56,55
13,01027,356,35,37,36,30
14,01029,202,29,30,28,36
15,01031,961,77,78,72,71
16,01033,1435,130,135,163,158
17,01035,436,20,21,21,20
18,01037,111,2,2,2,2
19,01039,816,17,18,20,7
20,01041,396,25,35,32,32
21,01043,1450,97,102,102,108
22,01045,1017,73,82,88,78
23,01047,1422,27,27,28,21
24,01049,2059,115,130,138,149
25,01051,2023,137,143,161,133
26,01053,1214,76,73,77,79
27,01055,2672,230,224,217,224
28,01057,284,30,29,26,23
29,01059,1539,132,126,177,245
30,01061,387,40,39,45,64
31,01063,278,7,7,8,8
32,01065,529,19,28,27,28
33,01067,328,25,31,24,29
34,01069,1838,145,150,147,151
35,01071,1275,103,109,112,93
36,01073,15872,1915,1465,1589,1886
37,01075,273,16,15,17,14
38,01077,1411,109,109,131,89
39,01079,463,54,72,63,83
40,01081,3348,362,268,303,320
41,01083,1647,155,145,155,151
42,01085,600,19,19,19,23
43,01087,396,26,24,27,20
44,01089,6258,442,463,508,517
45,01091,625,23,28,26,25
46,01093,716,75,86,56,96
47,01095,3483,130,147,139,126
48,01097,12043,779,651,797,703
49,01099,443,7,7,9,6
50,01101,7750,455,435,449,496
51,01103,2811,250,246,242,262
52,01105,478,17,18,18,15
53,01107,533,53,48,53,46
54,01109,824,59,61,60,75
55,01111,478,39,40,34,44
56,01113,1548,68,67,87,68
57,01115,1651,137,200,158,192
58,01117,4095,469,471,423,517
59,01119,396,7,7,8,6
60,01121,1303,107,103,122,95
61,01123,930,12,14,16,10
62,01125,5130,525,473,489,499
63,01127,1823,158,194,145,149
64,01129,502,23,22,25,17
65,01131,479,19,19,19,16
66,01133,545,48,53,47,64
67,02013,2,1,1,1,1
68,02016,7,1,1,1,1
69,02020,3001,336,347,318,234
70,02050,59,11,8,16,21
71,02060,10,1,1,1,1
72,02068,1,1,1,1,1
73,02070,5,1,1,1,1
74,02090,640,75,69,68,65
75,02100,5,1,1,1,1
76,02105,0,,,,NaN
77,02110,175,15,15,14,13
78,02122,410,18,18,19,15
79,02130,46,1,1,1,0
80,02150,14,1,1,1,1
81,02158,8,,,,NaN
82,02164,0,1,1,1,1
83,02170,472,52,59,59,57
84,02180,41,4,4,4,5
85,02185,39,6,6,5,5
86,02188,66,3,3,3,3
87,02195,7,,,,NaN
88,02198,25,,,,NaN
89,02220,38,3,2,2,3
90,02230,0,,,,NaN
91,02240,18,1,1,1,1
92,02261,73,4,4,4,4
93,02275,11,,,,NaN
94,02282,18,6,6,6,8
95,02290,71,5,5,5,4
96,04001,3338,63,63,70,57
97,04003,1816,56,54,48,39
98,04005,3324,123,122,130,127
99,04007,1106,73,64,56,54
100,04009,714,67,76,75,74
101,04011,58,2,2,1,1
102,04012,498,4,5,5,4
103,04013,133728,4668,5320,4957,4198
104,04015,3615,218,184,175,167
105,04017,5598,124,173,155,112
106,04019,21221,1704,1679,1198,1014
107,04021,9550,535,598,533,476
108,04023,2728,26,26,25,16
109,04025,2311,135,143,97,113
110,04027,12230,442,405,483,268
111,05001,283,18,20,20,18
112,05003,388,25,25,25,21
113,05005,138,21,24,33,27
114,05007,5364,304,360,361,328
115,05009,365,60,55,46,75
116,05011,295,44,51,48,48
117,05013,24,1,1,1,1
118,05015,469,37,41,35,36
119,05017,962,42,41,47,37
120,05019,233,21,21,21,23
121,05021,182,11,16,18,13
122,05023,259,15,15,37,15
123,05025,136,10,10,11,14
124,05027,295,25,26,25,25
125,05029,206,16,16,15,14
126,05031,1869,234,224,221,235
127,05033,921,127,121,113,105
128,05035,1643,109,96,100,101
129,05037,279,27,29,27,41
130,05039,127,27,24,26,36
131,05041,243,22,22,22,20
132,05043,304,13,12,12,9
133,05045,1693,194,240,209,230
134,05047,166,14,14,13,17
135,05049,70,12,11,13,14
136,05051,1428,162,164,166,160
137,05053,192,20,20,20,23
138,05055,634,61,55,64,62
139,05057,330,36,33,32,34
140,05059,1717,70,77,60,48
141,05061,425,39,39,41,42
142,05063,765,86,88,76,86
143,05065,102,20,21,20,25
144,05067,183,11,13,13,15
145,05069,2104,245,282,307,291
146,05071,765,32,35,34,29
147,05073,68,1,2,2,1
148,05075,249,13,14,15,13
149,05077,1003,17,17,17,18
150,05079,1604,233,194,174,219
151,05081,281,20,26,25,27
152,05083,365,20,17,22,22
153,05085,726,115,95,92,95
154,05087,296,10,9,11,10
155,05089,45,3,3,8,9
156,05091,602,52,42,44,51
157,05093,1349,142,149,143,130
158,05095,94,5,5,5,4
159,05097,101,37,36,42,45
160,05099,162,6,7,6,6
161,05101,120,8,8,8,9
162,05103,158,19,19,18,21
163,05105,63,2,3,2,3
164,05107,405,29,31,31,35
165,05109,176,25,22,22,21
166,05111,489,87,88,86,95
167,05113,224,22,26,21,28
168,05115,1774,188,214,207,164
169,05117,115,4,3,3,1
170,05119,7072,578,683,715,668
171,05121,311,29,29,28,23
172,05123,1345,83,77,75,77
173,05125,1576,198,200,240,253
174,05127,86,4,3,3,3
175,05129,100,39,40,37,46
176,05131,2877,309,285,278,243
177,05133,1157,55,50,50,52
178,05135,149,15,19,15,21
179,05137,193,49,42,47,52
180,05139,691,80,75,87,97
181,05141,118,46,43,49,56
182,05143,6900,321,371,335,356
183,05145,528,97,77,92,106
184,05147,27,1,1,1,1
185,05149,1162,46,54,41,44
186,06001,18187,2824,1613,2715,1646
187,06003,2,1,1,1,1
188,06005,280,35,36,25,32
189,06007,2026,408,306,440,480
190,06009,236,80,45,62,66
191,06011,445,30,29,42,41
192,06013,13938,1911,2596,4035,2981
193,06015,123,10,5,10,9
194,06017,967,170,158,93,79
195,06019,24963,3246,4034,2849,2764
196,06021,453,22,21,17,15
197,06023,388,25,40,40,73
198,06025,10719,530,648,538,468
199,06027,179,14,16,18,14
200,06029,29324,3579,2649,4440,2868
201,06031,6340,409,408,420,492
202,06033,345,65,35,37,40
203,06035,716,35,20,29,22
204,06037,241768,31972,27018,27299,29863
