,County,260,269,276,283,290,297,304
0,01001,1863,44,35,28,29,29,16
1,01003,6141,218,234,255,265,269,153
2,01005,927,14,20,23,26,28,15
3,01007,708,15,16,20,20,21,12
4,01009,1681,24,19,14,14,13,8
5,01011,619,0,0,0,0,0,0
6,01013,932,0,0,0,0,0,0
7,01015,3752,144,153,166,170,163,94
8,01017,1222,35,66,104,119,124,73
9,01019,654,37,35,36,39,39,22
10,01021,1684,44,42,39,39,39,21
11,01023,369,7,7,7,7,7,4
12,01025,1184,37,37,35,34,31,19
13,01027,627,29,30,30,28,30,16
14,01029,449,32,28,28,28,27,16
15,01031,1497,116,143,161,176,174,99
16,01033,1771,91,115,140,149,146,84
17,01035,542,0,0,0,0,0,0
18,01037,183,0,3,7,7,7,4
19,01039,1514,80,99,115,119,122,72
20,01041,554,0,0,0,0,0,0
21,01043,2001,74,82,93,100,102,60
22,01045,1527,104,105,100,98,96,56
23,01047,1817,15,15,14,15,15,8
24,01049,2709,392,665,926,1028,1037,600
25,01051,2889,178,202,223,227,225,130
26,01053,1670,0,0,0,5,7,4
27,01055,3726,120,91,76,67,66,39
28,01057,490,20,14,14,13,15,8
29,01059,1871,48,41,39,34,35,20
30,01061,765,155,203,237,248,247,143
31,01063,313,0,0,0,0,0,0
32,01065,682,7,7,7,7,7,4
33,01067,579,30,33,36,42,52,34
34,01069,3428,718,932,1101,1170,1162,664
35,01071,1745,144,197,239,249,256,151
36,01073,20965,659,655,663,660,662,379
37,01075,404,10,14,14,14,14,8
38,01077,1880,149,182,209,225,229,129
39,01079,689,41,47,55,57,57,35
40,01081,6243,407,705,1033,1160,1189,693
41,01083,2396,218,277,320,339,351,195
42,01085,672,0,0,0,0,0,0
43,01087,503,7,7,6,7,7,4
44,01089,8375,312,345,376,392,388,222
45,01091,757,0,0,0,0,0,0
46,01093,1015,28,24,24,22,21,13
47,01095,4083,92,106,126,135,138,80
48,01097,13829,227,179,145,134,128,75
49,01099,601,0,0,0,0,0,0
50,01101,9107,168,165,165,163,163,94
51,01103,3551,277,408,548,612,614,357
52,01105,547,0,0,0,0,0,0
53,01107,697,14,13,10,10,10,4
54,01109,1254,34,33,31,34,32,18
55,01111,723,36,43,48,53,56,32
56,01113,1832,40,54,69,73,71,42
57,01115,2521,121,137,147,149,153,84
58,01117,6497,294,322,341,349,364,207
59,01119,443,0,0,0,0,1,1
60,01121,2306,71,67,67,73,82,50
61,01123,1211,7,10,15,26,40,30
62,01125,9364,208,155,118,112,108,61
63,01127,2493,125,143,167,176,169,100
64,01129,588,0,0,0,0,0,0
