,County,340,346,353,360,367,374,381
0,01001,4029,291,236,209,185,165,144
1,01003,12825,877,808,767,736,697,655
2,01005,1406,71,77,71,60,56,52
3,01007,1746,108,105,94,81,70,62
4,01009,4465,250,168,137,117,102,89
5,01011,827,3,0,0,0,0,0
6,01013,1452,10,5,0,0,0,0
7,01015,9232,556,402,334,309,291,286
8,01017,2214,98,85,73,61,56,51
9,01019,1369,92,91,80,70,62,53
10,01021,2822,104,98,85,73,67,62
11,01023,487,12,6,0,0,0,0
12,01025,2299,107,90,70,59,53,49
13,01027,1108,51,57,49,42,42,42
14,01029,995,5,0,0,0,0,0
15,01031,3415,253,221,203,183,166,147
16,01033,4430,266,215,192,165,142,119
17,01035,824,26,11,4,0,0,2
18,01037,478,13,5,0,0,0,5
19,01039,2798,65,46,29,22,21,22
20,01041,905,65,79,74,64,58,47
21,01043,6752,450,368,324,299,265,235
22,01045,3182,194,176,166,153,135,122
23,01047,2689,88,93,88,80,70,63
24,01049,6725,359,290,262,236,213,188
25,01051,5994,493,416,374,349,313,273
26,01053,2522,7,3,0,0,0,0
27,01055,9635,770,632,553,511,447,390
28,01057,1386,74,56,37,25,21,17
29,01059,3151,63,59,43,34,30,27
30,01061,1590,91,93,86,78,70,63
31,01063,632,6,0,0,0,0,0
32,01065,1391,34,40,37,28,24,21
33,01067,1172,1,0,0,0,0,0
34,01069,6895,343,218,168,134,125,119
35,01071,4897,192,148,129,107,97,89
36,01073,49645,3791,2635,2060,1849,1727,1598
37,01075,1012,64,43,26,19,14,7
38,01077,6117,480,440,416,393,353,309
39,01079,1939,194,180,173,151,129,109
40,01081,9856,460,314,245,213,201,199
41,01083,6511,567,508,467,435,384,332
42,01085,918,,,,,,NaN
43,01087,966,64,69,58,50,44,42
44,01089,21206,1765,1570,1474,1406,1352,1273
45,01091,1748,0,0,0,0,0,0
46,01093,1997,159,143,138,119,103,88
47,01095,8854,434,346,300,277,251,226
48,01097,24933,1465,1209,1070,1008,963,918
49,01099,1109,98,89,76,66,63,57
50,01101,15558,760,553,455,418,390,363
51,01103,10196,798,706,644,597,522,435
52,01105,827,0,0,0,0,0,0
53,01107,1675,87,77,56,47,41,34
54,01109,1905,84,89,80,72,69,63
55,01111,1216,39,29,19,14,14,14
56,01113,2697,104,97,82,73,70,66
57,01115,6232,480,438,412,389,354,321
58,01117,15020,1057,979,935,891,856,798
59,01119,818,94,98,95,83,70,57
60,01121,4932,137,71,21,5,0,0
61,01123,2293,12,6,0,0,0,0
62,01125,17772,1213,1074,993,931,846,740
63,01127,5036,256,208,184,162,143,125
64,01129,1158,0,0,0,0,0,0
65,01131,852,14,8,1,0,0,0
66,01133,1891,96,87,67,55,48,40
67,02013,40,0,0,0,0,0,0
68,02016,189,,,,,,NaN
69,02020,22469,653,354,235,178,163,150
70,02050,2188,,,,,,NaN
71,02060,0,0,0,0,0,0,0
72,02068,60,0,0,0,0,0,0
73,02070,115,0,0,0,0,0,0
74,02090,4830,161,105,75,59,52,53
75,02100,22,0,0,0,0,0,0
76,02105,0,0,0,0,0,0,0
77,02110,1030,25,11,4,0,0,0
78,02122,3606,113,79,59,51,47,42
79,02130,233,0,0,0,0,0,0
80,02150,892,,,,,,NaN
81,02158,692,0,0,0,0,0,0
82,02164,157,0,0,0,0,0,0
83,02170,6180,291,191,153,130,119,113
84,02180,271,,,,,,NaN
85,02185,796,,,,,,NaN
86,02188,399,,,,,,NaN
87,02195,29,0,0,0,0,0,0
88,02198,71,0,0,0,0,0,0
89,02220,269,0,0,0,0,0,0
90,02230,17,0,0,0,0,0,0
91,02240,402,,,,,,NaN
92,02261,328,,,,,,NaN
93,02275,24,0,0,0,0,0,0
94,02282,52,0,0,0,0,0,0
95,02290,206,0,0,0,0,0,0
96,04001,7192,427,405,390,365,328,291
97,04003,7052,983,864,784,704,594,466
98,04005,10777,718,695,669,649,602,544
99,04007,4295,287,246,229,206,183,160
100,04009,3109,233,216,207,187,166,144
101,04011,379,,,,,,NaN
102,04012,1327,143,162,169,156,136,115
103,04013,302707,25882,23050,21410,20007,18226,16068
104,04015,11351,1894,1800,1688,1524,1284,1009
105,04017,10886,111,92,78,88,95,97
106,04019,65915,7480,5396,4345,3899,3552,3235
107,04021,26242,2072,1697,1490,1346,1162,919
108,04023,5779,0,0,0,0,0,0
109,04025,10740,1189,933,800,754,711,664
110,04027,26586,1021,860,734,652,575,491
111,05001,1250,68,61,49,38,31,24
112,05003,1230,93,102,100,97,85,75
113,05005,1958,124,106,91,75,68,61
114,05007,16884,1263,1093,987,937,896,830
115,05009,2463,137,126,121,106,98,92
116,05011,891,98,137,155,138,109,85
117,05013,218,10,5,0,0,0,0
118,05015,2000,104,81,68,52,49,38
119,05017,1386,24,13,4,0,0,0
120,05019,1302,63,41,27,25,19,12
121,05021,1273,41,20,8,1,0,0
122,05023,1132,131,127,125,112,99,88
123,05025,541,32,20,11,6,6,0
124,05027,1493,85,74,57,50,42,41
125,05029,1223,153,136,128,106,90,76
126,05031,9676,507,373,306,279,263,257
127,05033,4241,238,190,169,143,127,111
128,05035,4192,206,178,165,144,127,119
129,05037,1321,85,76,58,49,42,34
130,05039,463,44,41,30,21,16,7
131,05041,911,75,66,50,37,30,19
132,05043,1408,122,102,88,77,63,48
133,05045,7137,479,395,353,335,308,292
134,05047,1051,42,24,13,7,7,6
135,05049,832,104,106,101,87,72,55
136,05051,5430,389,336,305,290,268,247
137,05053,998,121,122,121,105,91,79
138,05055,4283,217,171,151,131,117,110
139,05057,1191,85,84,74,65,56,53
140,05059,3523,206,264,294,279,239,196
141,05061,1068,61,48,36,25,21,15
142,05063,2650,174,179,180,165,144,120
143,05065,1217,39,24,13,7,7,7
144,05067,2751,47,24,12,7,7,7
145,05069,6516,281,231,204,177,158,140
146,05071,1735,124,112,98,88,76,70
147,05073,326,0,0,0,0,0,0
148,05075,1509,77,83,74,66,62,58
149,05077,1411,55,70,71,59,51,38
150,05079,2790,,,,,,NaN
151,05081,777,27,18,12,7,7,7
152,05083,1353,89,83,74,64,58,50
153,05085,3915,300,256,234,211,194,177
154,05087,978,75,61,45,36,29,25
155,05089,594,24,12,7,2,5,7
156,05091,2654,176,192,200,187,172,153
157,05093,4248,129,104,74,64,57,53
158,05095,454,44,47,41,32,25,18
159,05097,467,35,20,12,7,7,7
160,05099,585,29,18,11,7,7,7
161,05101,544,,,,,,NaN
162,05103,1290,88,56,33,30,21,21
163,05105,406,42,37,26,20,18,12
164,05107,1237,0,0,0,0,0,0
165,05109,651,111,123,121,107,87,67
166,05111,2307,11,5,0,0,0,0
167,05113,1183,64,42,26,15,14,8
168,05115,5194,325,296,272,251,223,199
169,05117,515,59,71,68,53,44,30
170,05119,23245,1247,928,774,716,675,639
171,05121,1368,20,8,1,0,0,0
172,05123,2674,133,125,119,104,90,82
173,05125,7186,358,258,215,189,174,164
174,05127,529,21,9,2,0,0,0
175,05129,477,6,0,0,0,0,0
176,05131,9083,499,444,413,389,351,316
177,05133,2025,0,0,0,0,0,0
178,05135,1065,88,74,55,44,39,29
179,05137,744,105,156,178,166,135,107
180,05139,2278,252,248,243,224,196,165
181,05141,719,66,36,17,11,11,7
182,05143,20547,1211,1051,963,903,831,751
183,05145,4378,417,438,444,430,384,327
184,05147,327,27,14,4,0,0,0
185,05149,2295,99,95,81,68,59,51
186,06001,49084,5911,5734,5601,5399,5167,4890
187,06003,65,0,0,0,0,0,0
188,06005,2281,365,230,176,142,113,89
189,06007,6968,1064,1162,1194,1172,1107,1017
190,06009,1084,229,311,356,353,320,284
191,06011,1240,161,156,157,136,115,100
192,06013,38138,3360,2515,2082,1919,1871,1796
193,06015,709,47,17,5,0,0,0
194,06017,5279,581,524,489,475,443,418
195,06019,63080,16479,16924,16073,13522,10142,6894
196,06021,1413,115,102,91,81,74,70
197,06023,1584,189,240,276,281,266,255
198,06025,21734,633,520,447,405,359,317
199,06027,575,,,,,,NaN
200,06029,63557,6429,4969,4219,3886,3621,3332
201,06031,15548,1086,1017,968,922,854,770
202,06033,1710,290,352,380,376,347,313
203,06035,4180,0,0,0,0,0,0
204,06037,719833,119123,120222,115429,100391,77715,55429
205,06039,9908,1350,1435,1442,1309,1080,807
206,06041,9505,599,651,671,669,650,604
207,06043,220,22,18,12,7,7,7
208,06045,2382,132,85,53,47,47,49
209,06047,17890,1659,1649,1600,1484,1328,1112
210,06049,307,0,0,0,0,0,0
211,06051,857,68,79,74,64,57,48
212,06053,26010,3432,2440,1879,1684,1571,1451
213,06055,5427,606,636,652,647,602,552
214,06057,2480,186,204,219,213,202,195
215,06059,147463,22090,19881,18545,17524,16286,14842
216,06061,12816,1647,1796,1872,1876,1778,1601
217,06063,455,36,14,5,0,0,0
218,06065,169360,20201,14664,11725,10462,9547,8546
219,06067,62435,8142,9029,9402,9175,8567,7675
220,06069,3394,556,547,523,482,404,319
221,06071,185111,32464,21659,15720,13077,11146,9285
222,06073,145779,17771,14214,12271,11526,10907,10272
223,06075,22319,1625,1519,1508,1490,1464,1418
224,06077,42887,7372,8170,8341,7602,6233,4653
225,06079,9945,1114,941,834,777,741,696
226,06081,22908,1591,1033,785,712,676,653
227,06083,16159,1510,1413,1367,1328,1306,1250
228,06085,64974,7552,6843,6399,6136,5824,5523
229,06087,8113,1263,1393,1444,1413,1334,1216
230,06089,7641,329,265,240,228,209,202
231,06091,34,3,0,0,0,0,0
232,06093,1076,57,35,21,14,14,14
233,06095,17528,2200,1721,1447,1343,1280,1206
234,06097,18539,1789,1678,1605,1547,1477,1402
235,06099,33148,2868,2554,2394,2282,2121,1910
236,06101,6121,472,295,224,194,196,203
237,06103,3017,282,239,217,199,180,170
238,06105,265,16,7,0,0,0,0
239,06107,31665,2803,2590,2450,2304,2114,1845
240,06109,2704,713,705,673,617,513,398
241,06111,36064,5792,6224,6295,6091,5665,5054
242,06113,7793,734,619,569,557,537,501
243,06115,3628,239,159,116,78,23,1
244,08001,38849,1237,812,634,579,541,515
245,08003,907,32,11,3,0,0,0
246,08005,36976,1603,1547,1537,1515,1466,1386
247,08007,467,10,2,0,0,0,0
248,08009,171,0,0,0,0,0,0
249,08011,1026,141,113,91,67,43,16
250,08013,14276,636,717,759,777,762,735
251,08014,2726,114,129,133,125,117,109
252,08015,1002,103,108,107,97,84,72
253,08017,87,0,0,0,0,0,0
254,08019,267,12,5,0,0,0,0
255,08021,304,21,9,2,0,0,0
256,08023,157,0,0,0,0,0,0
257,08025,1632,22,8,1,0,0,0
258,08027,146,7,1,0,0,0,0
259,08029,1534,200,161,146,120,102,84
260,08031,46570,1795,1516,1387,1350,1320,1258
261,08033,49,0,0,0,0,0,0
262,08035,15168,714,787,835,844,827,776
263,08037,3226,104,44,17,9,1,2
264,08039,955,56,37,24,14,14,14
265,08041,39887,1589,1362,1277,1243,1220,1174
266,08043,4507,273,227,199,173,155,134
267,08045,3731,299,212,178,152,136,122
268,08047,121,5,0,0,0,0,0
269,08049,620,32,13,4,0,0,0
270,08051,670,73,96,104,96,84,80
271,08053,12,0,0,0,0,0,0
272,08055,273,11,5,0,0,0,0
273,08057,31,0,0,0,0,0,0
274,08059,28828,1013,857,775,748,720,691
275,08061,74,5,0,0,0,0,0
276,08063,430,,,,,,NaN
277,08065,401,15,6,0,0,0,0
278,08067,2189,103,89,72,60,55,54
279,08069,14676,504,352,296,274,255,247
280,08071,489,4,0,0,0,0,0
281,08073,777,5,0,0,0,0,0
282,08075,3200,126,88,55,44,33,28
283,08077,8801,543,461,416,395,365,335
284,08079,42,0,0,0,0,0,0
285,08081,531,12,6,0,0,0,0
286,08083,1199,64,31,15,7,7,4
287,08085,2034,117,69,41,32,25,28
288,08087,2092,91,87,80,69,61,54
289,08089,1590,76,26,8,0,0,0
290,08091,152,0,0,0,0,0,0
291,08093,373,23,10,3,0,0,0
292,08095,241,1,0,0,0,0,0
293,08097,971,124,106,88,74,66,52
294,08099,976,35,12,4,0,0,0
295,08101,12884,450,330,279,250,224,197
296,08103,262,0,0,0,0,0,0
297,08105,373,31,12,4,0,0,0
298,08107,1010,38,15,5,0,0,0
299,08109,251,0,0,0,0,0,0
300,08111,26,0,0,0,0,0,0
301,08113,388,37,14,5,0,0,0
302,08115,125,0,0,0,0,0,0
303,08117,2077,98,79,51,42,37,33
304,08119,956,29,10,2,0,0,0
305,08121,340,,,,,,NaN
306,08123,19361,744,571,484,457,426,412
307,08125,527,,,,,,NaN
308,09001,53101,1654,890,600,496,453,444
309,09003,43253,2604,2266,2297,2269,2180,2062
310,09005,7004,359,259,220,193,182,179
311,09007,5874,398,284,233,203,195,188
312,09009,44134,1620,815,512,421,377,359
313,09011,9645,494,289,209,168,151,150
314,09013,4497,215,134,89,70,65,61
315,09015,4591,333,172,100,73,65,63
316,10001,8771,626,622,616,602,569,524
317,10003,31697,2095,2067,2059,2020,1916,1773
318,10005,14458,933,718,610,569,535,492
319,11001,NaN,1188,1055,1017,1001,967,925
320,12001,15420,575,442,387,354,337,331
321,12003,2397,84,81,65,55,46,39
322,12005,11358,816,720,665,632,585,528
323,12007,2103,373,388,371,337,270,203
324,12009,20145,1050,941,871,839,824,799
325,12011,132897,5196,4059,3424,3234,3156,3095
326,12013,1159,7,2,0,0,0,0
327,12015,7065,540,633,675,675,646,600
328,12017,6417,434,411,392,379,353,332
329,12019,10794,955,1028,1056,1052,986,887
330,12021,21683,644,507,442,426,401,389
331,12023,5816,246,235,229,214,198,184
332,12027,2839,91,91,83,73,65,61
333,12029,1083,0,0,0,0,0,0
334,12031,58296,4104,4104,4041,3880,3689,3422
335,12033,21408,1179,926,790,746,713,669
336,12035,3542,306,359,380,381,361,334
337,12037,877,,,,,,NaN
338,12039,3831,167,176,180,168,146,129
339,12041,977,70,73,66,58,50,37
340,12043,761,7,2,0,0,0,0
341,12045,1268,,,,,,NaN
342,12047,1220,72,107,119,107,96,79
343,12049,2056,7,3,0,0,0,0
344,12051,3214,138,129,123,108,98,92
