,County,326,332,339
0,01001,3300,339,354
1,01003,10806,988,943
2,01005,1272,56,65
3,01007,1441,136,136
4,01009,3776,408,416
5,01011,728,14,16
6,01013,1330,79,84
7,01015,7813,703,705
8,01017,2013,94,103
9,01019,1197,94,109
10,01021,2547,124,122
11,01023,454,18,21
12,01025,2041,245,185
13,01027,1003,44,51
14,01029,882,63,75
15,01031,2921,280,304
16,01033,3843,314,316
17,01035,778,51,53
18,01037,433,36,35
19,01039,2525,147,152
20,01041,778,32,38
21,01043,5700,614,567
22,01045,2767,227,246
23,01047,2490,121,123
24,01049,5834,384,383
25,01051,4959,495,574
26,01053,2262,152,158
27,01055,7977,794,789
28,01057,1168,106,103
29,01059,2865,158,171
30,01061,1409,95,99
31,01063,546,81,66
32,01065,1132,84,74
33,01067,989,67,81
34,01069,6062,375,376
35,01071,4361,385,358
36,01073,40709,4243,4520
37,01075,855,85,83
38,01077,5078,348,356
39,01079,1585,134,132
40,01081,8744,595,623
41,01083,5315,536,575
42,01085,858,25,27
43,01087,843,53,52
44,01089,17030,2029,1768
45,01091,1473,150,151
46,01093,1684,158,138
47,01095,7801,614,585
48,01097,22169,1189,1152
49,01099,922,62,58
50,01101,13783,841,924
51,01103,8492,836,798
52,01105,745,29,29
53,01107,1414,83,74
54,01109,1737,90,94
55,01111,1128,44,49
56,01113,2463,147,172
57,01115,5261,396,359
58,01117,12705,1055,993
59,01119,666,32,31
60,01121,4335,317,307
61,01123,2055,139,118
62,01125,15513,1080,1036
63,01127,4424,399,342
64,01129,1026,89,79
65,01131,779,64,66
66,01133,1637,161,155
67,02013,40,,NaN
68,02016,161,41,38
69,02020,20350,1839,1835
70,02050,1960,189,174
71,02060,0,,NaN
72,02068,56,15,20
73,02070,109,12,15
74,02090,4286,398,357
75,02100,20,,NaN
76,02105,0,,NaN
77,02110,961,,NaN
78,02122,3255,185,168
79,02130,223,,NaN
80,02150,697,212,178
81,02158,626,,NaN
82,02164,153,12,24
83,02170,5471,530,533
84,02180,254,17,22
85,02185,661,83,73
86,02188,385,34,44
87,02195,28,,NaN
88,02198,65,,NaN
89,02220,237,,NaN
90,02230,14,,NaN
91,02240,358,23,24
92,02261,298,24,30
93,02275,23,,NaN
94,02282,52,,NaN
95,02290,190,21,30
96,04001,6503,521,432
97,04003,5111,579,572
98,04005,9130,719,640
99,04007,3630,358,331
100,04009,2610,210,226
101,04011,326,41,51
102,04012,1073,84,78
103,04013,253686,21140,20144
104,04015,8456,1072,1007
105,04017,9647,696,616
106,04019,51647,5973,5501
107,04021,21286,2021,1857
108,04023,4945,316,258
109,04025,8008,871,801
110,04027,22384,1884,1683
111,05001,1099,65,69
112,05003,1056,113,120
113,05005,1663,129,124
114,05007,14302,1162,1177
115,05009,2165,182,196
116,05011,689,78,80
117,05013,177,18,20
118,05015,1753,154,146
119,05017,1310,40,38
120,05019,1068,125,129
121,05021,1125,85,89
122,05023,899,82,86
123,05025,468,54,53
124,05027,1322,136,146
125,05029,927,130,126
126,05031,8413,589,576
127,05033,3678,281,287
128,05035,3709,263,258
129,05037,1091,146,160
130,05039,388,52,57
131,05041,749,73,75
132,05043,1136,147,144
133,05045,5972,593,601
134,05047,935,73,78
135,05049,636,41,40
136,05051,4583,439,392
137,05053,748,63,64
138,05055,3749,354,358
139,05057,1019,83,88
140,05059,3163,152,149
141,05061,929,73,76
142,05063,2351,113,121
143,05065,1070,57,56
144,05067,2421,288,266
145,05069,5691,192,194
146,05071,1475,102,111
147,05073,291,19,19
148,05075,1333,64,63
149,05077,1325,63,62
150,05079,2665,84,73
151,05081,694,32,39
152,05083,1153,89,93
153,05085,3256,239,235
154,05087,821,70,59
155,05089,524,43,43
156,05091,2341,113,122
157,05093,3796,234,223
158,05095,372,47,43
159,05097,397,46,42
160,05099,518,35,42
161,05101,498,24,27
162,05103,1052,112,107
163,05105,314,33,34
164,05107,1075,67,62
165,05109,494,57,61
166,05111,1973,133,131
167,05113,1020,97,99
168,05115,4374,350,302
169,05117,416,92,81
170,05119,19795,1424,1361
171,05121,1199,110,108
172,05123,2352,140,128
173,05125,6139,604,562
174,05127,469,61,69
175,05129,406,51,47
176,05131,8079,678,779
177,05133,1863,79,80
178,05135,870,66,65
179,05137,594,52,48
180,05139,1836,149,140
181,05141,560,75,68
182,05143,18041,1186,1187
183,05145,3560,292,317
184,05147,265,39,38
185,05149,1947,133,129
186,06001,37027,4668,5079
187,06003,63,10,16
188,06005,1513,333,312
189,06007,4972,628,711
190,06009,708,100,104
191,06011,945,145,157
192,06013,29599,3312,3341
193,06015,536,174,185
194,06017,3754,856,883
195,06019,43756,2948,2984
196,06021,1143,113,119
197,06023,1231,374,471
198,06025,18947,1804,1794
199,06027,388,77,84
200,06029,49939,4727,4682
201,06031,13205,1744,1803
202,06033,1232,223,251
203,06035,3127,612,548
204,06037,525486,65704,65048
205,06039,7765,929,883
206,06041,8410,533,585
207,06043,178,21,23
208,06045,1931,266,285
209,06047,14483,1652,1716
210,06049,240,56,60
211,06051,700,136,147
212,06053,18596,1842,1812
213,06055,4113,672,707
214,06057,1981,421,442
215,06059,102514,12643,12074
216,06061,9390,1687,1822
217,06063,340,69,75
218,06065,118335,17162,15887
219,06067,48319,6213,6439
220,06069,2447,324,327
221,06071,126738,17257,15958
222,06073,107372,11286,10917
223,06075,18413,2216,2844
224,06077,32200,4333,4437
225,06079,7462,1080,1133
226,06081,17724,2184,2266
227,06083,13174,1311,1463
228,06085,48015,6963,7926
229,06087,5905,909,987
230,06089,6853,1193,1088
231,06091,27,7,11
232,06093,914,132,148
233,06095,12748,1696,1756
234,06097,14705,1317,1494
235,06099,26744,2206,2274
236,06101,4717,893,999
237,06103,2357,331,339
238,06105,225,42,43
239,06107,25333,2193,2158
240,06109,1547,364,382
241,06111,25955,3569,3663
242,06113,6117,914,1014
243,06115,2820,478,481
244,08001,35145,2879,2949
245,08003,798,86,89
246,08005,32946,3279,3259
247,08007,414,99,99
248,08009,154,24,24
249,08011,664,185,170
250,08013,12948,849,836
251,08014,2446,,NaN
252,08015,821,73,73
253,08017,85,14,22
254,08019,232,18,18
255,08021,245,30,29
256,08023,113,21,25
257,08025,1430,84,71
258,08027,120,25,26
259,08029,1073,236,224
260,08031,42578,3039,2889
261,08033,40,14,16
262,08035,13504,1243,1218
263,08037,2851,312,340
264,08039,817,89,66
265,08041,35123,3486,3345
266,08043,3701,333,335
267,08045,2995,483,491
268,08047,105,14,22
269,08049,521,43,43
270,08051,542,54,62
271,08053,12,6,9
272,08055,236,28,27
273,08057,25,8,10
274,08059,25748,2465,2402
275,08061,53,23,22
276,08063,390,54,56
277,08065,354,45,53
278,08067,1889,264,278
279,08069,13069,1253,1264
280,08071,374,82,89
281,08073,691,85,59
282,08075,2757,182,182
283,08077,7515,831,853
284,08079,37,5,7
285,08081,428,106,127
286,08083,990,117,112
287,08085,1632,246,227
288,08087,1901,147,160
289,08089,1305,284,244
290,08091,137,10,14
291,08093,314,49,56
292,08095,206,12,17
293,08097,682,83,85
294,08099,865,126,116
295,08101,11415,1440,1331
296,08103,221,38,38
297,08105,299,33,35
298,08107,879,175,194
299,08109,239,9,11
300,08111,26,11,13
301,08113,288,23,23
302,08115,117,8,12
303,08117,1826,163,178
304,08119,856,112,111
305,08121,299,18,22
306,08123,17240,1402,1348
307,08125,442,65,64
308,09001,46615,4784,4942
309,09003,35878,4552,4471
310,09005,5796,830,790
311,09007,4733,683,696
312,09009,37836,4830,5308
313,09011,7684,1106,1122
314,09013,3737,437,467
315,09015,3427,556,573
316,10001,6989,1029,990
317,10003,26089,3345,3240
318,10005,12286,907,872
319,11001,NaN,1806,1721
320,12001,14039,730,738
321,12003,2192,102,110
322,12005,9791,642,673
323,12007,1569,96,97
324,12009,17730,1467,1564
325,12011,120166,6287,6264
326,12013,984,65,66
327,12015,6066,544,542
328,12017,5532,387,369
329,12019,9140,822,911
330,12021,19935,1010,930
331,12023,5132,192,190
332,12027,2602,88,92
333,12029,999,24,26
334,12031,50230,3112,3143
335,12033,18761,1181,1189
336,12035,3049,395,494
337,12037,849,27,25
338,12039,3516,67,54
339,12041,859,52,55
340,12043,717,28,26
341,12045,1143,51,53
342,12047,1055,45,49
343,12049,1880,73,83
344,12051,2768,137,138
345,12053,5976,526,511
346,12055,4289,287,298
347,12057,65502,4523,4843
348,12059,1315,73,74
349,12061,5529,479,567
350,12063,4135,120,115
351,12065,836,30,30
352,12067,1388,23,23
353,12069,12291,1248,1320
354,12071,34478,2219,2205
355,12073,16859,857,878
356,12075,1581,84,88
357,12077,645,26,23
358,12079,1408,66,69
359,12081,18812,1181,1277
360,12083,14849,827,836
361,12085,6836,500,592
362,12086,257857,12626,11859
363,12087,3821,329,363
364,12089,3717,243,248
365,12091,10728,863,889
366,12093,2171,69,70
367,12095,63814,2787,2978
368,12097,21416,1922,1919
369,12099,72708,3779,3779
370,12101,17810,1849,1785
371,12103,37753,3244,3306
372,12105,31173,1950,1944
373,12107,3236,275,304
374,12109,10331,895,992
375,12111,12061,867,920
376,12113,8852,839,891
377,12115,15793,960,944
378,12117,15297,1818,1879
379,12119,4015,216,200
380,12121,3535,109,108
381,12123,1757,75,84
382,12125,1305,61,64
383,12127,18585,1490,1725
384,12129,1796,63,62
385,12131,4177,226,222
386,12133,1660,56,53
387,13001,1421,60,69
388,13003,648,26,29
389,13005,822,70,81
390,13007,140,11,10
391,13009,2836,122,156
392,13011,974,103,108
393,13013,4140,471,508
394,13015,6196,606,650
395,13017,1214,150,176
396,13019,842,73,81
397,13021,8547,492,551
398,13023,775,74,92
399,13025,887,61,73
400,13027,822,64,67
401,13029,1652,104,126
402,13031,3970,122,143
403,13033,1373,89,102
404,13035,1302,131,116
405,13037,345,22,33
406,13039,2083,177,206
407,13043,627,20,27
408,13045,6536,458,496
409,13047,2589,333,359
410,13049,889,63,77
411,13051,11860,714,847
412,13053,2132,62,68
413,13055,1469,166,200
414,13057,12600,1127,1156
415,13059,8867,623,697
416,13061,157,10,12
417,13063,12106,910,907
418,13065,551,23,30
419,13067,35101,2930,3246
420,13069,3416,258,248
421,13071,2807,123,141
422,13073,7763,737,794
423,13075,1015,69,78
424,13077,6547,652,728
425,13079,304,35,46
426,13081,1109,135,142
427,13083,633,64,70
428,13085,1397,132,136
429,13087,1747,85,89
430,13089,31741,2176,2185
431,13091,1163,79,95
432,13093,561,58,70
433,13095,4167,311,326
434,13097,6754,511,573
435,13099,738,42,53
436,13101,323,19,24
437,13103,2346,98,114
438,13105,1362,102,117
439,13107,1529,73,85
440,13109,577,28,36
441,13111,1179,97,106
442,13113,3896,392,476
443,13115,6432,478,490
444,13117,8369,900,1005
445,13119,1431,110,132
446,13121,46896,3134,3204
447,13123,1483,131,127
448,13125,107,24,28
449,13127,4591,244,300
450,13129,4014,334,356
451,13131,1101,66,83
452,13133,835,49,51
453,13135,46579,3333,3270
454,13137,2820,268,267
455,13139,14833,1167,1159
456,13141,549,15,19
457,13143,1542,143,161
458,13145,1165,66,84
459,13147,1104,142,143
460,13149,497,60,63
461,13151,10459,929,916
462,13153,5806,732,778
463,13155,501,49,62
464,13157,4225,356,376
465,13159,617,68,72
466,13161,1050,63,66
467,13163,1111,75,106
468,13165,511,19,24
469,13167,564,31,38
470,13169,914,77,97
471,13171,853,125,138
472,13173,426,20,27
473,13175,2934,214,236
474,13177,1167,140,162
475,13179,1712,149,175
476,13181,364,27,29
477,13183,380,31,36
478,13185,7188,419,432
479,13187,1522,124,123
480,13189,1099,140,157
481,13191,439,48,56
482,13193,392,45,59
483,13195,1442,123,119
484,13197,261,16,21
485,13199,889,64,78
486,13201,446,26,30
487,13205,1115,89,96
488,13207,1241,108,117
489,13209,458,19,23
490,13211,924,62,70
491,13213,2285,269,304
492,13215,8144,583,649
493,13217,4686,423,436
494,13219,1619,179,203
495,13221,653,43,45
496,13223,6321,680,765
497,13225,1250,110,124
498,13227,1368,138,156
499,13229,1306,77,95
500,13231,947,88,102
501,13233,2798,231,245
502,13235,501,45,55
503,13237,1107,59,74
504,13239,88,8,11
505,13241,799,135,139
506,13243,375,13,28
507,13245,12141,929,959
508,13247,3262,296,322
509,13249,192,21,26
510,13251,519,25,32
511,13253,589,38,48
512,13255,2767,213,240
513,13257,1806,145,153
514,13259,645,11,14
515,13261,1451,125,144
516,13263,256,9,10
517,13265,46,8,11
518,13267,1257,67,84
519,13269,446,29,30
520,13271,689,34,43
521,13273,490,76,77
522,13275,2223,210,259
523,13277,2953,222,258
524,13279,1838,87,97
525,13281,660,52,56
526,13283,397,20,25
527,13285,4328,255,275
528,13287,506,58,72
529,13289,295,22,24
530,13291,1218,149,138
531,13293,1682,100,104
532,13295,3211,421,440
533,13297,4049,396,405
534,13299,2778,147,175
535,13301,241,20,25
536,13303,1219,85,100
537,13305,1789,80,89
538,13307,66,9,10
539,13309,432,10,11
540,13311,1605,152,151
541,13313,9532,865,882
542,13315,441,35,37
543,13317,521,46,53
544,13319,506,34,35
545,13321,883,81,85
546,15001,1735,90,108
547,15003,16390,689,884
548,15005,0,,NaN
549,15007,135,24,30
550,15009,1042,155,172
551,16001,31227,2925,2839
552,16003,136,20,21
553,16005,5545,489,478
554,16007,230,23,25
555,16009,331,44,55
556,16011,3249,217,207
557,16013,1478,86,82
558,16015,204,34,29
559,16017,1387,189,172
560,16019,9178,884,920
561,16021,431,38,39
562,16023,144,15,19
563,16025,56,,NaN
564,16027,18076,1338,1265
565,16029,472,21,27
566,16031,2369,160,183
567,16033,52,5,7
568,16035,731,96,76
569,16037,180,16,19
570,16039,1086,90,96
571,16041,814,68,63
572,16043,826,61,62
573,16045,1244,128,120
574,16047,1076,57,58
575,16049,876,61,53
576,16051,1862,139,125
577,16053,2092,80,79
578,16055,10003,1556,1386
579,16057,1957,127,128
580,16059,446,18,22
581,16061,293,46,41
582,16063,405,27,26
583,16065,4910,347,327
584,16067,1887,112,133
585,16069,2667,188,201
586,16071,219,36,37
587,16073,799,52,58
588,16075,1846,89,95
589,16077,508,33,44
590,16079,653,90,88
591,16081,624,37,32
592,16083,7427,224,220
593,16085,322,30,26
594,16087,856,62,63
595,17001,5422,375,372
596,17003,306,56,66
597,17005,1336,96,100
598,17007,4495,416,493
599,17009,381,48,60
600,17011,2490,196,211
601,17013,337,43,39
602,17015,1218,91,94
603,17017,1309,173,174
604,17019,12388,688,720
605,17021,2256,211,207
606,17023,975,108,106
607,17025,1077,93,99
608,17027,3908,271,261
609,17029,3761,299,290
610,17031,352409,21302,20547
611,17033,1352,119,120
612,17035,784,55,51
613,17037,5885,466,530
614,17039,754,103,121
615,17041,1598,95,91
616,17043,54533,3778,3658
617,17045,1091,146,138
618,17047,308,60,71
619,17049,3385,350,342
620,17051,2285,209,217
621,17053,993,148,158
622,17055,2627,262,267
623,17057,1869,205,191
624,17059,243,26,28
625,17061,992,66,64
626,17063,3413,442,506
627,17065,468,54,62
628,17067,1141,88,86
629,17069,175,15,16
630,17071,356,42,38
631,17073,3265,270,277
632,17075,2060,160,168
633,17077,3190,257,247
634,17079,791,79,85
635,17081,2368,227,228
636,17083,1623,215,203
637,17085,1241,79,83
638,17087,867,61,61
639,17089,36780,2628,2743
640,17091,9845,565,641
641,17093,7376,544,602
642,17095,3436,288,306
643,17097,43088,3233,3316
644,17099,7430,673,740
645,17101,1432,179,181
646,17103,2386,165,181
647,17105,2736,237,236
648,17107,2371,405,417
649,17109,1767,104,101
650,17111,16561,1395,1488
651,17113,10090,768,816
652,17115,7340,531,629
653,17117,2779,276,278
654,17119,17766,1613,1682
655,17121,3034,285,286
656,17123,500,41,45
657,17125,863,65,68
658,17127,759,91,90
659,17129,620,70,73
660,17131,940,86,83
661,17133,2555,234,233
662,17135,1473,170,171
663,17137,2657,235,233
664,17139,1077,100,104
665,17141,3483,261,254
666,17143,11225,1009,1028
667,17145,1433,157,171
668,17147,903,68,66
669,17149,1182,93,89
670,17151,146,23,24
671,17153,493,28,28
672,17155,292,34,38
673,17157,2801,252,247
674,17159,1062,176,188
675,17161,9883,754,814
676,17163,16341,1363,1302
677,17165,1373,192,219
678,17167,11902,1051,1114
679,17169,480,115,112
680,17171,279,20,24
681,17173,1610,98,114
682,17175,383,53,51
683,17177,2877,274,288
684,17179,8565,904,971
685,17181,1414,108,110
686,17183,4943,448,482
687,17185,828,153,167
688,17187,1314,108,104
689,17189,965,105,105
690,17191,1120,129,140
691,17193,839,145,156
692,17195,4260,256,289
693,17197,46265,3359,3268
694,17199,4404,429,444
695,17201,21879,1626,1667
696,17203,2308,255,253
697,18001,2266,214,210
698,18003,24018,2162,2147
699,18005,4554,494,507
700,18007,616,102,98
701,18009,772,93,98
702,18011,3492,514,515
703,18013,533,58,60
704,18015,1040,140,129
705,18017,3627,253,242
706,18019,6822,904,1001
707,18021,1596,118,113
708,18023,2589,381,356
709,18025,475,91,99
710,18027,1995,134,132
711,18029,3092,314,299
712,18031,1785,242,257
713,18033,2515,231,222
714,18035,6455,640,728
715,18037,3379,360,356
716,18039,20741,1186,1075
717,18041,1880,150,167
718,18043,4204,512,578
719,18045,1244,158,168
720,18047,976,99,98
721,18049,1155,127,131
722,18051,2566,199,209
723,18053,4027,565,606
724,18055,1514,209,207
725,18057,19010,2346,2253
726,18059,4051,574,593
727,18061,2035,225,216
728,18063,8993,1072,992
729,18065,3367,416,418
730,18067,5343,774,804
731,18069,1920,245,238
732,18071,3179,381,355
733,18073,2053,216,202
734,18075,1352,157,170
735,18077,1712,171,183
736,18079,1395,219,217
737,18081,9508,1217,1187
738,18083,2519,312,318
739,18085,5934,477,497
740,18087,1808,114,104
741,18089,34758,3051,2929
742,18091,6127,530,542
743,18093,2529,350,340
744,18095,7164,836,899
745,18097,58091,5961,5673
746,18099,3973,340,304
747,18101,484,60,63
748,18103,2273,249,248
749,18105,6932,672,664
750,18107,2202,270,249
751,18109,3339,560,575
752,18111,730,51,54
753,18113,3398,266,245
754,18115,293,36,41
755,18117,953,104,106
756,18119,1006,168,160
757,18121,1002,231,235
758,18123,1007,91,101
759,18125,707,75,69
760,18127,10698,980,962
761,18129,1557,152,160
762,18131,641,91,85
763,18133,1898,243,229
764,18135,1652,168,169
765,18137,2030,223,189
766,18139,843,135,142
767,18141,21634,1638,1682
768,18143,1605,251,246
769,18145,2769,317,318
770,18147,1127,102,105
771,18149,1294,136,128
772,18151,2063,242,219
773,18153,1404,182,173
774,18155,384,57,49
775,18157,12253,1446,1433
776,18159,842,122,118
777,18161,362,49,48
778,18163,12595,1034,1078
779,18165,944,113,113
780,18167,7858,829,863
781,18169,2281,176,179
782,18171,377,65,67
783,18173,4258,408,418
784,18175,1111,123,121
785,18177,4356,482,497
786,18179,1672,166,179
787,18181,1830,251,243
788,18183,2021,244,231
789,19001,509,33,43
790,19003,212,23,25
791,19005,1012,88,87
792,19007,873,60,73
793,19009,327,20,24
794,19011,1863,155,167
795,19013,11839,525,585
796,19015,1628,134,141
797,19017,2124,92,97
798,19019,1324,54,60
799,19021,3366,192,201
800,19023,1152,62,72
801,19025,1131,23,29
802,19027,2156,92,104
803,19029,927,52,56
804,19031,1242,89,90
805,19033,4004,295,319
806,19035,1083,89,92
807,19037,960,44,48
808,19039,550,41,52
809,19041,1401,151,175
810,19043,1256,53,50
811,19045,3751,225,252
812,19047,1926,86,95
813,19049,7136,367,396
814,19051,572,63,52
815,19053,373,30,32
816,19055,1546,68,69
817,19057,3263,229,273
818,19059,1567,100,104
819,19061,9984,341,371
820,19063,881,90,96
821,19065,1186,52,67
822,19067,1193,62,72
823,19069,807,45,49
824,19071,424,29,31
825,19073,582,42,52
826,19075,946,50,50
827,19077,842,41,45
828,19079,1304,95,102
829,19081,1015,71,69
830,19083,1316,59,69
831,19085,1245,74,70
832,19087,2296,263,251
833,19089,628,36,46
834,19091,858,45,59
835,19093,635,60,60
836,19095,1056,59,70
837,19097,1670,127,133
838,19099,2533,132,142
839,19101,845,68,79
840,19103,10336,430,461
841,19105,2473,76,85
842,19107,720,42,49
843,19109,1361,111,105
844,19111,2558,226,231
845,19113,15461,746,874
846,19115,961,44,46
847,19117,396,43,53
848,19119,1140,48,47
849,19121,829,68,76
850,19123,1456,113,123
851,19125,2314,165,190
852,19127,3753,122,145
853,19129,1198,53,58
854,19131,906,52,57
855,19133,505,38,44
856,19135,504,38,47
857,19137,611,83,95
858,19139,3296,177,178
859,19141,1455,70,75
860,19143,589,47,62
861,19145,1274,85,93
862,19147,737,54,61
863,19149,3104,161,174
864,19151,639,33,34
865,19153,37530,1785,1888
866,19155,7455,398,409
867,19157,1102,85,94
868,19159,307,49,49
869,19161,970,40,45
870,19163,12929,859,879
871,19165,856,47,60
872,19167,4058,159,178
873,19169,7416,293,298
874,19171,1629,68,78
875,19173,498,19,24
876,19175,944,71,83
877,19177,419,56,49
878,19179,2854,144,157
879,19181,3275,197,205
880,19183,1626,83,85
881,19185,336,24,25
882,19187,4044,220,221
883,19189,1027,55,59
884,19191,1205,80,74
885,19193,11424,570,656
886,19195,432,28,30
887,19197,1410,59,71
888,20001,478,59,66
889,20003,443,39,57
890,20005,1040,107,115
891,20007,233,26,28
892,20009,1900,136,143
893,20011,722,114,115
894,20013,901,77,83
895,20015,4213,501,532
896,20017,187,18,20
897,20019,115,16,18
898,20021,1409,266,291
899,20023,231,14,21
900,20025,167,26,29
901,20027,523,50,52
902,20029,738,58,65
903,20031,383,68,76
904,20033,124,28,28
905,20035,2009,280,316
906,20037,2815,241,240
907,20039,219,16,21
908,20041,929,129,141
909,20043,587,52,58
910,20045,5512,519,596
911,20047,217,31,34
912,20049,71,12,16
913,20051,2845,222,207
914,20053,894,98,94
915,20055,5159,337,339
916,20057,4894,231,279
917,20059,1363,163,166
918,20061,1365,217,210
919,20063,314,14,27
920,20065,189,15,20
921,20067,868,51,55
922,20069,448,8,12
923,20071,89,7,10
924,20073,350,88,83
925,20075,172,15,17
926,20077,363,23,26
927,20079,2161,177,183
928,20081,317,23,22
929,20083,151,15,16
930,20085,853,83,84
931,20087,906,103,106
932,20089,124,25,26
933,20091,32163,3069,2953
934,20093,444,23,25
935,20095,473,50,50
936,20097,123,13,16
937,20099,1246,234,223
938,20101,106,25,24
939,20103,4347,347,371
940,20105,146,47,54
941,20107,391,54,56
942,20109,258,16,21
943,20111,3012,200,192
944,20113,1949,225,233
945,20115,535,87,81
946,20117,724,245,221
947,20119,351,24,29
