,County,305,311,318,325,332,339,346
0,01001,2617,170,178,172,163,152,141
1,01003,8199,624,871,1188,1603,2071,2455
2,01005,1160,23,24,21,19,20,20
3,01007,1136,52,48,49,46,42,43
4,01009,2754,304,315,318,298,251,206
5,01011,689,0,0,0,0,0,0
6,01013,1133,3,0,1,0,0,0
7,01015,5964,707,1472,2417,2814,2388,1634
8,01017,1675,110,124,137,144,146,149
9,01019,985,69,75,74,71,72,67
10,01021,2161,46,38,35,33,28,26
11,01023,417,0,0,0,0,0,0
12,01025,1549,42,39,37,34,32,33
13,01027,888,24,23,23,25,26,26
14,01029,742,15,15,14,14,14,10
15,01031,2303,153,166,170,183,192,190
16,01033,2943,266,258,240,217,179,147
17,01035,668,7,12,14,14,21,23
18,01037,306,26,38,53,66,81,88
19,01039,2123,65,56,45,37,32,26
20,01041,700,8,11,8,7,10,8
21,01043,4096,423,380,337,292,239,199
22,01045,2254,117,107,99,93,89,85
23,01047,2196,51,47,39,29,21,15
24,01049,4608,443,612,775,871,881,812
25,01051,3910,285,371,452,506,515,489
26,01053,1940,6,7,7,7,8,11
27,01055,5857,610,690,740,757,736,644
28,01057,831,50,52,43,36,30,26
29,01059,2436,45,39,31,21,15,11
30,01061,1167,56,53,53,49,45,40
31,01063,399,0,0,0,0,0,0
32,01065,915,7,2,0,0,0,0
33,01067,838,7,7,6,7,7,7
34,01069,5033,333,498,682,832,907,854
35,01071,2905,167,144,125,101,82,69
36,01073,30318,2653,2581,2511,2396,2280,2147
37,01075,622,26,23,21,20,18,14
38,01077,3783,410,553,664,727,728,652
39,01079,1214,96,112,124,127,125,115
40,01081,7504,326,326,348,380,399,451
41,01083,4008,363,414,447,459,438,403
42,01085,785,0,0,0,0,0,0
43,01087,694,58,66,75,86,90,94
44,01089,12204,934,698,471,329,218,146
45,01091,1164,0,0,0,0,0,0
46,01093,1339,77,85,89,96,104,109
47,01095,5794,564,592,601,595,562,520
48,01097,19260,1449,3390,7384,13190,17118,15907
49,01099,768,25,39,54,72,95,118
50,01101,12000,444,546,660,783,918,1057
51,01103,6104,790,970,1114,1164,1102,963
52,01105,668,0,0,0,0,0,0
53,01107,1141,42,33,26,20,18,12
54,01109,1547,42,37,35,36,33,33
55,01111,995,32,29,28,28,27,26
56,01113,2175,65,94,131,184,244,313
57,01115,3960,187,176,171,163,154,154
58,01117,9712,743,644,540,475,411,358
59,01119,553,7,7,7,7,8,8
60,01121,3340,139,120,105,95,75,52
61,01123,1685,10,14,14,14,16,15
