,County,256,262,269,276,283,290,297
0,01001,1828,66,49,40,28,19,13
1,01003,6073,336,460,577,635,612,527
2,01005,921,13,14,14,13,11,7
3,01007,686,7,7,7,6,1,0
4,01009,1656,35,20,11,7,2,0
5,01011,613,2,0,0,0,0,0
6,01013,926,0,0,0,0,0,0
7,01015,3679,100,56,30,17,7,5
8,01017,1205,24,40,54,70,72,73
9,01019,639,42,42,37,31,24,15
10,01021,1648,45,33,21,13,7,3
11,01023,366,4,5,6,1,0,0
12,01025,1156,33,34,28,22,14,7
13,01027,611,35,30,26,18,13,9
14,01029,427,36,31,24,18,10,6
15,01031,1462,95,111,114,104,86,66
16,01033,1734,75,88,93,90,72,52
17,01035,540,0,0,0,0,0,0
18,01037,179,0,0,0,2,0,0
19,01039,1478,56,63,64,58,44,31
20,01041,547,5,0,0,0,0,0
21,01043,1959,48,38,27,20,11,7
22,01045,1509,89,87,74,57,40,25
23,01047,1808,21,15,14,11,7,5
24,01049,2610,163,230,277,296,275,229
25,01051,2826,161,178,172,145,114,78
26,01053,1652,2,0,0,0,0,0
27,01055,3685,209,196,169,136,97,66
28,01057,485,23,18,15,9,7,6
29,01059,1842,42,39,29,22,13,7
30,01061,733,113,159,178,165,132,93
31,01063,308,0,0,0,0,0,0
32,01065,666,7,7,7,3,0,0
33,01067,566,21,25,21,19,14,10
34,01069,3347,567,788,929,917,788,590
35,01071,1690,81,99,102,90,75,54
36,01073,20666,675,602,500,377,267,173
37,01075,400,7,7,7,7,5,1
38,01077,1815,137,173,192,181,152,112
39,01079,652,33,30,24,18,14,7
40,01081,6141,315,567,900,1150,1292,1245
41,01083,2258,132,113,86,63,45,27
42,01085,662,0,0,0,0,0,0
43,01087,492,7,4,2,0,0,0
44,01089,8234,264,224,176,127,87,56
45,01091,743,4,0,0,0,0,0
46,01093,997,29,22,17,13,7,6
47,01095,4032,120,136,142,141,127,105
48,01097,13739,359,341,298,238,183,119
49,01099,597,0,0,0,0,0,0
50,01101,9007,135,109,78,54,34,20
51,01103,3461,134,139,137,122,95,71
52,01105,544,0,0,0,0,0,0
53,01107,684,14,14,9,7,2,0
54,01109,1238,39,41,37,27,23,16
55,01111,702,24,28,27,22,18,15
56,01113,1821,29,30,30,29,23,16
57,01115,2461,101,107,96,78,56,40
58,01117,6375,269,223,170,123,80,50
59,01119,438,0,0,0,0,0,0
60,01121,2253,64,51,40,28,18,9
61,01123,1195,7,7,7,7,7,7
62,01125,9194,342,235,164,103,67,38
63,01127,2424,113,131,130,119,99,75
64,01129,582,0,0,0,0,0,0
65,01131,538,0,0,0,0,0,0
66,01133,764,39,32,23,20,14,9
67,02013,14,0,0,0,0,0,0
68,02016,96,0,0,0,0,0,0
69,02020,4957,585,620,591,525,424,312
70,02050,124,0,0,0,0,0,0
71,02060,0,0,0,0,0,0,0
72,02068,14,0,0,0,0,0,0
73,02070,31,0,0,0,0,0,0
74,02090,1345,165,200,214,211,190,152
75,02100,9,0,0,0,0,0,0
76,02105,0,0,0,0,0,0,0
77,02110,389,18,12,7,7,1,0
78,02122,651,7,7,7,1,2,0
79,02130,69,0,0,0,0,0,0
80,02150,73,,,,,,NaN
81,02158,14,0,0,0,0,0,0
82,02164,95,0,0,0,0,0,0
83,02170,682,0,0,0,0,0,0
84,02180,86,0,0,0,0,0,0
85,02185,157,0,0,0,0,0,0
86,02188,143,3,0,0,0,0,0
87,02195,13,0,0,0,0,0,0
88,02198,32,0,0,0,0,0,0
89,02220,70,,,,,,NaN
90,02230,0,0,0,0,0,0,0
91,02240,47,0,0,0,0,0,0
92,02261,129,0,0,0,0,0,0
93,02275,19,0,0,0,0,0,0
94,02282,30,0,0,0,0,0,0
95,02290,86,0,0,0,0,0,0
96,04001,3579,42,40,34,23,16,9
97,04003,1919,4,2,0,0,0,0
98,04005,4275,373,432,467,449,399,314
99,04007,1451,53,61,61,53,39,28
100,04009,885,14,12,10,7,7,3
101,04011,60,0,0,0,0,0,0
102,04012,548,0,0,0,0,0,0
103,04013,143183,2037,2300,2317,2114,1702,1273
104,04015,4050,64,62,54,44,32,21
105,04017,5819,13,7,7,5,3,0
106,04019,25925,272,87,25,10,3,0
107,04021,10745,216,256,285,281,249,197
108,04023,2883,5,0,0,0,0,0
109,04025,2617,101,122,133,136,122,99
110,04027,12815,119,101,75,51,33,20
111,05001,459,64,79,78,74,59,44
112,05003,452,0,0,0,0,0,0
113,05005,402,62,46,32,19,13,7
114,05007,6890,291,247,199,145,101,66
115,05009,806,83,64,44,26,16,8
116,05011,345,0,0,0,0,0,0
117,05013,36,0,0,0,0,0,0
118,05015,757,83,83,71,55,36,25
119,05017,1013,0,0,0,0,0,0
