,County,299,304,311,318,325,332,339,346,353
0,01001,2481,175,197,219,242,266,289,312,331
1,01003,7696,323,321,317,313,310,306,303,300
2,01005,1130,18,14,11,9,7,6,5,4
3,01007,993,54,54,55,55,57,58,60,63
4,01009,2574,154,138,123,110,100,91,84,78
5,01011,677,4,3,2,1,1,0,0,0
6,01013,1095,18,17,17,16,16,16,17,17
7,01015,5666,173,133,100,76,57,44,33,26
8,01017,1572,22,14,9,6,4,3,3,2
9,01019,912,19,13,8,5,4,3,2,1
10,01021,2084,41,34,28,23,20,18,17,17
11,01023,411,3,3,3,4,4,5,6,7
12,01025,1503,32,26,21,17,14,12,10,9
13,01027,850,9,6,4,3,2,1,1,1
14,01029,678,22,17,14,11,9,7,6,5
15,01031,2180,172,202,234,270,307,345,383,420
16,01033,2757,118,85,60,43,31,23,17,13
17,01035,647,48,63,81,103,129,156,182,206
18,01037,270,13,12,12,12,12,12,12,13
19,01039,2043,30,19,12,9,7,7,6,6
20,01041,677,39,47,57,69,81,94,108,122
21,01043,3744,406,414,415,413,407,400,391,378
22,01045,2185,65,47,34,25,18,14,11,9
23,01047,2066,65,68,70,73,76,78,80,82
24,01049,4226,197,169,144,122,104,89,77,66
25,01051,3686,168,189,211,237,263,290,320,348
26,01053,1882,23,19,17,15,15,15,15,17
27,01055,5382,259,231,204,181,160,141,125,111
28,01057,749,102,147,206,279,365,447,510,520
29,01059,2344,21,12,6,4,3,2,2,2
30,01061,1114,41,34,28,24,22,21,21,20
31,01063,377,8,8,8,8,8,8,9,9
32,01065,876,19,15,12,10,8,7,6,6
33,01067,816,16,11,7,5,4,3,3,3
34,01069,4791,157,133,112,94,80,69,60,52
35,01071,2728,128,107,89,75,64,56,49,45
36,01073,28140,1703,1850,1982,2130,2275,2414,2547,2665
37,01075,584,27,25,23,22,21,21,20,20
38,01077,3360,158,111,77,54,39,29,23,19
39,01079,1080,28,19,13,9,7,6,5,5
40,01081,7240,235,254,273,291,312,332,353,373
41,01083,3689,224,208,193,179,167,157,148,141
42,01085,763,6,4,3,2,1,1,1,1
43,01087,655,29,26,24,22,21,20,19,19
44,01089,11438,858,1008,1177,1363,1571,1794,2029,2278
45,01091,1134,22,17,14,11,9,8,7,7
46,01093,1284,30,23,17,13,10,9,8,8
47,01095,5355,421,496,576,663,752,839,919,986
48,01097,18565,405,313,238,181,139,108,85,68
49,01099,732,32,36,39,43,47,51,56,61
50,01101,11644,256,197,150,115,89,70,56,45
51,01103,5466,425,426,423,418,412,405,398,388
52,01105,641,15,14,13,12,11,10,9,8
53,01107,1077,40,30,23,18,14,12,11,10
54,01109,1502,37,33,29,26,24,22,21,20
55,01111,954,20,16,13,11,9,8,8,7
56,01113,2084,5,3,2,1,1,2,2,2
57,01115,3750,132,101,77,59,48,40,35,32
58,01117,9086,719,840,970,1112,1262,1415,1568,1715
59,01119,536,21,26,32,38,45,53,62,72
60,01121,3180,124,113,102,93,85,79,74,69
61,01123,1611,104,111,118,125,132,139,145,151
62,01125,11886,338,307,276,249,226,206,189,174
63,01127,3307,45,29,18,13,10,9,8,8
64,01129,877,57,58,58,59,60,61,61,61
65,01131,607,7,6,5,4,4,3,3,2
66,01133,1143,70,71,72,73,74,76,76,76
67,02013,22,1,1,1,1,1,1,1,1
68,02016,105,2,1,1,1,1,1,0,0
69,02020,12772,2060,2355,2647,2943,3197,3399,3534,3577
70,02050,957,428,561,684,756,754,657,502,362
71,02060,0,0,0,0,0,0,0,0,0
72,02068,38,3,3,2,2,2,2,2,2
73,02070,81,24,37,54,77,105,135,161,174
74,02090,2909,106,72,49,34,24,18,15,12
75,02100,16,1,1,1,1,1,1,1,1
76,02105,0,0,0,0,0,0,0,0,0
77,02110,755,30,21,15,12,10,8,7,7
78,02122,1789,427,525,630,744,856,955,1027,1058
79,02130,181,192,500,1147,1811,1557,944,422,152
80,02150,172,15,13,11,10,9,8,8,8
81,02158,357,26,17,12,8,6,4,3,2
82,02164,133,7,7,7,7,8,8,8,8
83,02170,2359,274,237,204,177,156,139,125,112
84,02180,168,4,3,2,1,1,0,0,0
85,02185,380,122,190,282,384,472,496,421,320
86,02188,310,11,7,5,3,2,1,1,1
87,02195,23,0,0,0,0,0,0,0,0
88,02198,46,37,150,532,1115,934,409,104,24
89,02220,133,34,54,85,131,193,268,341,373
90,02230,7,0,0,0,0,0,0,0,0
91,02240,164,60,94,139,197,259,308,314,263
92,02261,217,22,25,29,34,39,44,49,54
93,02275,20,0,0,0,0,0,0,0,0
94,02282,41,2,3,4,5,5,6,7,8
95,02290,138,2,1,1,1,1,1,1,1
96,04001,4393,248,298,353,415,482,550,614,670
97,04003,2704,563,966,1615,2588,3930,5443,6533,6264
98,04005,6383,529,583,638,693,746,797,839,870
99,04007,2366,158,159,159,161,164,170,176,184
100,04009,1704,266,318,374,434,496,554,603,635
101,04011,129,28,47,77,125,194,286,383,441
102,04012,684,39,51,64,78,94,112,131,150
103,04013,176993,7662,8430,9276,10143,11048,11926,12838,13728
104,04015,5105,291,331,377,431,492,559,638,725
105,04017,7159,268,258,246,236,226,218,210,202
106,04019,33087,2553,3219,4048,5070,6261,7635,9160,10746
107,04021,13730,615,644,675,711,747,786,836,885
108,04023,3316,166,217,280,357,448,550,655,754
109,04025,3637,314,395,493,612,761,937,1138,1356
110,04027,15522,922,1118,1331,1566,1819,2070,2305,2498
111,05001,845,26,19,14,11,9,9,8,8
112,05003,691,42,44,45,48,51,55,59,62
113,05005,1107,153,156,157,157,157,157,156,154
114,05007,10442,1039,1221,1422,1632,1858,2084,2312,2509
115,05009,1389,319,506,774,1114,1474,1737,1725,1430
116,05011,398,13,16,19,23,27,32,37,43
117,05013,110,44,66,95,130,168,200,212,189
118,05015,1179,75,83,92,101,113,126,139,149
119,05017,1101,35,58,93,144,213,295,369,384
120,05019,687,115,155,204,263,330,400,464,509
121,05021,691,67,75,84,93,101,109,117,122
122,05023,599,19,14,12,11,12,13,13,13
123,05025,306,2,1,1,0,0,0,0,1
124,05027,878,49,47,45,44,44,43,43,43
125,05029,512,250,568,1158,1930,2162,1623,1002,522
126,05031,6060,402,363,324,290,259,232,207,186
127,05033,2677,223,229,234,239,245,251,258,263
128,05035,2907,167,161,156,151,147,146,146,148
129,05037,685,9,6,4,4,4,4,4,4
130,05039,236,37,61,98,150,216,286,332,310
131,05041,483,11,8,6,4,4,3,3,3
132,05043,523,20,19,18,18,19,20,21,22
133,05045,4122,363,424,494,572,660,755,851,944
134,05047,668,28,24,21,21,22,24,25,26
135,05049,444,45,44,44,43,42,41,40,39
136,05051,3220,465,612,791,1005,1246,1496,1730,1928
137,05053,468,42,49,57,66,77,91,105,121
138,05055,2228,221,210,198,186,174,163,152,142
139,05057,726,42,39,35,32,30,28,28,27
140,05059,2611,208,239,272,305,336,362,381,392
141,05061,721,23,19,16,14,14,14,14,14
142,05063,1860,701,1434,2573,3601,3292,2227,1314,669
143,05065,913,102,108,113,120,124,125,122,116
144,05067,1268,140,121,104,91,80,71,63,55
145,05069,4791,300,346,397,450,504,557,601,638
146,05071,1151,23,20,17,16,17,18,19,19
147,05073,231,3,1,0,0,0,0,0,0
148,05075,1025,30,21,15,12,11,10,9,7
149,05077,1136,30,47,69,100,140,186,230,254
150,05079,2367,5,2,1,0,0,0,0,0
151,05081,563,16,11,8,5,4,3,2,2
152,05083,757,191,382,713,1187,1646,1647,1246,855
153,05085,2291,244,284,329,376,426,481,535,588
154,05087,529,112,198,332,521,747,931,913,737
