,County,369,374,381,388,395,402,409,416,423
0,01001,5407,159,94,55,32,19,11,6,3
1,01003,17333,810,612,456,338,250,184,134,98
2,01005,1834,51,34,23,15,10,7,4,3
3,01007,2229,54,31,18,11,6,3,2,1
4,01009,5485,158,108,73,49,33,22,15,10
5,01011,1046,26,17,11,7,5,3,2,1
6,01013,1748,42,29,20,13,9,6,4,2
7,01015,11555,480,354,257,186,134,96,68,49
8,01017,3054,181,141,108,82,62,46,34,25
9,01019,1660,35,22,14,9,5,3,2,1
10,01021,3468,42,22,11,5,3,1,0,0
11,01023,521,16,18,20,22,24,26,27,28
12,01025,3033,187,151,119,92,70,53,39,29
13,01027,1307,24,15,9,6,3,2,1,0
14,01029,1221,45,34,25,18,13,10,7,5
15,01031,4669,162,102,63,39,24,14,9,5
16,01033,5581,160,106,70,46,30,19,12,8
17,01035,980,31,24,18,14,10,8,6,4
18,01037,640,11,6,3,1,1,0,0,0
19,01039,3408,59,34,19,11,6,3,2,1
20,01041,1248,30,16,8,4,2,1,0,0
21,01043,8296,208,137,89,58,38,24,16,10
22,01045,4127,171,122,87,61,43,30,21,14
23,01047,3136,138,135,131,124,116,107,98,88
24,01049,7900,217,154,108,76,53,37,26,18
25,01051,8243,268,168,104,65,40,24,15,9
26,01053,3392,173,132,100,75,56,41,31,22
27,01055,12141,411,274,181,119,77,50,33,21
28,01057,1788,105,83,65,50,38,28,21,15
29,01059,3775,71,42,24,14,8,5,2,1
30,01061,2130,77,51,34,22,15,10,6,4
31,01063,779,13,7,4,2,1,0,0,0
32,01065,1861,49,28,15,8,4,2,1,0
33,01067,1600,71,48,32,21,14,9,6,4
34,01069,9031,314,216,148,101,68,46,31,21
35,01071,6032,110,64,36,21,12,6,4,2
36,01073,64910,1892,1160,706,427,258,156,94,57
37,01075,1206,20,12,7,4,2,1,0,0
38,01077,7946,258,174,117,78,51,34,22,15
39,01079,2558,60,35,20,12,7,4,2,1
40,01081,13261,783,626,495,388,301,233,180,138
41,01083,8381,282,193,131,88,59,40,26,18
42,01085,1168,28,16,10,5,3,2,1,0
43,01087,1228,62,52,44,36,29,24,19,15
44,01089,28413,1014,682,457,304,202,134,89,59
45,01091,2105,39,24,15,9,5,3,2,1
46,01093,2546,98,70,49,35,24,17,12,8
47,01095,10487,213,135,85,53,33,20,13,8
48,01097,31746,817,448,241,130,70,37,20,11
49,01099,1526,40,24,14,8,5,3,1,1
50,01101,20088,671,457,308,206,139,93,62,41
51,01103,12678,321,203,128,80,50,31,19,12
52,01105,1005,48,40,33,27,22,17,14,11
53,01107,2004,31,17,9,5,2,1,0,0
54,01109,2652,88,53,31,18,10,6,3,2
55,01111,1466,46,36,27,21,16,12,9,7
56,01113,3584,347,366,375,373,361,341,314,282
57,01115,7876,224,151,100,67,44,29,19,12
58,01117,19452,625,418,277,184,121,80,53,34
59,01119,906,0,0,0,0,0,0,0,0
60,01121,6523,275,198,141,100,70,49,35,24
61,01123,3163,28,15,8,4,2,1,0,0
62,01125,21566,318,182,103,58,33,18,10,6
63,01127,6050,76,40,20,10,5,2,1,0
64,01129,1427,32,20,12,7,4,2,1,1
65,01131,1083,48,35,26,18,13,9,6,4
66,01133,2347,53,32,19,11,7,4,2,1
67,02013,71,0,0,0,0,0,0,0,0
68,02016,293,62,71,77,77,72,64,54,44
69,02020,25144,290,167,94,53,30,17,9,5
70,02050,3188,111,65,38,22,12,7,4,2
71,02060,0,0,0,0,0,0,0,0,0
72,02068,67,1,1,0,0,0,0,0,0
73,02070,164,2,0,0,0,0,0,0,0
74,02090,5798,155,101,64,41,26,17,11,7
75,02100,24,2,4,8,14,23,37,53,64
76,02105,0,0,0,0,0,0,0,0,0
77,02110,1134,28,26,24,22,20,18,16,15
78,02122,3890,45,29,18,11,7,4,2,1
79,02130,276,3,1,0,0,0,0,0,0
80,02150,1023,21,13,8,5,3,2,1,0
81,02158,1084,75,56,41,29,21,14,10,7
82,02164,170,12,17,23,27,29,28,24,19
83,02170,7368,149,90,54,32,19,11,7,4
84,02180,305,20,26,34,43,54,66,78,89
85,02185,977,96,90,82,72,61,51,41,33
86,02188,568,20,11,6,3,1,0,0,0
87,02195,47,5,4,3,2,2,1,1,1
88,02198,74,0,0,0,0,0,0,0,0
