,County,285,290,297,304,311,318,325,332,339
0,01001,2186,85,82,79,76,73,71,68,65
1,01003,6985,272,264,256,251,248,246,244,243
2,01005,1065,47,46,45,44,43,41,40,39
3,01007,883,54,56,58,60,62,63,64,64
4,01009,2108,116,118,119,120,121,121,121,120
5,01011,655,12,11,11,11,10,10,9,9
6,01013,1026,15,13,12,12,11,10,9,9
7,01015,4925,613,661,706,747,782,810,830,844
8,01017,1397,39,38,38,37,37,36,35,34
9,01019,791,40,40,41,41,42,42,42,42
10,01021,1958,75,73,71,70,68,66,64,62
11,01023,395,6,6,6,6,6,7,7,7
12,01025,1408,90,89,88,88,87,86,85,83
13,01027,779,32,31,31,30,29,28,27,26
14,01029,591,44,46,49,51,53,55,57,58
15,01031,1885,143,149,155,161,166,170,173,175
16,01033,2313,143,146,148,149,150,150,150,149
17,01035,578,7,7,6,6,6,5,5,5
18,01037,225,16,17,17,18,19,19,20,20
19,01039,1894,83,82,81,80,79,78,77,75
20,01041,624,11,11,11,12,12,12,12,12
21,01043,2866,332,363,393,423,452,477,499,516
22,01045,1945,181,189,195,202,208,214,218,220
23,01047,1909,20,19,17,16,15,14,13,12
24,01049,3703,260,267,274,279,283,284,284,283
25,01051,3325,126,123,120,116,113,109,106,102
26,01053,1768,36,35,33,32,30,29,28,26
27,01055,4563,225,227,229,230,230,229,227,225
28,01057,610,38,39,39,40,41,41,41,41
29,01059,2189,57,53,50,47,44,42,39,37
30,01061,984,99,105,111,116,121,126,130,133
31,01063,351,6,6,6,6,6,6,6,6
32,01065,798,29,28,28,27,26,25,25,24
33,01067,752,108,120,131,141,149,155,159,161
34,01069,4341,673,750,828,898,960,1011,1045,1068
35,01071,2359,157,165,172,178,182,185,187,188
36,01073,24597,1031,1004,977,948,918,887,856,824
37,01075,535,63,67,72,77,81,84,86,88
38,01077,2765,291,316,345,374,403,431,457,481
39,01079,946,68,71,75,79,83,87,90,93
40,01081,6736,137,128,119,111,104,97,90,84
41,01083,3141,222,229,237,243,248,253,257,260
42,01085,731,14,13,13,12,12,12,11,11
43,01087,569,12,12,13,13,13,13,13,13
44,01089,9852,344,335,328,320,312,305,297,290
45,01091,1071,49,48,47,46,45,44,43,41
46,01093,1134,48,47,47,47,46,46,45,45
47,01095,4593,127,122,117,113,108,104,100,97
48,01097,17342,3033,3454,3863,4261,4626,4913,5110,5221
49,01099,668,23,22,22,22,21,21,20,20
50,01101,10760,598,586,572,560,549,537,523,507
51,01103,4567,262,263,263,262,261,259,256,252
52,01105,606,13,12,11,10,10,9,8,8
53,01107,932,59,61,62,63,64,64,64,64
54,01109,1393,37,36,35,35,34,33,33,32
55,01111,870,35,34,34,33,33,32,31,31
56,01113,2008,58,56,54,51,49,47,45,43
57,01115,3254,248,256,263,269,273,276,278,278
58,01117,7826,406,404,401,397,393,387,380,371
59,01119,488,8,7,7,7,7,6,6,6
60,01121,2818,145,144,143,141,139,137,135,132
61,01123,1409,56,55,54,53,51,50,49,47
62,01125,10824,424,410,394,379,363,348,332,316
63,01127,2985,147,146,145,143,141,139,136,133
64,01129,776,160,190,221,249,273,291,300,299
65,01131,577,9,8,8,7,7,7,6,6
66,01133,985,34,33,33,33,32,32,31,31
67,02013,17,1,1,1,1,1,1,1,1
68,02016,100,1,0,0,0,0,0,0,0
69,02020,8734,1529,1780,2046,2323,2597,2855,3084,3266
70,02050,499,232,379,578,804,989,1046,939,739
71,02060,0,0,0,0,0,0,0,0,0
72,02068,31,15,22,31,43,55,66,73,74
73,02070,62,21,26,32,39,47,55,62,69
74,02090,2352,359,396,434,471,508,545,579,608
75,02100,13,1,1,2,2,3,3,4,4
76,02105,0,0,0,0,1,1,2,3,4
77,02110,594,108,126,146,169,192,217,241,265
78,02122,1138,293,371,464,570,684,804,916,1012
79,02130,92,2,2,2,2,1,1,1,1
80,02150,124,5,6,6,7,8,9,9,10
81,02158,259,2605,1612,160,8,1,0,0,0
82,02164,113,5,5,6,6,7,8,9,10
83,02170,1588,872,1344,2005,2858,3811,4657,5104,4888
84,02180,141,17,24,30,35,41,47,53,60
85,02185,281,52,60,70,80,90,99,107,113
86,02188,261,31,33,35,36,38,39,40,40
87,02195,20,1,1,1,1,1,2,2,2
88,02198,35,1,1,0,0,0,0,0,0
89,02220,82,3,3,3,3,3,3,3,3
90,02230,8,57,197,246,107,22,4,1,0
91,02240,90,23,31,41,53,67,84,101,118
92,02261,176,13,16,20,25,31,39,47,55
93,02275,19,0,0,0,0,0,0,0,0
94,02282,37,3,3,3,3,3,3,3,2
95,02290,122,11,16,20,24,28,33,39,44
96,04001,4006,108,97,87,77,69,61,54,48
97,04003,2205,72,71,70,70,69,68,67,66
98,04005,5429,280,253,228,206,185,166,148,132
99,04007,1992,136,142,148,153,157,159,160,161
100,04009,1283,138,151,163,174,185,195,203,209
101,04011,104,33,45,61,81,106,137,171,207
102,04012,628,21,28,35,41,46,50,53,55
103,04013,160184,4127,3912,3705,3506,3315,3132,2955,2785
104,04015,4453,114,111,108,104,101,97,94,91
105,04017,6545,127,115,104,94,85,77,69,62
106,04019,28914,798,759,721,685,651,617,583,552
107,04021,12210,320,310,301,291,282,272,262,253
