,County,348,353,360,367,374
0,01001,4336,285,284,264,201
1,01003,14187,1011,961,879,728
2,01005,1533,92,82,72,59
3,01007,1885,106,100,78,53
4,01009,4771,236,188,146,119
5,01011,910,65,62,54,36
6,01013,1554,74,75,75,67
7,01015,9752,572,580,527,360
8,01017,2415,133,120,108,88
9,01019,1441,69,71,65,48
10,01021,3054,164,142,124,102
11,01023,494,19,25,26,24
12,01025,2461,147,164,180,153
13,01027,1163,43,47,44,34
14,01029,1049,47,51,52,45
15,01031,3742,227,226,219,189
16,01033,4776,254,254,239,188
17,01035,866,25,23,23,23
18,01037,528,28,21,16,12
19,01039,2962,135,139,138,122
20,01041,979,57,57,52,36
21,01043,7291,352,289,222,161
22,01045,3453,171,162,152,128
23,01047,2844,123,124,120,98
24,01049,7030,301,264,217,171
25,01051,6710,546,532,512,438
26,01053,2720,168,167,161,136
27,01055,10364,603,555,432,304
28,01057,1470,74,66,50,33
29,01059,3340,133,122,109,87
30,01061,1746,99,98,91,71
31,01063,696,28,21,17,14
32,01065,1513,97,100,91,64
33,01067,1307,85,83,79,63
34,01069,7584,433,406,391,362
35,01071,5265,236,194,166,136
36,01073,54349,3592,3245,2779,2219
37,01075,1077,61,59,46,28
38,01077,6702,452,451,440,390
39,01079,2128,154,156,147,116
40,01081,10656,838,961,1008,943
41,01083,7085,474,460,394,276
42,01085,968,45,48,54,58
43,01087,1027,44,43,41,34
44,01089,23563,1750,1649,1433,997
45,01091,1831,105,113,104,74
46,01093,2164,132,122,99,72
47,01095,9340,342,242,176,141
48,01097,26854,1477,1561,1626,1448
49,01099,1238,95,84,71,51
50,01101,16615,734,721,685,580
51,01103,11017,603,546,505,486
52,01105,887,53,59,54,36
53,01107,1783,96,97,87,61
54,01109,2042,114,102,91,76
55,01111,1280,41,40,36,28
56,01113,2880,163,161,155,130
57,01115,6799,338,305,265,208
58,01117,16323,881,792,658,494
59,01119,865,55,47,31,20
60,01121,5300,249,219,190,153
61,01123,2418,91,86,75,57
62,01125,19161,1129,1212,1143,900
63,01127,5377,254,225,206,179
64,01129,1234,53,62,67,60
65,01131,897,36,36,32,24
66,01133,2044,102,89,67,47
67,02013,39,,,,NaN
68,02016,209,,,,NaN
69,02020,23378,,,,NaN
70,02050,2726,,,,NaN
71,02060,0,,,,NaN
72,02068,60,,,,NaN
73,02070,126,,,,NaN
74,02090,5066,,,,NaN
75,02100,23,,,,NaN
76,02105,0,,,,NaN
77,02110,1059,,,,NaN
78,02122,3675,,,,NaN
79,02130,245,,,,NaN
80,02150,932,,,,NaN
81,02158,897,,,,NaN
82,02164,160,,,,NaN
83,02170,6572,,,,NaN
84,02180,282,,,,NaN
85,02185,826,,,,NaN
86,02188,405,,,,NaN
87,02195,32,,,,NaN
88,02198,72,,,,NaN
89,02220,270,,,,NaN
90,02230,17,,,,NaN
91,02240,407,,,,NaN
92,02261,361,,,,NaN
93,02275,25,,,,NaN
94,02282,54,,,,NaN
95,02290,216,,,,NaN
96,04001,7785,279,235,204,175
97,04003,7951,711,637,494,281
98,04005,11753,590,500,407,328
99,04007,4696,250,225,186,141
100,04009,3472,168,165,154,115
101,04011,417,29,30,26,18
102,04012,1621,150,128,119,115
103,04013,346183,20876,17946,14013,9581
104,04015,13858,1180,904,656,447
105,04017,11922,619,562,474,396
106,04019,74963,4854,3820,2574,1589
107,04021,29354,2104,1846,1501,1028
108,04023,6279,327,282,228,154
109,04025,12160,957,758,566,406
110,04027,29109,2135,2048,1773,1331
111,05001,1340,67,66,65,60
112,05003,1312,59,55,42,27
113,05005,2205,141,135,126,99
114,05007,18907,1358,1232,1096,906
115,05009,2663,148,144,133,102
116,05011,977,74,71,56,35
117,05013,244,,,,NaN
118,05015,2133,80,65,54,44
119,05017,1433,72,73,74,70
120,05019,1419,78,64,49,37
121,05021,1350,68,68,53,34
122,05023,1332,139,131,111,84
123,05025,583,34,31,24,16
124,05027,1599,90,95,85,57
125,05029,1434,111,100,83,59
126,05031,10350,477,451,390,274
127,05033,4681,274,266,247,207
128,05035,4434,173,159,139,101
129,05037,1474,89,77,58,38
130,05039,496,22,21,17,12
131,05041,979,48,38,28,19
132,05043,1510,73,58,46,36
133,05045,8076,665,623,578,468
134,05047,1137,50,45,43,37
135,05049,914,58,53,40,24
136,05051,6004,356,287,227,171
137,05053,1124,101,95,79,51
138,05055,4543,177,150,124,100
139,05057,1276,55,55,45,30
140,05059,3719,328,436,473,394
141,05061,1129,48,47,35,20
142,05063,2861,151,152,152,135
143,05065,1354,93,98,86,62
144,05067,2840,122,102,76,58
145,05069,6865,323,357,366,306
146,05071,1938,118,103,80,53
147,05073,351,18,19,18,16
148,05075,1626,74,57,45,39
149,05077,1464,97,97,84,75
150,05079,2848,131,138,125,87
151,05081,843,42,46,47,42
152,05083,1507,85,77,63,44
153,05085,4371,304,298,277,222
154,05087,1062,52,44,34,25
155,05089,671,47,41,31,21
156,05091,2822,142,141,138,118
157,05093,4482,181,164,133,96
158,05095,511,33,32,29,22
159,05097,517,31,29,23,15
160,05099,611,32,33,24,12
161,05101,564,20,20,16,10
162,05103,1438,92,70,52,39
163,05105,473,36,34,29,21
164,05107,1296,56,63,61,45
165,05109,714,57,53,40,23
166,05111,2461,116,107,82,53
167,05113,1306,80,63,46,31
168,05115,5755,355,334,302,233
169,05117,566,39,40,36,26
170,05119,25953,1922,1765,1495,1269
171,05121,1495,72,63,54,41
172,05123,2825,153,162,158,134
173,05125,7934,471,441,397,302
174,05127,623,61,52,40,31
175,05129,515,23,18,14,10
176,05131,10046,602,557,509,464
177,05133,2108,78,77,62,44
178,05135,1184,67,58,44,31
179,05137,781,46,43,32,18
180,05139,2577,221,215,201,164
181,05141,788,54,46,33,19
182,05143,22333,852,631,493,392
183,05145,5065,452,464,426,323
