,County,284,290,297,304,311,318,325,332,339
0,01001,2182,105,89,77,70,65,61,57,54
1,01003,6974,264,191,145,118,100,87,78,70
2,01005,1062,27,26,24,23,21,19,18,16
3,01007,883,,,,,,,,NaN
4,01009,2128,128,88,61,46,38,32,29,27
5,01011,653,,,,,,,,NaN
6,01013,1025,14,13,13,12,11,11,10,9
7,01015,4913,253,191,159,138,123,112,103,95
8,01017,1397,32,21,14,10,8,6,4,3
9,01019,786,,,,,,,,NaN
10,01021,1962,60,45,35,29,23,19,16,13
11,01023,395,,,,,,,,NaN
12,01025,1405,42,31,25,22,20,19,17,16
13,01027,777,,,,,,,,NaN
14,01029,592,,,,,,,,NaN
15,01031,1882,92,74,63,55,48,42,37,33
16,01033,2310,132,102,83,71,64,59,56,53
17,01035,579,,,,,,,,NaN
18,01037,231,,,,,,,,NaN
19,01039,1887,125,83,55,40,31,27,24,22
20,01041,624,,,,,,,,NaN
21,01043,2856,294,205,150,121,105,96,90,85
22,01045,1943,133,96,75,63,55,50,47,44
23,01047,1908,38,32,27,23,21,19,17,16
24,01049,3697,209,117,71,47,32,24,18,14
25,01051,3314,94,72,60,53,47,43,40,36
26,01053,1771,40,35,31,28,25,23,21,19
27,01055,4552,201,132,96,76,62,53,46,40
28,01057,614,,,,,,,,NaN
29,01059,2180,62,54,50,47,44,42,40,37
30,01061,980,,,,,,,,NaN
31,01063,350,,,,,,,,NaN
32,01065,800,,,,,,,,NaN
33,01067,754,,,,,,,,NaN
34,01069,4339,149,131,110,91,76,64,53,44
35,01071,2340,131,69,37,20,10,5,1,0
36,01073,24475,1069,861,701,601,529,476,436,401
37,01075,530,,,,,,,,NaN
38,01077,2760,165,108,80,63,53,46,40,36
39,01079,950,,,,,,,,NaN
40,01081,6727,174,168,151,134,118,103,90,79
41,01083,3150,162,118,92,77,68,62,57,53
42,01085,731,,,,,,,,NaN
43,01087,568,,,,,,,,NaN
44,01089,9806,369,304,259,227,204,186,170,157
45,01091,1066,45,31,24,20,17,15,14,13
46,01093,1128,44,39,35,32,30,28,27,25
47,01095,4578,131,87,60,45,36,31,28,25
48,01097,17300,369,285,224,179,145,118,98,81
49,01099,666,,,,,,,,NaN
50,01101,10727,406,335,303,287,277,272,268,265
51,01103,4569,310,224,170,141,124,113,106,101
52,01105,605,,,,,,,,NaN
53,01107,932,,,,,,,,NaN
54,01109,1394,44,40,36,32,29,26,24,22
55,01111,871,,,,,,,,NaN
56,01113,1999,55,45,37,31,28,25,23,21
57,01115,3242,248,183,142,119,105,97,90,85
58,01117,7836,325,231,173,135,108,89,74,62
59,01119,488,,,,,,,,NaN
60,01121,2814,137,118,103,93,86,81,76,72
61,01123,1402,73,57,45,39,34,31,29,27
62,01125,10796,428,415,403,388,371,354,336,319
63,01127,2969,156,115,89,75,66,61,57,54
64,01129,775,,,,,,,,NaN
65,01131,576,,,,,,,,NaN
66,01133,983,,,,,,,,NaN
67,02013,16,,,,,,,,NaN
68,02016,100,,,,,,,,NaN
69,02020,8558,1331,1297,1253,1243,1245,1251,1252,1247
70,02050,486,,,,,,,,NaN
71,02060,0,,,,,,,,NaN
72,02068,31,,,,,,,,NaN
73,02070,61,,,,,,,,NaN
74,02090,2297,334,377,403,427,448,465,477,485
75,02100,13,,,,,,,,NaN
76,02105,0,,,,,,,,NaN
77,02110,590,,,,,,,,NaN
78,02122,1124,,,,,,,,NaN
79,02130,90,,,,,,,,NaN
80,02150,124,,,,,,,,NaN
81,02158,250,,,,,,,,NaN
82,02164,113,,,,,,,,NaN
83,02170,1520,393,271,192,148,122,106,94,86
84,02180,138,,,,,,,,NaN
85,02185,281,,,,,,,,NaN
86,02188,258,,,,,,,,NaN
87,02195,20,,,,,,,,NaN
88,02198,35,,,,,,,,NaN
89,02220,82,,,,,,,,NaN
90,02230,8,,,,,,,,NaN
91,02240,90,,,,,,,,NaN
92,02261,176,,,,,,,,NaN
93,02275,19,,,,,,,,NaN
94,02282,37,,,,,,,,NaN
95,02290,120,,,,,,,,NaN
96,04001,4003,126,83,56,42,34,30,27,25
97,04003,2205,83,54,36,27,22,19,17,16
98,04005,5405,327,219,154,119,100,88,81,76
99,04007,1989,118,74,47,33,24,20,17,16
100,04009,1281,115,75,52,39,32,28,25,24
101,04011,104,,,,,,,,NaN
102,04012,628,,,,,,,,NaN
103,04013,159781,4894,3500,2591,2064,1745,1541,1404,1306
104,04015,4453,158,124,100,86,76,69,64,60
105,04017,6538,194,126,85,63,51,44,41,38
106,04019,28824,1014,689,484,371,306,266,240,222
107,04021,12174,353,221,145,105,83,69,61,56
108,04023,3065,60,39,26,19,15,13,12,11
109,04025,3029,144,130,116,107,100,94,89,85
110,04027,13994,411,356,312,282,261,245,231,218
111,05001,726,,,,,,,,NaN
112,05003,573,,,,,,,,NaN
113,05005,776,,,,,,,,NaN
114,05007,8619,436,366,321,291,268,250,235,221
115,05009,1099,,,,,,,,NaN
116,05011,373,,,,,,,,NaN
117,05013,59,,,,,,,,NaN
118,05015,1049,,,,,,,,NaN
119,05017,1056,4,3,2,1,1,0,0,0
120,05019,530,,,,,,,,NaN
121,05021,517,,,,,,,,NaN
122,05023,500,,,,,,,,NaN
123,05025,257,,,,,,,,NaN
124,05027,757,,,,,,,,NaN
125,05029,361,,,,,,,,NaN
126,05031,4938,465,479,479,479,477,473,467,459
127,05033,2189,136,106,87,76,69,64,60,56
128,05035,2532,158,125,107,95,88,83,78,74
129,05037,616,,,,,,,,NaN
130,05039,188,,,,,,,,NaN
131,05041,431,,,,,,,,NaN
132,05043,440,,,,,,,,NaN
133,05045,3543,205,194,177,161,147,134,123,112
134,05047,575,,,,,,,,NaN
135,05049,348,,,,,,,,NaN
136,05051,2645,157,97,64,44,31,22,16,12
137,05053,382,,,,,,,,NaN
138,05055,1666,191,167,154,147,142,138,134,129
139,05057,593,,,,,,,,NaN
140,05059,2297,78,64,57,53,50,48,47,45
141,05061,625,,,,,,,,NaN
142,05063,1528,43,37,32,28,23,19,16,13
143,05065,673,,,,,,,,NaN
144,05067,907,,,,,,,,NaN
145,05069,4302,173,178,172,160,145,130,115,102
146,05071,1063,42,30,25,22,20,19,19,18
147,05073,201,,,,,,,,NaN
148,05075,884,,,,,,,,NaN
149,05077,1113,6,6,6,5,5,4,4,3
150,05079,2337,30,24,18,15,13,11,10,9
151,05081,489,,,,,,,,NaN
152,05083,617,,,,,,,,NaN
153,05085,1877,169,150,135,125,116,108,101,95
154,05087,444,,,,,,,,NaN
155,05089,180,,,,,,,,NaN
156,05091,1613,194,175,172,174,178,183,186,188
157,05093,2412,164,127,107,96,87,82,76,72
158,05095,230,,,,,,,,NaN
159,05097,188,,,,,,,,NaN
160,05099,335,,,,,,,,NaN
161,05101,324,,,,,,,,NaN
162,05103,401,,,,,,,,NaN
163,05105,152,,,,,,,,NaN
164,05107,781,,,,,,,,NaN
165,05109,276,,,,,,,,NaN
166,05111,1203,124,74,46,31,23,19,17,16
167,05113,374,,,,,,,,NaN
168,05115,2835,103,81,69,60,53,47,43,38
169,05117,248,,,,,,,,NaN
170,05119,12467,619,617,624,630,634,637,638,639
171,05121,693,,,,,,,,NaN
172,05123,1794,83,62,49,42,37,34,32,31
173,05125,3056,237,216,200,192,188,185,183,181
174,05127,233,,,,,,,,NaN
175,05129,212,,,,,,,,NaN
176,05131,5104,274,228,191,165,145,128,115,103
177,05133,1409,54,33,21,15,11,9,7,6
178,05135,384,,,,,,,,NaN
179,05137,409,,,,,,,,NaN
180,05139,1187,42,35,30,26,22,19,17,15
181,05141,215,,,,,,,,NaN
182,05143,11881,516,516,499,476,452,428,405,382
183,05145,1622,134,120,107,94,83,73,64,56
184,05147,136,,,,,,,,NaN
185,05149,1368,24,19,16,13,12,11,10,9
186,06001,23994,603,505,444,396,357,325,296,272
187,06003,8,,,,,,,,NaN
188,06005,347,,,,,,,,NaN
189,06007,3172,95,79,67,58,52,47,44,40
190,06009,354,,,,,,,,NaN
191,06011,557,,,,,,,,NaN
192,06013,19195,547,485,425,384,350,323,300,280
193,06015,181,,,,,,,,NaN
194,06017,1390,75,75,73,70,68,65,63,61
195,06019,31558,815,751,666,592,528,473,426,385
196,06021,685,,,,,,,,NaN
197,06023,571,,,,,,,,NaN
198,06025,13038,302,227,175,144,124,110,100,92
199,06027,241,,,,,,,,NaN
200,06029,34378,517,450,380,326,284,250,222,200
201,06031,8612,344,319,291,268,249,232,216,203
202,06033,727,,,,,,,,NaN
203,06035,782,,,,,,,,NaN
204,06037,309190,7064,4538,3167,2338,1800,1422,1145,925
205,06039,5094,106,92,80,70,60,52,45,39
206,06041,7133,65,49,39,32,27,23,20,18
207,06043,81,,,,,,,,NaN
208,06045,1165,39,36,33,30,28,25,23,21
209,06047,9674,209,188,159,136,117,103,91,82
210,06049,51,,,,,,,,NaN
211,06051,194,,,,,,,,NaN
212,06053,11752,383,366,342,318,295,274,254,236
213,06055,2040,73,51,38,30,25,22,19,17
214,06057,644,,,,,,,,NaN
215,06059,60115,1327,937,701,551,449,378,325,285
216,06061,4374,232,167,124,100,85,76,70,65
217,06063,85,,,,,,,,NaN
218,06065,68178,1856,1176,810,596,463,373,310,260
219,06067,26316,788,582,464,383,323,277,238,206
220,06069,1473,25,20,17,15,13,11,10,8
221,06071,65207,2310,1833,1544,1340,1191,1071,968,879
222,06073,57102,2113,1527,1159,932,782,676,597,533
223,06075,12454,338,328,305,282,261,243,225,209
224,06077,22106,417,302,229,187,161,143,130,121
225,06079,4298,143,118,100,88,79,71,65,60
226,06081,11371,278,248,226,208,192,177,164,151
227,06083,9957,181,172,160,148,135,124,113,103
228,06085,25139,923,817,730,661,605,557,514,477
229,06087,2895,112,102,91,81,74,67,61,56
230,06089,2122,177,133,104,84,71,61,53,47
231,06091,6,,,,,,,,NaN
232,06093,241,,,,,,,,NaN
233,06095,7634,321,258,211,181,160,144,131,120
234,06097,9686,516,470,421,384,353,327,303,282
235,06099,17979,345,301,259,229,205,187,171,159
236,06101,1912,66,48,36,29,24,21,19,17
237,06103,953,,,,,,,,NaN
238,06105,33,,,,,,,,NaN
239,06107,17852,326,264,218,184,158,138,121,108
240,06109,291,,,,,,,,NaN
241,06111,14635,352,297,257,228,203,183,166,150
242,06113,3303,107,74,54,42,35,30,27,24
243,06115,1353,61,59,55,52,48,45,42,39
244,08001,15538,2155,2102,2072,2113,2181,2264,2341,2413
245,08003,360,,,,,,,,NaN
246,08005,13956,1667,1482,1367,1333,1337,1359,1386,1414
247,08007,68,,,,,,,,NaN
248,08009,37,,,,,,,,NaN
249,08011,18,,,,,,,,NaN
250,08013,5988,556,566,549,527,500,474,448,419
251,08014,1091,,,,,,,,NaN
252,08015,433,,,,,,,,NaN
253,08017,15,,,,,,,,NaN
254,08019,93,,,,,,,,NaN
255,08021,82,,,,,,,,NaN
256,08023,42,,,,,,,,NaN
257,08025,99,,,,,,,,NaN
258,08027,24,,,,,,,,NaN
259,08029,217,,,,,,,,NaN
260,08031,19878,2308,2092,1940,1887,1880,1891,1907,1921
261,08033,3,,,,,,,,NaN
262,08035,4458,662,540,469,436,420,413,409,403
263,08037,1521,89,67,54,47,44,42,41,40
264,08039,246,,,,,,,,NaN
265,08041,11214,1136,858,717,643,603,580,560,547
266,08043,839,,,,,,,,NaN
267,08045,1239,86,68,56,51,48,47,47,46
268,08047,30,,,,,,,,NaN
269,08049,159,,,,,,,,NaN
270,08051,322,,,,,,,,NaN
271,08053,4,,,,,,,,NaN
272,08055,38,,,,,,,,NaN
273,08057,9,,,,,,,,NaN
274,08059,9533,1356,1239,1165,1150,1165,1191,1221,1252
275,08061,6,,,,,,,,NaN
276,08063,139,,,,,,,,NaN
277,08065,143,,,,,,,,NaN
278,08067,395,,,,,,,,NaN
279,08069,4555,562,557,560,576,596,620,640,659
280,08071,85,,,,,,,,NaN
281,08073,25,,,,,,,,NaN
282,08075,1321,125,117,111,105,101,96,92,87
283,08077,1757,328,286,271,271,279,289,301,311
284,08079,21,,,,,,,,NaN
285,08081,77,,,,,,,,NaN
286,08083,229,,,,,,,,NaN
287,08085,493,,,,,,,,NaN
