,County,250,255,262,269,276,283,290,297,304
0,01001,1785,91,91,91,91,91,91,91,91
1,01003,5588,430,430,430,430,430,430,430,430
2,01005,886,52,52,52,52,52,52,52,52
3,01007,657,26,26,26,26,26,26,26,26
4,01009,1618,69,69,69,69,69,69,69,69
5,01011,607,19,19,19,19,19,19,19,19
6,01013,914,4,4,4,4,4,4,4,4
7,01015,3548,195,195,195,195,195,195,195,195
8,01017,1172,41,41,41,41,41,41,41,41
9,01019,614,53,53,53,53,53,53,53,53
10,01021,1593,114,114,114,114,114,114,114,114
11,01023,351,3,3,3,3,3,3,3,3
12,01025,1104,42,42,42,42,42,42,42,42
13,01027,592,49,49,49,49,49,49,49,49
14,01029,389,60,60,60,60,60,60,60,60
15,01031,1365,78,78,78,78,78,78,78,78
16,01033,1675,53,53,53,53,53,53,53,53
17,01035,537,12,12,12,12,12,12,12,12
18,01037,172,10,10,10,10,10,10,10,10
19,01039,1403,99,99,99,99,99,99,99,99
20,01041,542,15,15,15,15,15,15,15,15
21,01043,1911,69,69,69,69,69,69,69,69
22,01045,1399,59,59,59,59,59,59,59,59
23,01047,1793,54,54,54,54,54,54,54,54
24,01049,2435,70,70,70,70,70,70,70,70
25,01051,2691,148,148,148,148,148,148,148,148
26,01053,1614,51,51,51,51,51,51,51,51
27,01055,3540,156,156,156,156,156,156,156,156
28,01057,467,39,39,39,39,39,39,39,39
29,01059,1790,30,30,30,30,30,30,30,30
30,01061,638,62,62,62,62,62,62,62,62
31,01063,303,3,3,3,3,3,3,3,3
32,01065,649,23,23,23,23,23,23,23,23
33,01067,508,38,38,38,38,38,38,38,38
34,01069,2935,204,204,204,204,204,204,204,204
35,01071,1589,81,81,81,81,81,81,81,81
36,01073,19833,765,765,765,765,765,765,765,765
37,01075,377,22,22,22,22,22,22,22,22
38,01077,1740,72,72,72,72,72,72,72,72
39,01079,628,38,38,38,38,38,38,38,38
40,01081,5945,192,192,192,192,192,192,192,192
41,01083,2135,128,128,128,128,128,128,128,128
42,01085,657,8,8,8,8,8,8,8,8
43,01087,483,4,4,4,4,4,4,4,4
44,01089,7978,374,374,374,374,374,374,374,374
45,01091,726,21,21,21,21,21,21,21,21
46,01093,971,27,27,27,27,27,27,27,27
47,01095,3967,122,122,122,122,122,122,122,122
48,01097,13471,334,334,334,334,334,334,334,334
49,01099,590,14,14,14,14,14,14,14,14
50,01101,8865,206,206,206,206,206,206,206,206
51,01103,3327,111,111,111,111,111,111,111,111
52,01105,542,4,4,4,4,4,4,4,4
53,01107,668,31,31,31,31,31,31,31,31
54,01109,1205,47,47,47,47,47,47,47,47
55,01111,660,40,40,40,40,40,40,40,40
56,01113,1765,49,49,49,49,49,49,49,49
57,01115,2340,109,109,109,109,109,109,109,109
58,01117,6043,333,333,333,333,333,333,333,333
59,01119,438,20,20,20,20,20,20,20,20
60,01121,2177,116,116,116,116,116,116,116,116
61,01123,1166,29,29,29,29,29,29,29,29
62,01125,8744,1441,1441,1441,1441,1441,1441,1441,1441
63,01127,2330,109,109,109,109,109,109,109,109
64,01129,561,13,13,13,13,13,13,13,13
