,County,235,241,248,255,262,269,276
0,01001,1442,32,27,24,21,18,16
1,01003,4781,244,224,202,182,165,146
2,01005,622,15,12,11,9,8,6
3,01007,578,23,21,18,15,14,12
4,01009,1121,76,69,61,53,47,41
5,01011,558,5,5,4,3,2,2
6,01013,866,7,6,5,4,3,3
7,01015,2773,210,195,178,163,147,132
8,01017,863,24,21,19,17,15,13
9,01019,407,28,25,23,21,19,17
10,01021,1244,56,49,44,38,34,30
11,01023,331,7,7,5,5,5,4
12,01025,935,22,18,16,14,12,10
13,01027,435,17,15,13,11,10,8
14,01029,281,14,13,12,11,10,9
15,01031,1044,56,51,44,40,35,31
16,01033,1513,41,37,32,28,24,21
17,01035,444,10,8,6,6,5,4
18,01037,117,7,6,6,5,5,4
19,01039,842,43,38,33,30,26,22
20,01041,421,15,13,12,10,9,7
21,01043,1524,76,71,64,59,53,48
22,01045,1091,46,41,36,33,29,25
23,01047,1475,25,21,17,14,13,11
24,01049,2155,53,46,40,35,30,26
25,01051,2213,51,44,38,33,29,25
26,01053,1300,42,36,31,27,23,20
27,01055,2886,139,128,112,100,89,78
28,01057,353,26,23,21,18,16,14
29,01059,1662,24,20,18,15,12,11
30,01061,418,35,32,29,28,25,22
31,01063,282,4,3,3,2,2,2
32,01065,556,8,7,6,5,4,4
33,01067,361,16,15,13,12,10,9
34,01069,2008,134,121,108,98,88,78
35,01071,1362,56,50,45,40,35,31
36,01073,17407,619,552,491,435,385,341
37,01075,292,11,10,9,8,7,6
38,01077,1527,67,62,58,53,48,43
39,01079,532,32,30,26,24,22,21
40,01081,3613,177,161,142,127,112,99
41,01083,1796,60,51,45,37,32,27
42,01085,604,4,3,2,2,1,1
43,01087,420,14,12,10,9,8,7
44,01089,6846,334,308,280,252,227,207
45,01091,660,13,11,9,8,7,6
46,01093,787,35,31,27,24,21,18
47,01095,3544,58,50,43,37,32,27
48,01097,12528,327,290,258,224,198,174
49,01099,445,11,10,9,8,7,6
50,01101,8149,132,114,97,85,73,63
51,01103,2962,82,71,63,54,47,41
52,01105,487,6,5,4,3,2,2
53,01107,564,19,16,14,12,11,9
54,01109,882,27,24,21,18,16,14
55,01111,505,21,19,18,16,15,13
56,01113,1575,28,25,21,19,16,15
57,01115,1825,98,87,79,70,62,54
58,01117,4643,206,191,175,162,147,135
59,01119,405,3,3,2,2,2,2
60,01121,1366,103,95,84,75,68,60
61,01123,956,25,22,20,18,16,15
62,01125,5567,180,159,139,122,105,92
63,01127,2034,39,36,31,26,23,20
64,01129,507,13,12,10,9,8,7
65,01131,480,5,5,4,4,3,3
66,01133,623,24,21,19,17,14,12
67,02013,2,0,0,0,0,0,0
68,02016,7,0,0,0,0,0,0
69,02020,3544,413,405,390,374,352,329
70,02050,80,10,10,10,9,9,8
71,02060,10,0,0,0,0,0,0
72,02068,2,0,0,0,0,0,0
73,02070,6,1,1,1,1,1,1
74,02090,872,102,98,93,88,81,77
75,02100,4,0,0,0,0,0,0
76,02105,0,0,0,0,0,0,0
77,02110,235,24,23,22,21,20,18
78,02122,426,25,25,25,24,24,22
79,02130,48,2,2,1,1,1,1
80,02150,19,1,1,1,1,1,1
81,02158,9,,,,,,NaN
82,02164,0,0,0,0,0,0,0
83,02170,537,90,90,86,84,80,75
84,02180,50,4,3,3,3,3,2
85,02185,61,9,9,8,7,7,6
86,02188,74,5,4,4,3,3,3
87,02195,7,0,0,0,0,0,0
88,02198,30,3,3,3,3,3,2
89,02220,40,2,2,2,2,2,1
90,02230,0,0,0,0,0,0,0
91,02240,21,0,0,0,0,0,0
92,02261,75,1,0,0,0,0,0
93,02275,12,0,0,0,0,0,0
94,02282,21,0,0,0,0,0,0
95,02290,75,0,0,0,0,0,0
96,04001,3386,22,18,15,12,10,8
97,04003,1860,23,24,23,22,20,19
98,04005,3550,41,36,31,27,24,22
99,04007,1168,23,19,17,14,12,11
100,04009,774,19,16,14,12,11,9
101,04011,58,1,1,1,1,1,1
102,04012,526,5,4,4,4,3,3
103,04013,137507,1289,1268,1229,1188,1171,1153
104,04015,3790,54,45,39,34,29,26
105,04017,5686,33,28,24,20,17,14
106,04019,22418,389,334,290,252,219,190
107,04021,10183,109,95,84,74,66,60
108,04023,2783,7,6,5,5,5,5
109,04025,2423,90,82,73,64,58,52
110,04027,12400,84,63,49,37,29,23
111,05001,314,13,13,12,12,11,10
112,05003,400,10,10,9,8,7,7
113,05005,207,40,41,40,39,38,35
114,05007,5849,78,69,61,53,48,42
115,05009,531,53,53,51,49,45,40
116,05011,321,9,8,7,7,6,5
117,05013,28,1,1,1,1,1,0
118,05015,546,21,20,18,17,14,13
119,05017,976,7,5,4,4,3,2
120,05019,277,10,10,9,9,9,8
121,05021,229,16,15,14,13,12,11
122,05023,293,10,10,10,10,10,9
123,05025,159,6,5,5,5,4,4
124,05027,339,26,25,24,23,22,19
125,05029,231,13,12,11,11,11,10
126,05031,2360,142,130,119,109,98,88
127,05033,1088,41,45,46,46,45,44
128,05035,1801,46,40,36,32,28,24
129,05037,367,24,22,21,19,16,15
130,05039,154,10,9,8,7,6,6
131,05041,260,9,8,7,6,6,6
132,05043,332,15,14,13,12,11,10
133,05045,2012,100,97,94,87,80,73
134,05047,212,23,23,21,20,18,17
135,05049,98,14,14,13,12,11,10
136,05051,1624,134,132,127,118,110,101
137,05053,222,13,12,11,10,9,8
138,05055,715,51,49,46,43,39,35
139,05057,344,13,11,9,8,8,7
140,05059,1783,31,28,25,23,21,18
141,05061,448,9,8,6,5,4,4
142,05063,906,61,56,49,43,38,31
143,05065,128,20,20,19,18,17,16
144,05067,243,18,18,16,15,15,14
145,05069,2514,123,112,100,90,79,69
146,05071,799,13,11,10,8,7,6
147,05073,80,5,4,4,4,3,3
148,05075,313,18,17,17,15,14,13
149,05077,1021,4,3,3,3,2,2
