,County,236,241,248,255,262
0,01001,1447,28,28,32,24
1,01003,4800,136,147,149,112
2,01005,626,4,3,3,2
3,01007,581,16,15,15,13
4,01009,1128,28,28,27,17
5,01011,558,4,4,4,2
6,01013,867,11,10,10,8
7,01015,2790,125,134,124,74
8,01017,864,3,3,3,1
9,01019,407,6,6,7,3
10,01021,1251,46,44,47,39
11,01023,331,3,5,5,4
12,01025,936,11,11,11,3
13,01027,443,16,16,20,13
14,01029,285,17,14,11,11
15,01031,1047,24,22,25,18
16,01033,1515,25,23,25,10
17,01035,444,3,3,3,3
18,01037,117,1,1,1,1
19,01039,845,4,4,4,1
20,01041,421,6,10,6,2
21,01043,1528,39,40,37,43
22,01045,1094,17,16,17,8
23,01047,1475,18,20,18,12
24,01049,2159,28,28,29,13
25,01051,2223,56,61,67,52
26,01053,1302,26,26,26,22
27,01055,2899,71,72,71,47
28,01057,357,13,12,14,11
29,01059,1662,36,35,37,28
30,01061,424,13,13,13,10
31,01063,282,3,3,3,2
32,01065,556,8,9,10,10
33,01067,362,7,7,7,1
34,01069,2016,52,49,50,34
35,01071,1366,27,26,32,15
36,01073,17484,502,517,577,418
37,01075,295,4,4,4,2
38,01077,1530,34,34,35,22
39,01079,534,16,11,11,6
40,01081,3622,130,116,119,106
41,01083,1807,32,31,30,24
42,01085,606,3,3,3,2
43,01087,421,6,6,6,4
44,01089,6880,197,157,153,93
45,01091,662,6,6,6,2
46,01093,787,30,29,27,28
47,01095,3554,44,42,55,32
48,01097,12559,201,185,188,83
49,01099,445,3,3,3,2
50,01101,8188,163,157,196,161
51,01103,2972,60,54,54,29
52,01105,489,4,5,5,3
53,01107,569,8,8,9,5
54,01109,883,18,19,19,15
55,01111,506,10,11,10,8
56,01113,1578,19,18,18,6
57,01115,1834,58,54,58,40
58,01117,4680,202,238,205,197
59,01119,405,3,3,3,3
60,01121,1371,14,14,15,2
61,01123,958,5,5,6,2
62,01125,5618,149,187,178,143
63,01127,2039,81,121,81,79
