,County,271,276,283,290,297
0,01001,1999,70,66,60,57
1,01003,6375,152,132,144,137
2,01005,981,23,18,17,20
3,01007,789,39,38,41,42
4,01009,1838,94,82,80,64
5,01011,635,8,8,7,6
6,01013,998,29,27,24,22
7,01015,4102,228,206,157,174
8,01017,1273,24,22,24,23
9,01019,715,35,37,34,30
10,01021,1805,54,53,55,53
11,01023,386,9,9,8,9
12,01025,1267,38,39,35,35
13,01027,707,41,41,40,40
14,01029,524,37,36,37,38
15,01031,1640,88,75,73,71
16,01033,1906,77,79,78,75
17,01035,554,5,6,5,5
18,01037,196,7,7,7,7
19,01039,1647,74,52,45,52
20,01041,590,14,11,9,8
21,01043,2258,145,129,124,120
22,01045,1625,55,50,47,37
23,01047,1852,15,15,14,11
24,01049,3167,260,256,257,255
25,01051,3095,117,106,97,90
26,01053,1709,17,15,11,12
27,01055,4020,167,148,138,128
28,01057,547,25,26,29,29
29,01059,1991,63,57,51,46
30,01061,833,37,36,38,36
31,01063,333,3,1,1,0
32,01065,745,21,17,15,13
33,01067,631,21,18,15,16
34,01069,3631,110,84,79,74
35,01071,1991,143,141,138,135
36,01073,22400,783,768,698,646
37,01075,457,22,22,21,21
38,01077,2063,111,103,99,94
39,01079,792,61,62,65,64
40,01081,6439,112,100,94,73
41,01083,2692,180,164,153,159
42,01085,699,7,6,5,4
43,01087,529,10,9,7,7
44,01089,8999,384,386,371,373
45,01091,967,44,36,32,26
46,01093,1042,14,12,9,9
47,01095,4267,99,94,87,90
48,01097,14282,295,276,271,266
49,01099,627,5,12,9,1
50,01101,9691,351,351,323,296
51,01103,3945,232,202,184,173
52,01105,579,3,1,1,1
53,01107,803,55,50,50,48
54,01109,1302,30,28,26,24
55,01111,795,43,43,42,36
56,01113,1902,45,41,35,32
57,01115,2797,151,134,129,123
58,01117,7035,287,262,244,222
59,01119,464,7,9,10,10
60,01121,2550,115,115,108,111
61,01123,1272,31,28,25,24
62,01125,9983,308,278,249,228
63,01127,2680,97,93,90,87
64,01129,621,15,15,15,15
65,01131,557,3,3,1,3
66,01133,899,50,50,50,50
67,02013,15,0,0,0,0
68,02016,97,0,0,0,0
69,02020,6424,677,667,642,650
70,02050,267,65,60,58,52
71,02060,0,0,0,0,0
72,02068,21,3,2,3,4
73,02070,45,1,1,1,1
74,02090,1870,203,196,191,194
75,02100,11,1,1,1,1
76,02105,0,0,0,0,0
77,02110,456,34,37,42,43
78,02122,764,45,46,48,49
79,02130,78,2,3,3,3
80,02150,91,4,5,6,6
81,02158,40,9,9,9,9
82,02164,100,0,0,0,0
