,County,207,213,220,227,234,241,248
0,01001,1218,147,193,219,226,224,227
1,01003,3877,306,346,383,396,395,401
2,01005,604,10,7,7,7,6,7
3,01007,469,53,44,39,37,36,37
4,01009,860,42,34,27,27,28,26
5,01011,496,7,7,7,7,7,7
6,01013,792,23,22,22,22,21,22
7,01015,1919,93,48,31,24,22,22
8,01017,854,11,7,4,3,4,4
9,01019,302,28,26,26,25,21,22
10,01021,859,53,46,39,35,35,36
11,01023,293,9,10,8,12,11,13
12,01025,833,187,220,238,236,234,229
13,01027,301,44,41,40,37,34,34
14,01029,133,7,0,0,0,0,6
15,01031,812,34,29,28,26,26,27
16,01033,1272,70,56,47,44,43,42
17,01035,403,14,8,7,7,7,7
18,01037,106,6,7,7,7,7,7
19,01039,773,19,10,7,7,7,7
20,01041,349,27,18,15,16,14,14
21,01043,1274,28,12,6,1,0,0
22,01045,879,22,16,13,10,9,13
23,01047,1363,30,21,14,14,14,14
24,01049,1896,77,57,44,38,40,41
25,01051,1826,70,54,45,42,41,40
26,01053,1113,51,31,21,19,21,20
27,01055,2263,94,57,38,32,32,30
28,01057,241,42,42,47,48,48,47
29,01059,1351,80,70,67,66,66,70
30,01061,283,18,13,10,9,8,9
31,01063,258,6,3,0,2,1,3
32,01065,495,23,21,20,19,19,17
33,01067,275,12,9,7,8,12,13
34,01069,1519,103,139,173,178,175,183
35,01071,1124,179,172,167,167,164,162
36,01073,13988,729,474,349,303,293,288
37,01075,240,19,15,14,14,13,14
38,01077,1238,58,34,23,18,18,16
39,01079,370,15,8,2,0,0,0
40,01081,2776,84,49,31,27,24,24
41,01083,1449,100,83,71,69,69,69
42,01085,578,7,1,1,0,0,0
43,01087,346,14,8,8,7,7,7
44,01089,5687,276,251,242,238,239,234
45,01091,585,33,30,28,27,25,28
46,01093,606,21,15,13,13,12,14
47,01095,3233,79,36,19,14,13,12
48,01097,11022,938,750,628,592,582,588
49,01099,432,11,7,7,5,5,7
50,01101,7152,459,412,395,385,393,381
51,01103,2502,87,58,43,35,36,34
52,01105,456,15,7,7,7,7,7
53,01107,436,35,35,40,39,40,41
54,01109,723,19,10,7,6,7,7
55,01111,409,6,2,0,0,0,0
56,01113,1407,48,24,13,8,7,8
57,01115,1412,50,25,15,14,14,14
58,01117,3495,158,118,94,86,82,77
59,01119,374,9,14,14,14,14,14
60,01121,1133,88,68,60,60,62,66
61,01123,887,29,22,21,22,27,32
62,01125,4449,199,154,132,119,121,120
63,01127,1618,54,58,61,63,60,62
64,01129,465,89,98,98,103,102,107
65,01131,449,17,16,14,16,14,14
66,01133,477,14,7,7,6,7,7
67,02013,2,0,0,0,0,0,0
68,02016,5,0,0,0,0,0,0
69,02020,2461,268,360,443,468,484,498
70,02050,31,0,0,0,0,0,0
71,02060,11,0,0,0,0,0,0
72,02068,1,0,0,0,0,0,0
73,02070,4,0,0,0,0,0,0
74,02090,491,0,0,0,0,0,0
75,02100,5,0,0,0,0,0,0
76,02105,0,0,0,0,0,0,0
77,02110,147,27,36,45,47,48,50
78,02122,364,21,22,23,27,26,22
79,02130,39,0,0,0,0,0,0
80,02150,11,0,0,0,0,0,0
81,02158,8,0,0,0,0,0,0
82,02164,0,0,0,0,0,0,0
83,02170,379,57,63,73,80,79,78
84,02180,24,0,0,0,0,0,0
85,02185,23,0,0,0,0,0,0
86,02188,45,0,0,0,0,0,0
87,02195,7,0,0,0,0,0,0
88,02198,15,,,,,,NaN
89,02220,31,0,0,0,0,0,0
90,02230,0,0,0,0,0,0,0
91,02240,18,0,0,0,0,0,0
92,02261,62,0,0,0,0,0,0
93,02275,8,0,0,0,0,0,0
94,02282,9,0,0,0,0,0,0
95,02290,57,0,0,0,0,0,0
96,04001,3241,122,123,133,131,129,128
97,04003,1761,185,257,308,325,336,334
98,04005,3180,67,60,57,58,61,63
99,04007,1002,91,71,63,57,56,58
100,04009,604,63,51,49,48,45,47
101,04011,57,0,0,0,0,0,0
102,04012,490,5,5,4,6,7,7
103,04013,129385,2585,2037,1830,1749,1732,1684
104,04015,3363,110,84,75,72,71,72
105,04017,5452,72,50,42,38,40,42
106,04019,19581,1684,1989,2224,2282,2324,2334
107,04021,8710,186,235,278,305,322,335
108,04023,2704,35,25,22,21,21,21
109,04025,2146,118,83,67,57,59,61
110,04027,11861,304,256,227,225,218,220
111,05001,247,15,18,20,21,21,22
112,05003,362,40,25,21,19,18,18
113,05005,86,13,19,22,27,29,31
114,05007,4917,105,71,57,52,46,44
115,05009,230,17,8,4,0,0,1
116,05011,221,43,45,45,47,45,48
117,05013,16,0,0,0,0,0,0
118,05015,392,21,26,28,32,30,28
119,05017,921,147,119,94,85,85,80
120,05019,189,8,3,2,5,8,8
121,05021,146,18,21,24,27,26,28
122,05023,225,15,22,24,27,29,27
123,05025,120,23,27,27,27,28,28
124,05027,242,20,19,20,20,20,21
125,05029,162,12,14,14,14,14,15
126,05031,1482,127,96,78,75,78,77
127,05033,736,86,85,84,86,85,85
128,05035,1482,99,72,56,52,50,48
129,05037,225,40,50,54,56,57,56
130,05039,68,7,4,0,1,2,1
131,05041,210,26,21,22,22,23,21
132,05043,260,64,85,99,100,101,103
133,05045,1397,68,58,50,47,46,44
134,05047,140,8,5,1,1,0,0
135,05049,48,14,14,14,14,14,14
136,05051,1182,179,201,223,224,229,230
137,05053,150,7,4,3,5,3,3
138,05055,534,40,15,7,7,6,7
139,05057,267,20,15,14,13,14,14
140,05059,1643,8,11,12,14,14,15
141,05061,374,34,27,22,22,21,21
142,05063,614,87,80,78,81,80,80
143,05065,61,14,17,21,22,22,22
144,05067,124,45,38,39,37,35,35
145,05069,1696,143,119,106,98,100,100
146,05071,691,17,8,7,7,7,7
147,05073,59,0,0,1,5,5,7
148,05075,230,21,21,19,21,21,23
149,05077,977,0,0,0,0,0,0
150,05079,1346,,,,,,NaN
151,05081,218,27,25,21,21,20,19
152,05083,337,122,152,172,174,177,179
153,05085,573,42,28,22,21,20,20
154,05087,278,7,7,7,7,7,7
155,05089,33,7,9,11,14,14,14
156,05091,535,24,16,13,10,11,13
157,05093,1154,136,87,65,60,61,61
158,05095,76,8,11,13,12,12,13
159,05097,43,0,0,0,0,0,0
160,05099,147,0,0,0,0,0,0
161,05101,107,6,0,0,0,0,0
162,05103,118,21,26,32,34,34,33
163,05105,55,0,3,4,6,5,4
164,05107,349,37,35,34,35,35,36
165,05109,140,36,44,50,50,50,50
166,05111,340,102,108,111,113,113,115
167,05113,161,19,23,26,27,28,28
168,05115,1449,92,104,109,112,114,114
169,05117,109,14,19,20,21,19,20
170,05119,6085,433,299,229,200,201,194
171,05121,260,48,48,49,49,49,51
172,05123,1238,63,58,61,62,62,63
173,05125,1267,265,350,427,452,452,453
174,05127,78,17,21,25,24,24,25
175,05129,34,0,0,2,4,5,7
176,05131,2435,190,119,87,74,72,65
177,05133,1058,25,19,14,16,16,19
178,05135,128,15,24,33,33,34,35
179,05137,86,15,21,19,21,21,21
180,05139,556,75,85,91,95,96,98
181,05141,55,0,0,0,0,0,0
182,05143,6430,89,48,32,26,22,24
183,05145,394,80,105,121,130,129,123
184,05147,24,0,0,0,0,0,0
185,05149,1088,21,13,8,8,7,7
186,06001,14973,1053,666,457,392,378,376
187,06003,2,0,0,0,0,0,0
188,06005,208,70,82,97,105,107,111
189,06007,1370,379,575,734,784,791,807
190,06009,174,30,38,46,48,48,48
191,06011,409,34,27,26,23,22,25
192,06013,11228,2411,3055,3600,3791,3923,3926
193,06015,106,7,7,7,7,7,8
194,06017,827,93,97,102,102,102,108
195,06019,19900,2000,1777,1660,1602,1598,1598
196,06021,407,72,83,91,97,99,97
197,06023,309,36,36,36,38,36,37
198,06025,10058,324,305,284,286,279,274
199,06027,127,8,7,7,7,7,7
200,06029,26570,4720,8681,12158,13444,13765,13884
201,06031,5409,869,2787,4754,5448,5532,4985
202,06033,268,51,75,91,99,103,101
203,06035,703,27,21,20,18,17,19
204,06037,221971,13385,13135,13015,12976,13016,12997
205,06039,2924,833,1281,1614,1701,1725,1709
206,06041,5750,485,654,806,861,880,885
207,06043,64,0,0,0,0,0,0
208,06045,537,192,288,373,400,401,410
209,06047,6777,2339,3416,4127,4343,4345,4124
210,06049,5,0,0,0,0,0,0
211,06051,160,6,0,0,0,0,0
212,06053,6461,1022,1779,2475,2683,2735,2797
213,06055,1206,151,171,181,186,185,181
214,06057,373,46,65,76,84,86,90
215,06059,43709,5657,7343,8436,8875,9106,9089
216,06061,2582,486,590,663,697,698,698
217,06063,39,0,0,0,0,0,0
218,06065,45662,5958,6398,6802,6920,6929,6975
219,06067,13615,4061,5726,7052,7532,7632,7668
220,06069,828,99,114,119,122,127,126
221,06071,41124,6512,12749,18507,20526,21298,21407
222,06073,34344,2180,1865,1641,1577,1595,1592
223,06075,8292,713,771,792,828,831,837
224,06077,14651,4158,8282,11743,12980,13170,12593
225,06079,2439,371,425,471,478,477,474
226,06081,6952,954,1120,1229,1274,1275,1287
227,06083,7274,606,731,836,869,901,909
