,County,347,353,360,367,374
0,01001,4305,279,277,203,246
1,01003,14064,1173,1140,926,995
2,01005,1530,116,118,93,105
3,01007,1882,135,127,105,113
4,01009,4746,308,295,248,279
5,01011,900,65,59,47,49
6,01013,1546,81,81,64,77
7,01015,9731,548,506,417,465
8,01017,2402,168,163,132,150
9,01019,1438,88,97,75,96
10,01021,3032,211,205,163,189
11,01023,493,28,36,30,41
12,01025,2461,142,133,116,126
13,01027,1158,62,62,52,61
14,01029,1048,63,64,52,60
15,01031,3723,293,286,226,260
16,01033,4766,340,324,267,286
17,01035,866,43,43,34,42
18,01037,525,45,45,35,43
19,01039,2955,167,172,149,176
20,01041,968,72,71,58,66
21,01043,7258,503,474,379,418
22,01045,3423,254,259,214,250
23,01047,2837,165,168,149,172
24,01049,7022,311,303,246,301
25,01051,6671,580,529,397,439
26,01053,2719,197,194,160,178
27,01055,10324,691,614,511,521
28,01057,1460,84,82,69,78
29,01059,3336,179,176,146,174
30,01061,1732,137,139,114,132
31,01063,688,52,45,37,34
32,01065,1501,106,89,75,63
33,01067,1296,112,108,89,99
34,01069,7525,589,599,524,592
35,01071,5254,318,314,260,291
36,01073,54012,4266,3846,3189,3199
37,01075,1074,67,66,54,62
38,01077,6682,594,577,476,518
39,01079,2115,185,171,135,139
40,01081,10560,724,744,614,718
41,01083,7037,553,521,414,442
42,01085,962,36,36,26,35
43,01087,1021,68,69,55,63
44,01089,23364,2072,1862,1454,1472
45,01091,1830,98,96,80,87
46,01093,2152,151,147,118,133
47,01095,9314,508,477,406,452
48,01097,26677,1816,1776,1543,1789
49,01099,1233,123,117,112,108
50,01101,16446,985,1019,786,989
51,01103,10974,774,705,562,589
52,01105,887,55,50,42,46
53,01107,1774,112,102,86,83
54,01109,2037,150,151,122,140
55,01111,1276,80,91,74,97
56,01113,2866,193,204,170,211
57,01115,6752,507,464,371,394
58,01117,16186,1215,1116,904,965
59,01119,865,55,54,42,47
60,01121,5274,375,369,299,347
61,01123,2411,143,158,125,165
62,01125,19043,1279,1198,985,1031
63,01127,5374,363,351,300,329
64,01129,1224,71,70,61,72
65,01131,896,51,51,43,50
66,01133,2031,139,130,101,111
67,02013,39,1,4,3,8
68,02016,209,15,15,11,16
69,02020,23281,632,544,373,581
70,02050,2676,222,169,137,133
71,02060,0,0,1,1,2
72,02068,60,0,2,1,3
73,02070,126,9,11,9,16
74,02090,5048,173,197,134,244
75,02100,22,1,4,3,7
76,02105,0,,,,NaN
77,02110,1059,8,3,0,9
78,02122,3658,61,89,63,131
