,County,333,339,346,353,360,367,374
0,01001,3741,304,285,263,246,226,193
1,01003,11827,1011,951,897,856,816,752
2,01005,1336,45,46,46,46,47,44
3,01007,1613,94,81,77,67,65,60
4,01009,4218,400,340,298,265,225,180
5,01011,753,0,0,0,0,0,0
6,01013,1399,10,7,7,7,7,7
7,01015,8648,728,673,647,600,560,507
8,01017,2125,132,137,137,132,121,105
9,01019,1287,85,83,79,77,72,64
10,01021,2696,73,58,53,47,47,47
11,01023,474,8,14,13,14,14,13
12,01025,2182,145,133,120,111,103,97
13,01027,1055,44,44,50,49,50,48
14,01029,948,6,4,7,7,8,7
15,01031,3185,263,255,251,231,213,186
16,01033,4106,247,199,171,156,139,121
17,01035,807,44,51,54,55,51,49
18,01037,454,30,21,21,24,28,28
19,01039,2701,73,59,51,48,45,45
20,01041,841,30,33,35,35,34,29
21,01043,6269,539,487,447,412,366,307
22,01045,3007,237,234,227,220,198,181
23,01047,2601,61,59,59,56,56,51
24,01049,6408,535,512,476,441,391,328
25,01051,5535,523,490,463,429,378,322
26,01053,2383,10,12,17,21,18,13
27,01055,8916,820,752,697,635,565,461
28,01057,1303,77,72,67,62,58,50
29,01059,3021,53,47,43,41,43,40
30,01061,1488,74,67,62,63,58,56
31,01063,585,0,0,0,3,2,1
32,01065,1274,27,34,35,35,34,33
33,01067,1085,2,1,5,7,7,6
34,01069,6570,465,502,505,482,443,388
35,01071,4689,222,181,154,144,134,119
36,01073,45527,4904,4641,4410,4142,3794,3325
37,01075,946,71,65,57,54,51,44
38,01077,5582,466,449,428,406,373,314
39,01079,1757,159,152,142,136,123,105
40,01081,9337,683,691,699,688,666,634
41,01083,5987,613,635,621,585,508,424
42,01085,897,0,0,0,0,0,0
43,01087,901,63,64,63,63,58,55
44,01089,19314,2455,2846,3020,2926,2692,2330
45,01091,1611,0,0,0,1,2,6
46,01093,1853,159,161,157,145,128,111
47,01095,8380,537,429,376,351,322,291
48,01097,23463,1237,1166,1130,1101,1075,1053
49,01099,1027,108,134,146,141,128,112
50,01101,14775,1260,1542,1659,1566,1377,1106
