,County,200,206,213,220,227
0,01001,1169,194,137,140,148
1,01003,3544,313,275,239,264
2,01005,575,14,15,15,12
3,01007,438,59,55,54,55
4,01009,800,76,66,60,66
5,01011,464,25,29,31,33
6,01013,764,21,19,20,20
7,01015,1784,232,213,193,202
8,01017,841,21,23,24,25
9,01019,273,31,34,35,36
10,01021,792,78,81,81,85
11,01023,283,9,8,10,11
12,01025,662,67,73,70,87
13,01027,258,39,40,42,44
14,01029,127,8,7,8,10
15,01031,761,51,49,46,48
16,01033,1181,93,87,80,82
17,01035,393,24,21,22,23
18,01037,101,5,7,7,10
19,01039,735,27,28,30,29
20,01041,318,26,26,25,26
21,01043,1225,85,82,79,80
22,01045,834,56,52,50,51
23,01047,1323,44,45,48,55
24,01049,1819,125,111,109,116
25,01051,1723,106,107,110,120
26,01053,1082,88,84,82,86
27,01055,2121,161,140,129,129
28,01057,207,30,31,32,33
29,01059,1274,75,83,84,89
30,01061,261,28,29,29,28
31,01063,251,7,6,7,9
32,01065,476,21,21,23,23
33,01067,263,21,21,21,22
34,01069,1398,93,83,76,79
35,01071,989,150,146,140,146
36,01073,13109,1163,1086,1027,1093
37,01075,222,23,25,24,25
38,01077,1167,98,90,82,83
39,01079,349,33,34,33,34
40,01081,2678,170,156,146,162
41,01083,1333,140,143,145,151
42,01085,572,17,19,21,20
43,01087,335,19,21,23,24
44,01089,5378,392,319,289,287
45,01091,552,27,31,30,31
46,01093,574,31,33,34,33
47,01095,3167,200,184,176,187
48,01097,9947,905,829,775,744
49,01099,421,23,25,25,26
50,01101,6835,754,649,678,688
51,01103,2393,169,154,146,152
52,01105,442,13,15,14,10
53,01107,400,37,36,39,41
54,01109,709,47,49,50,54
55,01111,401,16,14,14,14
56,01113,1368,115,112,105,107
57,01115,1338,124,117,113,114
58,01117,3283,232,205,185,202
59,01119,360,3,4,4,6
60,01121,1026,121,116,109,117
61,01123,855,36,41,42,47
62,01125,4213,239,217,197,206
63,01127,1526,57,54,56,59
64,01129,391,48,51,52,60
65,01131,429,22,22,23,23
66,01133,453,26,27,29,29
67,02013,2,0,0,0,0
68,02016,4,0,0,0,0
69,02020,2159,301,256,232,243
70,02050,22,0,0,0,0
71,02060,10,1,0,0,0
72,02068,1,0,0,0,0
73,02070,1,0,0,0,0
74,02090,439,33,33,34,35
75,02100,4,0,0,0,0
76,02105,0,0,0,0,0
77,02110,107,19,16,18,19
78,02122,322,21,18,19,21
79,02130,37,0,0,0,0
80,02150,6,0,0,0,0
81,02158,6,0,0,0,0
82,02164,0,0,0,0,0
83,02170,340,50,43,44,44
84,02180,19,0,0,0,0
85,02185,18,1,1,1,2
86,02188,39,5,6,6,8
87,02195,6,0,0,0,0
88,02198,8,0,0,1,1
89,02220,26,0,0,1,1
90,02230,0,0,0,0,0
91,02240,17,1,0,0,0
92,02261,50,0,0,1,4
93,02275,9,0,0,0,0
94,02282,7,0,0,0,0
95,02290,52,2,4,4,3
96,04001,3193,131,107,111,116
97,04003,1603,59,58,63,66
98,04005,3090,94,86,89,102
99,04007,912,66,59,54,48
100,04009,545,53,48,46,44
101,04011,57,0,1,1,1
102,04012,476,3,7,6,7
103,04013,126053,4602,3569,2947,2724
104,04015,3186,159,120,115,113
105,04017,5374,78,73,58,45
106,04019,17880,1132,1037,1007,982
107,04021,8378,162,137,115,84
108,04023,2662,46,42,50,53
109,04025,2004,170,165,168,172
110,04027,11510,278,247,229,247
111,05001,217,20,16,17,18
112,05003,326,58,62,60,64
113,05005,71,5,6,7,8
114,05007,4774,222,216,218,231
115,05009,211,35,36,37,38
116,05011,190,36,37,37,39
117,05013,16,0,0,0,0
118,05015,354,10,11,12,13
119,05017,733,98,95,95,96
120,05019,177,15,15,16,16
121,05021,136,24,22,21,23
122,05023,200,19,15,16,17
123,05025,97,16,20,20,21
124,05027,215,15,16,15,15
125,05029,152,13,12,13,15
126,05031,1344,167,163,162,170
127,05033,627,71,71,69,74
128,05035,1356,103,107,103,111
129,05037,195,16,20,19,20
130,05039,63,5,5,5,5
131,05041,194,31,33,34,34
132,05043,203,34,35,36,38
133,05045,1304,99,86,82,88
134,05047,126,15,18,19,20
135,05049,42,8,8,8,10
136,05051,1008,138,129,125,131
137,05053,136,8,8,8,10
138,05055,476,79,79,75,79
139,05057,239,21,22,24,24
140,05059,1546,77,77,83,91
141,05061,340,37,38,38,39
142,05063,517,125,113,106,117
143,05065,53,7,8,7,8
144,05067,112,25,25,24,28
145,05069,1534,147,155,156,165
146,05071,668,31,27,25,25
147,05073,54,1,1,1,2
148,05075,212,22,22,24,24
149,05077,894,10,13,14,16
150,05079,1219,30,29,31,31
151,05081,181,24,25,25,28
152,05083,261,65,64,64,72
153,05085,512,62,63,61,65
154,05087,270,7,9,9,11
155,05089,28,5,2,3,3
156,05091,512,39,40,41,42
157,05093,1014,203,194,185,193
158,05095,60,7,5,5,8
159,05097,35,5,5,5,6
160,05099,142,11,9,12,12
161,05101,103,6,6,5,4
162,05103,100,16,17,18,20
163,05105,54,5,2,3,4
164,05107,318,32,30,31,32
165,05109,101,16,18,19,19
166,05111,272,82,91,90,91
167,05113,142,9,10,11,11
168,05115,1313,85,80,73,81
169,05117,91,13,14,14,15
170,05119,5582,636,583,569,610
171,05121,213,30,29,29,31
172,05123,1209,71,66,64,70
173,05125,1046,154,140,138,150
174,05127,61,14,13,14,16
175,05129,30,1,1,1,1
176,05131,2176,320,307,292,309
177,05133,989,39,44,46,50
178,05135,113,9,9,9,11
179,05137,69,11,11,12,14
180,05139,499,72,60,60,65
181,05141,53,1,1,1,1
182,05143,6298,233,203,190,221
183,05145,322,46,49,51,53
184,05147,21,0,0,0,0
185,05149,1066,31,32,33,35
186,06001,13213,1094,1078,1043,980
187,06003,2,0,0,0,0
188,06005,164,23,27,26,27
189,06007,1095,100,93,88,88
190,06009,147,12,14,15,17
191,06011,362,21,18,19,20
192,06013,9182,1136,1071,1028,1130
193,06015,99,5,6,7,8
194,06017,729,62,59,57,58
195,06019,17290,1858,1558,1323,1164
196,06021,360,23,23,22,22
197,06023,282,23,25,25,28
198,06025,9693,192,171,164,165
199,06027,89,52,33,32,37
200,06029,23583,3640,2691,2220,1935
201,06031,4453,84,66,52,48
202,06033,220,13,15,15,15
203,06035,638,4,5,3,4
204,06037,208563,14514,13026,11817,10868
205,06039,2302,217,214,211,215
206,06041,5327,257,215,217,209
207,06043,61,3,4,4,5
208,06045,431,127,98,103,111
209,06047,5012,517,481,406,400
210,06049,5,0,0,0,1
211,06051,154,9,8,8,8
212,06053,5293,445,356,310,300
213,06055,1046,91,82,79,77
214,06057,322,15,14,14,13
215,06059,39641,2126,1521,1317,1238
216,06061,2186,220,223,220,232
217,06063,34,0,0,0,0
218,06065,40452,2305,2023,1686,1441
219,06067,10795,515,472,393,377
220,06069,715,50,48,47,49
221,06071,35712,2191,1940,1612,1479
222,06073,32330,2489,2135,1922,1573
223,06075,7548,683,630,587,612
224,06077,12303,560,464,372,356
225,06079,2093,193,190,182,175
226,06081,6110,425,414,395,400
227,06083,6704,278,228,187,180
228,06085,11687,983,775,673,667
229,06087,1238,71,58,52,51
230,06089,418,34,37,35,36
231,06091,3,0,0,0,0
232,06093,93,9,11,11,14
233,06095,4029,265,249,212,214
234,06097,3556,482,444,419,431
235,06099,9665,543,380,322,306
236,06101,942,126,125,120,124
237,06103,276,26,26,27,27
238,06105,5,0,0,0,0
239,06107,10475,692,597,501,465
240,06109,152,7,7,8,10
241,06111,8146,537,480,428,403
242,06113,1721,142,124,121,125
243,06115,600,90,87,84,86
244,08001,6491,394,372,359,372
245,08003,230,8,6,6,7
246,08005,7311,273,263,250,256
247,08007,36,2,1,1,1
248,08009,15,1,0,0,0
249,08011,9,0,0,0,0
250,08013,2046,124,114,111,117
251,08014,473,58,55,55,61
252,08015,303,9,10,7,7
253,08017,9,1,0,0,0
254,08019,30,0,0,0,0
255,08021,23,0,0,0,0
256,08023,23,1,0,0,0
257,08025,72,0,0,0,0
258,08027,11,0,0,0,0
259,08029,121,8,11,12,13
260,08031,10224,400,365,326,341
261,08033,1,0,0,0,0
262,08035,1734,74,67,64,66
263,08037,1123,52,48,46,47
264,08039,105,11,12,13,14
265,08041,5006,370,344,329,342
266,08043,125,13,12,14,15
267,08045,767,41,38,34,35
268,08047,16,0,0,0,0
269,08049,46,0,0,1,0
270,08051,272,17,18,19,20
271,08053,3,0,0,0,0
272,08055,8,0,0,0,0
273,08057,9,0,0,0,0
274,08059,4177,201,187,178,187
275,08061,0,0,0,0,0
276,08063,51,1,3,4,5
277,08065,77,2,3,4,5
278,08067,212,15,12,13,14
279,08069,1554,146,142,142,155
280,08071,17,0,0,0,0
281,08073,8,0,0,0,0
282,08075,651,1,1,1,2
283,08077,306,36,37,37,40
284,08079,18,0,0,0,0
285,08081,31,5,2,2,4
286,08083,112,1,2,3,5
287,08085,305,27,25,27,27
288,08087,685,6,6,7,7
289,08089,71,9,11,11,14
290,08091,13,0,0,0,0
291,08093,42,0,0,0,0
292,08095,19,0,0,0,0
293,08097,187,12,13,13,15
294,08099,53,2,1,1,1
295,08101,693,66,69,70,75
296,08103,16,2,2,2,4
297,08105,89,0,0,0,0
298,08107,125,15,14,14,16
299,08109,106,0,0,0,0
300,08111,2,0,0,0,0
301,08113,89,7,7,7,9
302,08115,11,0,0,0,0
303,08117,328,3,2,4,6
304,08119,132,22,16,16,18
305,08121,48,1,0,0,0
306,08123,3709,131,126,123,139
307,08125,63,0,0,0,0
308,09001,17956,125,123,113,113
309,09003,12761,97,95,85,84
310,09005,1610,10,11,11,13
311,09007,1396,8,10,10,11
312,09009,13145,79,78,78,76
313,09011,1433,20,22,23,23
314,09013,1056,16,19,20,22
315,09015,726,17,19,20,23
316,10001,2287,67,65,67,74
317,10003,7206,321,305,327,345
318,10005,5839,121,118,125,137
319,11001,NaN,514,487,507,559
320,12001,4142,410,384,360,374
321,12003,907,383,351,352,365
322,12005,4440,568,517,452,456
323,12007,494,121,110,105,113
324,12009,6064,496,403,365,358
325,12011,62268,3890,3010,2286,2037
326,12013,475,106,109,105,107
327,12015,2238,199,181,167,172
328,12017,1539,214,204,196,210
329,12019,3282,299,271,257,270
330,12021,10334,486,408,356,333
331,12023,2873,259,210,188,193
332,12027,1351,62,54,50,46
333,12029,547,234,197,186,192
334,12031,23437,1503,1290,1248,1185
335,12033,9508,1281,1219,1248,1380
336,12035,1070,126,123,123,130
337,12037,418,163,156,149,160
338,12039,1884,258,251,227,241
339,12041,363,38,34,35,39
340,12043,401,10,8,5,6
341,12045,648,236,218,215,218
342,12047,618,22,23,26,25
343,12049,963,90,94,94,101
344,12051,1762,92,87,83,88
345,12053,2022,262,244,231,238
346,12055,1435,182,159,154,160
347,12057,32587,2124,1917,1709,1651
348,12059,505,58,52,52,55
349,12061,2523,212,185,172,169
350,12063,1821,140,142,127,128
351,12065,453,65,56,54,54
352,12067,146,36,28,29,32
353,12069,5161,461,368,343,360
354,12071,16529,711,495,373,346
355,12073,4965,465,415,386,413
356,12075,684,83,79,75,80
357,12077,400,21,24,23,24
358,12079,700,46,50,48,50
359,12081,9288,468,374,291,232
360,12083,6511,1408,1274,1215,1150
361,12085,3825,173,154,154,164
362,12086,132461,8186,6329,4691,3758
363,12087,1526,137,127,116,123
364,12089,1233,113,107,104,112
365,12091,3502,454,441,412,425
366,12093,1039,83,74,66,71
367,12095,31719,1683,1434,1229,825
368,12097,9696,766,658,579,582
369,12099,37020,2463,2094,1859,1675
370,12101,7080,552,466,404,393
371,12103,17879,1061,917,870,873
372,12105,14301,1184,1080,1012,1041
373,12107,1508,138,122,116,119
374,12109,3635,285,259,236,248
375,12111,5772,523,458,406,379
376,12113,3939,498,440,379,363
377,12115,6231,393,331,240,218
378,12117,7118,435,363,338,331
379,12119,1303,153,159,159,165
380,12121,1454,255,249,252,252
381,12123,961,252,234,224,238
382,12125,310,66,64,64,67
383,12127,7876,672,618,610,650
384,12129,692,73,62,55,62
385,12131,1408,148,124,112,122
386,12133,867,207,206,200,200
387,13001,671,89,72,74,76
388,13003,319,21,22,21,24
389,13005,437,22,19,19,19
390,13007,63,1,2,2,4
391,13009,1048,85,79,79,85
392,13011,271,25,27,27,28
393,13013,1289,157,150,150,158
394,13015,1868,217,221,223,224
395,13017,436,87,82,82,86
396,13019,295,32,31,30,33
397,13021,3616,434,423,429,449
398,13023,227,97,64,59,69
399,13025,249,22,21,20,21
400,13027,412,40,41,40,42
401,13029,657,82,82,80,85
402,13031,1262,152,150,153,158
403,13033,467,50,49,48,50
404,13035,490,30,31,33,33
405,13037,203,6,7,8,9
406,13039,737,70,63,56,59
407,13043,254,24,25,25,26
408,13045,1881,127,112,99,107
409,13047,637,79,79,79,86
410,13049,425,45,41,38,37
411,13051,5703,576,550,539,543
412,13053,761,70,67,65,65
413,13055,266,61,61,60,65
414,13057,3462,552,581,594,630
415,13059,2047,272,270,260,271
416,13061,86,2,3,3,6
417,13063,5006,441,412,402,418
418,13065,196,20,20,20,21
419,13067,13564,1746,1712,1684,1785
420,13069,1462,113,107,107,111
421,13071,1546,55,53,53,54
422,13073,2241,321,293,281,297
423,13075,438,37,35,35,36
424,13077,1503,151,147,143,152
425,13079,102,6,8,9,9
426,13081,374,8,10,11,12
427,13083,126,12,13,14,15
428,13085,377,63,63,64,67
429,13087,793,126,111,102,110
430,13089,13923,1333,1277,1285,1348
431,13091,221,30,25,25,29
432,13093,252,8,11,12,14
433,13095,2694,82,78,78,85
434,13097,2635,276,270,272,286
435,13099,360,11,11,10,13
436,13101,222,4,4,4,6
437,13103,727,80,74,67,70
438,13105,358,32,31,31,33
439,13107,511,76,76,74,81
440,13109,250,24,26,26,25
441,13111,334,45,47,47,50
442,13113,1120,146,140,141,149
443,13115,1504,203,199,193,207
444,13117,2270,337,324,319,336
445,13119,401,32,32,31,31
446,13121,20276,1976,1816,1723,1676
447,13123,620,83,91,92,99
448,13125,24,0,0,0,0
449,13127,2533,224,200,198,194
450,13129,1183,141,141,138,143
451,13131,480,55,57,56,59
452,13133,308,41,45,45,49
453,13135,19808,1936,1803,1724,1720
454,13137,1141,89,95,97,104
455,13139,6080,494,463,444,464
456,13141,318,31,35,36,39
457,13143,213,21,19,20,19
458,13145,656,37,35,35,35
459,13147,305,40,37,34,33
460,13149,143,9,11,10,12
461,13151,3364,346,321,313,328
462,13153,1976,197,178,172,178
463,13155,167,12,14,14,16
464,13157,1063,100,94,87,92
465,13159,162,25,29,27,29
466,13161,451,61,54,51,53
467,13163,497,57,51,49,49
468,13165,244,9,10,9,9
469,13167,241,12,12,12,15
470,13169,306,36,38,38,39
471,13171,274,34,35,35,35
472,13173,219,7,9,10,11
473,13175,910,145,143,139,147
474,13177,539,25,26,26,27
475,13179,720,96,95,92,99
476,13181,141,15,13,14,15
477,13183,126,16,16,17,18
478,13185,3178,187,158,142,157
479,13187,342,41,42,44,47
480,13189,352,64,60,60,63
481,13191,184,34,31,32,33
482,13193,177,3,3,4,6
483,13195,394,45,47,46,49
484,13197,150,6,7,7,8
485,13199,390,34,34,34,37
486,13201,143,13,14,14,15
487,13205,650,30,33,33,35
488,13207,461,39,34,34,34
489,13209,153,19,18,17,18
490,13211,274,46,49,49,50
491,13213,604,73,66,66,71
492,13215,4748,421,399,404,422
493,13217,1787,173,167,160,166
494,13219,437,40,41,40,43
495,13221,214,20,23,23,25
496,13223,1678,222,217,215,230
497,13225,385,59,56,58,60
498,13227,380,75,72,73,78
499,13229,400,17,17,17,17
500,13231,215,23,23,24,24
501,13233,802,114,113,113,115
502,13235,115,35,23,23,26
503,13237,428,44,45,48,51
504,13239,29,0,0,0,0
505,13241,215,19,20,20,20
506,13243,271,12,12,13,14
507,13245,4355,684,617,596,600
508,13247,1318,147,148,150,159
509,13249,66,8,10,11,11
510,13251,198,22,23,25,26
511,13253,196,36,38,36,36
512,13255,937,74,76,78,82
513,13257,621,61,59,58,62
514,13259,255,4,6,6,7
515,13261,762,32,32,35,39
516,13263,138,9,8,10,10
517,13265,13,0,0,0,0
518,13267,502,72,70,70,73
519,13269,87,15,12,12,14
520,13271,278,16,18,17,19
521,13273,302,9,10,11,13
522,13275,1123,121,121,124,135
523,13277,1333,80,78,79,80
524,13279,755,107,105,102,107
525,13281,143,19,22,23,25
526,13283,124,24,22,23,24
527,13285,2290,109,109,109,119
528,13287,246,14,15,15,17
529,13289,118,20,21,22,24
530,13291,263,34,39,40,43
531,13293,535,56,55,59,61
532,13295,705,131,127,127,135
533,13297,1113,141,139,130,137
534,13299,1144,55,49,43,37
535,13301,77,15,14,15,15
536,13303,475,64,52,51,52
537,13305,773,137,117,120,126
538,13307,39,0,0,0,0
539,13309,91,3,4,5,5
540,13311,353,39,43,43,45
541,13313,3527,304,276,248,264
542,13315,181,11,13,14,16
543,13317,193,14,12,12,12
544,13319,215,27,27,27,28
545,13321,447,21,22,24,25
546,15001,131,11,10,10,12
547,15003,3111,1134,1239,1309,1405
548,15005,0,0,0,0,0
549,15007,48,1,0,1,1
550,15009,185,13,17,18,19
551,16001,8949,688,633,590,644
552,16003,19,0,0,0,0
553,16005,391,55,56,58,60
554,16007,15,1,2,2,4
555,16009,64,5,7,7,9
556,16011,244,41,42,43,45
557,16013,576,4,5,5,7
558,16015,48,4,5,5,7
559,16017,183,18,20,20,21
560,16019,1052,287,270,261,284
561,16021,35,0,0,0,1
562,16023,0,0,0,0,0
563,16025,1,0,0,0,0
564,16027,5772,719,682,660,668
565,16029,31,0,0,1,1
566,16031,518,36,37,35,36
567,16033,8,0,1,1,1
568,16035,16,0,0,0,0
569,16037,10,0,0,0,0
570,16039,212,12,12,13,14
571,16041,51,0,0,0,0
572,16043,84,22,19,19,21
573,16045,179,18,19,19,19
574,16047,162,19,22,21,23
575,16049,31,0,0,0,0
576,16051,198,49,49,48,51
577,16053,474,41,41,42,44
578,16055,1791,146,140,123,127
579,16057,99,10,11,12,14
580,16059,25,8,7,6,7
581,16061,1,0,0,0,0
582,16063,56,1,1,1,1
583,16065,165,25,27,27,29
584,16067,478,37,36,36,36
585,16069,159,18,20,21,22
586,16071,13,0,0,0,0
587,16073,263,19,20,20,19
588,16075,384,37,40,39,40
589,16077,55,6,7,6,8
590,16079,100,21,20,21,22
591,16081,82,13,15,15,16
592,16083,1412,175,170,172,183
593,16085,59,5,6,7,7
