,County,263,269,276,283,290,297,304
0,01001,1905,61,56,49,44,39,36
1,01003,6203,194,191,195,206,220,218
2,01005,942,14,18,22,25,28,31
3,01007,736,18,22,27,28,30,31
4,01009,1713,30,24,20,15,12,10
5,01011,624,0,0,0,0,0,0
6,01013,958,0,0,0,0,0,0
7,01015,3841,143,162,170,176,187,185
8,01017,1242,44,76,124,197,282,385
9,01019,670,30,28,23,23,21,21
10,01021,1722,49,48,44,36,35,30
11,01023,376,7,7,7,7,7,7
12,01025,1219,53,56,50,39,33,25
13,01027,646,32,31,29,28,29,23
14,01029,468,34,32,27,22,18,14
15,01031,1532,90,88,89,86,86,81
16,01033,1813,91,106,128,144,159,169
17,01035,547,0,0,0,0,0,0
18,01037,187,0,2,6,7,7,10
19,01039,1561,75,83,94,101,104,106
20,01041,566,0,0,0,0,0,0
21,01043,2047,91,122,151,186,230,259
22,01045,1548,108,122,126,116,97,77
23,01047,1830,16,15,14,14,14,14
24,01049,2838,369,559,750,870,851,719
25,01051,2952,153,154,149,141,134,118
26,01053,1684,0,0,0,0,0,0
27,01055,3791,88,53,31,22,16,11
28,01057,511,20,16,14,11,10,7
29,01059,1891,35,31,25,19,14,9
30,01061,792,101,110,121,122,122,106
31,01063,326,0,0,0,0,0,0
32,01065,699,11,8,7,7,7,7
33,01067,597,26,24,21,15,13,7
34,01069,3494,258,122,65,37,24,18
35,01071,1818,145,190,230,260,268,257
36,01073,21429,763,851,939,1014,1089,1153
37,01075,420,7,9,11,9,11,11
38,01077,1918,124,128,123,116,106,97
39,01079,716,45,51,53,57,60,61
40,01081,6292,212,204,196,187,183,163
41,01083,2502,256,333,397,434,437,416
42,01085,681,0,0,0,0,0,0
43,01087,514,7,7,7,7,7,7
44,01089,8557,299,314,319,335,336,342
45,01091,882,4,0,0,0,0,0
46,01093,1019,24,21,15,15,13,11
47,01095,4147,122,143,179,212,243,275
48,01097,13954,225,179,141,111,86,71
49,01099,608,0,0,0,0,0,0
50,01101,9244,199,215,226,240,228,228
51,01103,3665,274,370,469,559,638,630
52,01105,571,0,0,0,0,0,0
53,01107,721,15,14,9,13,7,7
54,01109,1267,32,30,28,27,27,25
55,01111,739,41,54,63,68,71,72
56,01113,1854,34,41,44,50,53,60
57,01115,2582,139,160,173,178,168,161
58,01117,6673,296,321,353,371,400,416
59,01119,457,0,0,0,1,2,2
60,01121,2401,79,80,74,65,57,43
61,01123,1220,7,7,7,7,7,7
62,01125,9503,232,181,139,113,92,69
63,01127,2533,127,143,159,172,185,190
64,01129,605,0,0,0,0,0,0
65,01131,553,0,0,0,0,0,0
66,01133,826,38,39,36,35,34,30
67,02013,15,0,0,0,0,0,0
68,02016,96,0,0,0,0,0,0
69,02020,5637,733,787,805,834,842,864
70,02050,186,0,0,0,0,0,0
71,02060,0,0,0,0,0,0,0
72,02068,17,0,0,0,0,0,0
73,02070,34,0,0,0,0,0,0
74,02090,1605,378,573,836,1078,1306,1392
75,02100,9,0,0,0,0,0,0
76,02105,0,0,0,0,0,0,0
77,02110,412,9,7,7,6,5,2
78,02122,701,9,14,15,16,19,20
79,02130,74,0,0,0,0,0,0
80,02150,85,2,0,0,0,0,0
81,02158,19,0,0,0,0,0,0
82,02164,96,0,0,0,0,0,0
83,02170,762,0,0,0,0,0,0
84,02180,106,0,0,0,0,0,0
