,County,267,276,283,290,297,304,311
0,01001,1949,63,66,69,67,71,38
1,01003,6285,139,125,118,114,114,65
2,01005,965,21,24,25,22,25,12
3,01007,761,21,25,24,26,27,14
4,01009,1768,58,70,73,80,76,44
5,01011,628,0,0,0,0,3,1
6,01013,982,0,0,0,0,0,0
7,01015,3949,171,198,209,212,207,120
8,01017,1260,78,114,127,131,133,72
9,01019,696,33,33,31,33,31,18
10,01021,1756,49,44,47,48,45,26
11,01023,379,7,7,7,7,7,4
12,01025,1236,53,50,49,47,47,27
13,01027,674,32,29,33,32,31,19
14,01029,489,28,26,28,28,28,16
15,01031,1588,80,73,73,74,69,41
16,01033,1851,90,98,97,97,101,56
17,01035,550,0,0,0,0,2,0
18,01037,191,4,7,7,9,12,8
19,01039,1604,105,122,124,129,129,76
20,01041,573,4,5,6,6,6,3
21,01043,2168,191,266,291,302,304,175
22,01045,1580,86,86,86,86,86,49
23,01047,1841,15,14,15,16,14,10
24,01049,2996,465,600,639,655,654,373
25,01051,3028,135,126,121,119,120,68
26,01053,1691,0,0,3,7,7,4
27,01055,3896,100,87,87,90,93,55
28,01057,525,19,20,18,18,20,11
29,01059,1928,33,28,27,26,27,15
30,01061,810,91,92,89,89,89,51
31,01063,328,0,0,0,0,0,0
32,01065,726,10,8,9,8,8,5
33,01067,615,23,21,20,21,22,14
34,01069,3559,69,23,8,7,7,5
35,01071,1901,196,241,257,261,265,147
36,01073,21897,946,1078,1139,1149,1151,671
37,01075,429,15,15,18,18,17,10
38,01077,1974,95,79,78,74,75,40
39,01079,759,64,79,88,90,87,48
40,01081,6367,103,69,55,52,50,29
41,01083,2605,255,277,284,284,279,161
42,01085,687,0,0,0,0,0,0
43,01087,521,7,7,7,7,7,4
44,01089,8742,397,466,482,494,501,292
45,01091,928,2,2,0,1,2,2
46,01093,1032,15,10,8,9,7,5
47,01095,4194,153,181,194,195,193,110
48,01097,14120,197,184,173,174,175,101
49,01099,618,0,0,0,0,0,1
50,01101,9453,318,378,398,407,403,230
51,01103,3800,306,366,376,385,385,220
52,01105,577,0,0,0,0,0,0
53,01107,761,21,21,21,20,20,11
54,01109,1288,35,36,35,34,34,20
55,01111,766,49,54,60,62,60,34
