,County,319,325,332,339,346,353,360
0,01001,3005,133,127,121,115,110,104
1,01003,9728,425,427,425,423,420,415
2,01005,1223,28,27,28,30,32,34
3,01007,1293,56,55,54,52,50,49
4,01009,3299,164,154,145,139,135,132
5,01011,713,8,8,7,7,7,7
6,01013,1236,28,28,27,28,28,29
7,01015,7096,293,275,262,250,237,225
8,01017,1906,80,78,74,70,66,63
9,01019,1093,44,39,36,33,30,29
10,01021,2391,76,68,61,53,49,46
11,01023,440,6,6,6,6,6,6
12,01025,1671,40,41,41,41,41,38
13,01027,963,16,14,13,12,11,10
14,01029,821,18,15,14,13,12,11
15,01031,2657,131,128,124,119,117,113
16,01033,3536,193,180,168,159,150,139
17,01035,738,15,16,16,16,15,15
18,01037,393,13,11,10,9,8,7
19,01039,2370,71,65,60,57,53,49
20,01041,745,14,13,12,11,11,11
21,01043,5032,291,251,228,210,200,190
22,01045,2528,81,80,80,79,78,77
23,01047,2384,95,89,83,78,75,72
24,01049,5334,218,201,190,184,178,172
25,01051,4482,191,188,185,179,175,169
26,01053,2099,48,48,48,47,48,50
27,01055,7220,459,429,397,368,344,320
28,01057,1061,63,60,56,52,47,42
29,01059,2694,79,74,71,68,66,64
30,01061,1316,44,41,38,36,34,33
31,01063,473,12,11,10,9,9,8
32,01065,1028,35,36,35,34,33,30
33,01067,925,25,24,23,22,21,20
34,01069,5674,185,176,170,171,171,167
35,01071,3896,245,234,221,208,192,174
36,01073,36475,2191,2150,2130,2105,2042,1943
37,01075,755,24,22,21,21,20,19
38,01077,4626,291,267,253,241,236,229
39,01079,1422,73,71,67,67,62,59
40,01081,8171,224,217,215,212,219,232
41,01083,4744,260,248,243,238,234,229
42,01085,837,13,13,12,12,12,12
43,01087,781,25,25,25,24,24,23
44,01089,15090,976,930,888,852,823,788
45,01091,1312,35,31,28,27,25,23
46,01093,1537,55,54,51,49,48,46
47,01095,7133,440,434,428,411,393,373
48,01097,20869,680,696,704,701,698,694
49,01099,855,27,28,26,26,25,23
50,01101,13003,355,340,320,310,301,299
51,01103,7600,439,406,382,362,340,316
52,01105,707,11,10,8,7,7,6
53,01107,1313,48,44,42,41,37,33
54,01109,1663,42,41,41,40,40,38
55,01111,1086,32,31,31,29,30,29
56,01113,2359,90,88,86,84,84,83
57,01115,4768,209,206,203,196,188,181
58,01117,11546,610,602,596,580,552,515
59,01119,619,15,14,15,14,14,13
60,01121,3944,170,163,158,154,151,148
61,01123,1934,77,73,69,67,66,65
62,01125,14182,457,455,451,447,442,432
63,01127,3983,128,127,125,124,121,118
64,01129,952,21,19,18,16,16,15
65,01131,664,14,13,12,11,10,9
66,01133,1484,73,69,65,62,56,52
67,02013,42,6,6,5,4,4,3
68,02016,115,2,2,2,2,1,1
69,02020,18563,1260,1156,1055,959,878,799
70,02050,1709,129,108,90,74,62,52
71,02060,0,0,0,0,0,0,0
72,02068,47,2,2,2,1,1,1
73,02070,106,10,9,7,6,6,5
74,02090,3755,206,199,194,191,189,187
75,02100,17,0,0,0,0,0,0
76,02105,0,1,1,1,1,0,0
77,02110,909,27,25,24,25,25,25
78,02122,2999,268,248,230,213,191,174
79,02130,214,6,5,5,5,4,4
80,02150,463,76,62,51,42,34,27
81,02158,461,,,,,,NaN
82,02164,150,1,1,1,1,0,0
83,02170,4936,781,724,651,574,496,425
84,02180,246,18,16,15,13,12,11
85,02185,567,34,31,29,26,25,22
86,02188,373,13,11,10,10,9,8
87,02195,26,0,0,0,0,0,0
88,02198,59,3,3,4,4,4,4
89,02220,224,21,17,15,13,11,9
90,02230,11,1,1,1,1,2,1
91,02240,328,19,16,13,11,9,7
92,02261,282,15,14,13,12,11,10
93,02275,22,0,0,0,0,0,0
94,02282,50,0,0,0,0,0,0
95,02290,182,5,4,3,3,2,2
96,04001,5864,383,405,416,418,404,364
97,04003,4342,574,571,549,519,502,490
98,04005,8241,483,512,536,553,553,520
99,04007,3290,201,198,200,203,198,185
100,04009,2369,159,149,143,143,147,144
101,04011,293,22,19,18,16,15,13
102,04012,976,65,64,64,64,63,60
103,04013,228312,17564,18783,20003,21007,21485,21400
104,04015,7238,749,853,958,1030,1038,1003
105,04017,8766,549,556,552,531,494,451
106,04019,45166,3816,4153,4492,4791,4944,4923
107,04021,18739,1711,1857,1977,2066,2090,2022
108,04023,4416,317,318,311,300,278,249
109,04025,6621,950,1011,1049,1076,1104,1123
110,04027,19643,1268,1251,1241,1248,1245,1176
111,05001,1036,32,32,33,35,37,38
112,05003,948,45,48,48,43,38,34
113,05005,1541,72,70,73,76,70,64
114,05007,13220,765,978,1211,1293,1202,1052
115,05009,2001,122,132,135,129,123,110
116,05011,580,24,24,23,22,20,18
117,05013,161,13,14,15,13,11,8
118,05015,1603,92,103,117,126,121,105
119,05017,1260,24,21,20,19,20,21
120,05019,934,33,34,36,38,36,31
121,05021,1034,54,61,67,71,67,56
122,05023,814,24,25,25,25,25,24
123,05025,415,10,10,9,8,6,5
124,05027,1192,45,48,54,60,61,57
125,05029,794,45,47,49,50,49,44
126,05031,7775,347,369,403,427,420,379
127,05033,3367,149,157,171,184,190,184
128,05035,3500,132,144,161,170,162,144
129,05037,947,41,41,41,40,40,38
130,05039,345,21,22,23,24,24,21
131,05041,662,25,25,25,23,20,17
132,05043,969,79,81,79,73,65,56
133,05045,5345,269,309,367,414,433,411
134,05047,879,43,48,50,51,50,46
135,05049,589,25,25,27,28,26,22
136,05051,4134,194,201,224,246,248,245
137,05053,677,37,34,31,29,30,31
138,05055,3354,177,182,203,209,182,143
139,05057,927,32,34,34,34,33,32
140,05059,3020,85,86,97,98,91,79
