,County,271,276,283,290,297,304,311,318,325
0,01001,1999,65,62,59,57,54,52,50,47
1,01003,6375,122,115,107,101,94,88,82,77
2,01005,981,20,18,17,16,15,14,13,12
3,01007,789,40,41,41,42,42,42,43,43
4,01009,1838,72,69,66,63,60,58,55,53
5,01011,635,8,7,7,6,6,5,5,5
6,01013,998,39,36,33,30,28,25,23,21
7,01015,4102,163,157,151,145,139,133,127,121
8,01017,1273,32,30,28,26,25,23,22,21
9,01019,715,35,35,35,34,34,33,33,32
10,01021,1805,54,51,49,47,45,43,41,39
11,01023,386,7,7,7,6,6,6,6,6
12,01025,1267,48,45,43,40,38,36,35,33
13,01027,707,43,41,40,38,37,35,33,31
14,01029,524,40,42,43,44,46,47,47,48
15,01031,1640,75,74,72,71,69,67,65,63
16,01033,1906,68,65,63,60,58,56,53,51
17,01035,554,6,5,5,4,4,4,3,3
18,01037,196,8,8,9,9,10,10,10,11
19,01039,1647,76,74,72,70,68,66,63,61
20,01041,590,19,18,17,16,15,15,14,13
21,01043,2258,137,135,132,129,125,122,118,114
22,01045,1625,35,34,32,31,29,28,27,25
23,01047,1852,17,15,14,13,11,11,10,9
24,01049,3167,260,267,274,278,281,281,280,277
25,01051,3095,123,119,114,110,106,101,97,93
26,01053,1709,20,19,17,16,15,14,14,13
27,01055,4020,138,130,122,114,107,100,94,87
28,01057,547,31,30,29,28,27,27,26,25
29,01059,1991,45,41,38,35,32,29,27,25
30,01061,833,47,48,50,51,53,54,55,56
31,01063,333,14,13,13,12,12,11,11,11
32,01065,745,31,30,28,27,26,25,24,23
33,01067,631,33,34,34,34,33,33,33,32
34,01069,3631,112,108,105,102,99,97,94,91
35,01071,1991,144,146,147,148,148,147,146,143
36,01073,22400,723,684,648,612,579,546,513,483
37,01075,457,22,21,20,20,19,19,18,17
38,01077,2063,79,79,79,79,79,79,78,78
39,01079,792,70,74,77,80,84,86,89,91
40,01081,6439,106,100,94,88,82,76,71,66
41,01083,2692,216,227,239,251,263,275,285,294
42,01085,699,13,12,11,10,9,9,8,7
43,01087,529,18,17,17,17,17,16,16,16
44,01089,8999,306,296,285,275,265,256,246,237
45,01091,967,145,147,146,144,142,139,135,129
46,01093,1042,12,12,11,11,11,11,10,10
47,01095,4267,94,86,80,76,71,67,63,59
48,01097,14282,214,198,184,170,158,146,136,126
49,01099,627,13,12,11,11,10,10,9,9
50,01101,9691,276,252,231,210,192,175,160,145
51,01103,3945,215,214,211,209,205,201,197,192
52,01105,579,21,19,17,15,13,12,11,10
53,01107,803,54,52,50,48,47,45,42,40
54,01109,1302,30,29,27,25,24,22,21,20
55,01111,795,42,42,41,41,40,39,38,37
56,01113,1902,35,32,30,28,26,24,23,21
57,01115,2797,130,129,127,125,123,120,118,115
58,01117,7035,294,286,278,269,261,251,242,233
59,01119,464,13,13,12,11,10,10,9,9
60,01121,2550,153,152,151,150,148,146,144,142
61,01123,1272,26,25,23,22,21,20,19,18
62,01125,9983,295,276,258,241,224,209,194,181
63,01127,2680,107,104,101,97,93,90,86,82
64,01129,621,23,22,21,21,20,19,19,18
65,01131,557,6,6,6,6,6,5,5,5
66,01133,899,70,70,70,70,69,68,66,65
67,02013,15,1,0,0,0,0,0,0,0
68,02016,97,0,0,0,0,0,0,0,0
69,02020,6424,858,960,1070,1186,1304,1420,1536,1647
70,02050,267,96,153,239,361,520,693,829,870
71,02060,0,0,0,0,0,0,0,0,0
72,02068,21,3,5,7,9,12,16,21,26
73,02070,45,3,3,4,6,8,10,13,17
74,02090,1870,328,403,494,601,721,850,985,1120
75,02100,11,1,1,1,0,0,0,0,0
76,02105,0,0,0,0,0,0,0,0,0
77,02110,456,31,31,31,31,31,31,31,31
78,02122,764,68,73,78,84,90,97,104,111
79,02130,78,3,2,2,2,2,2,2,2
80,02150,91,4,5,7,10,13,18,23,31
81,02158,40,14,18,23,29,36,45,56,68
82,02164,100,0,0,0,1,2,3,4,6
83,02170,877,91,101,112,124,137,152,168,186
84,02180,112,15,20,25,33,41,51,63,75
85,02185,218,31,33,36,38,40,42,43,45
86,02188,213,67,83,102,121,138,152,161,162
87,02195,16,0,0,0,0,0,0,0,0
88,02198,34,0,0,0,0,0,0,0,0
89,02220,71,1,0,0,0,0,0,0,0
90,02230,1,0,0,0,0,0,0,0,0
91,02240,62,0,0,1,2,2,3,5,6
92,02261,149,12,14,15,17,19,21,24,26
93,02275,19,0,0,0,0,0,0,0,0
94,02282,34,0,0,0,0,0,0,0,0
95,02290,104,10,11,12,13,15,17,19,21
96,04001,3781,81,70,61,53,46,40,34,30
97,04003,2034,48,45,43,41,38,36,35,33
98,04005,4746,172,154,138,124,110,99,88,78
99,04007,1748,126,126,126,124,123,120,117,114
100,04009,1038,56,56,56,56,57,56,56,56
101,04011,71,5,6,6,6,6,6,6,6
