,County,186,192,199,206,213,220,227,234,241
0,01001,909,73,55,47,39,32,25,19,14
1,01003,2665,867,847,739,621,519,434,369,320
2,01005,523,44,38,38,37,35,33,30,28
3,01007,317,55,58,58,58,56,54,51,48
4,01009,578,151,163,172,176,174,167,157,143
5,01011,408,14,11,8,7,6,5,4,4
6,01013,714,36,30,25,22,19,17,16,14
7,01015,1076,259,168,112,80,62,52,46,42
8,01017,776,34,33,32,30,26,23,20,17
9,01019,194,34,34,34,32,31,29,28,26
10,01021,580,167,232,306,384,462,533,593,636
11,01023,258,17,12,10,8,8,7,6,6
12,01025,432,48,40,37,34,32,29,27,24
13,01027,166,37,30,25,22,20,18,17,15
14,01029,95,23,34,52,72,93,114,131,145
15,01031,633,90,81,79,79,81,82,83,83
16,01033,875,150,160,194,228,261,290,313,331
17,01035,333,47,41,35,30,26,22,19,17
18,01037,86,11,9,8,8,7,7,7,7
19,01039,633,101,90,79,70,63,56,50,45
20,01041,226,59,36,22,16,12,11,10,9
21,01043,946,149,167,204,240,273,302,325,339
22,01045,676,184,211,233,253,269,281,289,291
23,01047,1186,76,64,55,46,38,32,26,21
24,01049,1490,158,127,125,119,112,104,96,87
25,01051,1437,188,147,117,97,83,72,64,57
26,01053,812,199,156,120,96,80,69,60,54
27,01055,1643,350,322,280,243,212,187,166,149
28,01057,138,9,3,1,0,0,0,0,0
29,01059,1078,52,36,27,21,17,13,11,8
30,01061,186,49,48,46,43,41,38,35,33
31,01063,232,10,6,5,3,2,1,1,0
32,01065,425,18,12,10,8,7,5,4,3
33,01067,213,21,17,16,15,15,14,14,13
34,01069,1074,301,334,380,441,514,596,682,765
35,01071,648,143,309,486,645,776,873,935,962
36,01073,10258,1753,1869,1845,1692,1488,1274,1064,872
37,01075,161,39,27,19,15,13,11,10,9
38,01077,893,145,133,125,118,111,105,99,93
39,01079,244,55,58,64,70,75,78,79,79
40,01081,2243,208,144,113,89,71,57,44,33
41,01083,1006,189,196,196,189,176,162,147,131
42,01085,531,15,10,7,5,3,2,1,0
43,01087,286,38,43,48,53,57,61,65,69
44,01089,4241,1207,2816,4813,6765,8417,9626,10300,10509
45,01091,478,60,65,72,79,86,92,97,101
46,01093,473,55,121,219,324,435,547,649,731
47,01095,2661,298,230,185,153,130,113,98,85
48,01097,7193,1339,1826,2391,2954,3499,4004,4429,4735
49,01099,361,28,16,10,7,4,2,0,0
50,01101,5642,622,605,578,551,525,497,469,438
51,01103,1933,265,240,230,218,203,186,168,148
52,01105,382,60,54,52,49,46,43,40,37
53,01107,332,28,23,18,14,12,11,10,9
54,01109,596,42,31,26,22,19,17,15,13
