,County,329,339,346
0,01001,3510,465,345
1,01003,11212,1456,1075
2,01005,1296,109,92
3,01007,1520,216,153
4,01009,3950,542,397
5,01011,737,60,51
6,01013,1343,139,117
7,01015,8072,1020,766
8,01017,2064,191,150
9,01019,1218,123,98
10,01021,2604,263,216
11,01023,457,37,32
12,01025,2110,250,172
13,01027,1017,84,68
14,01029,904,94,71
15,01031,3017,361,273
16,01033,3943,412,309
17,01035,787,70,58
18,01037,444,47,35
19,01039,2612,265,209
20,01041,803,79,63
21,01043,5935,731,507
22,01045,2844,318,244
23,01047,2535,209,174
24,01049,6068,671,493
25,01051,5143,636,489
26,01053,2302,187,151
27,01055,8302,1040,755
28,01057,1217,154,109
29,01059,2923,283,231
30,01061,1437,136,108
31,01063,558,72,53
32,01065,1184,150,117
33,01067,1019,110,84
34,01069,6211,632,488
35,01071,4505,608,438
36,01073,42489,5676,4250
37,01075,889,124,89
38,01077,5243,579,424
39,01079,1635,197,148
40,01081,8966,904,716
41,01083,5545,700,494
42,01085,876,90,75
43,01087,870,96,77
44,01089,17809,2381,1648
45,01091,1550,211,156
46,01093,1739,212,158
47,01095,8036,884,677
48,01097,22651,2049,1646
49,01099,957,96,76
50,01101,14209,1492,1193
51,01103,8794,1100,793
52,01105,755,66,54
53,01107,1461,160,122
54,01109,1773,163,134
55,01111,1140,87,71
56,01113,2511,218,176
57,01115,5465,683,511
58,01117,13165,1580,1171
59,01119,696,88,67
60,01121,4476,532,402
61,01123,2106,182,145
62,01125,16012,1866,1406
63,01127,4512,470,363
64,01129,1041,93,70
65,01131,793,84,65
66,01133,1673,161,123
67,02013,40,3,3
68,02016,165,28,16
69,02020,20980,2271,1542
70,02050,2001,185,122
71,02060,0,8,5
72,02068,58,7,4
73,02070,112,9,6
74,02090,4446,531,350
75,02100,20,1,1
76,02105,0,,NaN
77,02110,972,79,60
78,02122,3343,383,257
79,02130,225,18,11
80,02150,763,169,103
81,02158,662,,NaN
82,02164,154,0,0
83,02170,5647,722,474
84,02180,262,24,16
85,02185,709,105,71
86,02188,386,31,25
87,02195,28,2,1
88,02198,65,6,5
89,02220,247,28,17
90,02230,15,2,1
91,02240,373,41,29
92,02261,309,28,20
93,02275,23,2,1
94,02282,52,,NaN
95,02290,198,18,14
96,04001,6622,882,721
97,04003,5494,821,572
98,04005,9451,1159,881
99,04007,3761,467,362
100,04009,2673,284,206
101,04011,341,57,38
102,04012,1102,142,112
103,04013,266196,39065,30803
104,04015,9012,1673,1206
105,04017,9980,1265,1003
106,04019,54957,9705,6671
107,04021,22597,3679,2731
108,04023,5097,716,534
109,04025,8489,1209,846
110,04027,23447,3312,2294
111,05001,1132,124,97
112,05003,1089,134,102
113,05005,1736,190,141
114,05007,14777,1692,1169
115,05009,2224,269,206
116,05011,737,148,100
117,05013,181,18,12
118,05015,1813,231,180
119,05017,1327,153,125
120,05019,1127,173,127
121,05021,1162,145,109
122,05023,953,141,98
123,05025,490,74,55
124,05027,1359,162,125
125,05029,969,154,107
126,05031,8667,1056,826
127,05033,3812,484,363
128,05035,3832,415,339
129,05037,1125,163,123
130,05039,399,59,42
131,05041,784,129,93
132,05043,1204,220,152
133,05045,6210,875,664
134,05047,958,109,85
135,05049,683,86,60
136,05051,4775,636,494
137,05053,792,118,85
138,05055,3889,484,361
139,05057,1049,122,91
140,05059,3238,331,262
141,05061,965,114,86
142,05063,2395,265,227
143,05065,1097,106,87
144,05067,2477,284,208
145,05069,5820,611,518
146,05071,1521,180,141
147,05073,295,29,24
148,05075,1356,144,117
149,05077,1340,164,128
150,05079,2696,290,249
151,05081,710,71,59
152,05083,1214,173,126
153,05085,3412,478,353
154,05087,852,119,85
155,05089,534,51,39
156,05091,2394,210,160
157,05093,3918,474,388
158,05095,380,46,36
159,05097,420,72,50
160,05099,528,52,38
161,05101,504,49,40
162,05103,1103,173,120
163,05105,326,37,27
164,05107,1089,122,99
165,05109,524,87,61
166,05111,2036,261,201
167,05113,1069,139,99
168,05115,4485,535,423
169,05117,433,55,39
170,05119,20546,2740,2171
171,05121,1236,150,117
172,05123,2471,320,250
173,05125,6373,881,671
174,05127,482,60,45
175,05129,424,66,49
176,05131,8297,955,789
177,05133,1910,209,155
178,05135,917,124,85
179,05137,627,102,75
180,05139,1909,258,206
181,05141,584,103,71
182,05143,18497,1946,1353
183,05145,3731,467,349
184,05147,279,40,28
185,05149,2013,260,195
186,06001,40026,7824,5374
187,06003,64,9,6
188,06005,1711,501,285
189,06007,5574,926,637
190,06009,799,170,101
191,06011,1026,170,110
192,06013,31516,4989,3358
193,06015,582,108,64
194,06017,4198,920,589
195,06019,47316,7098,5139
