,County,291,297,304,311,318,325,332,339,346
0,01001,2307,124,135,148,157,165,172,174,175
1,01003,7263,0,0,0,0,0,0,0,0
2,01005,1098,26,20,14,11,7,6,3,3
3,01007,942,52,57,59,63,63,64,62,60
4,01009,2338,0,0,0,0,0,0,0,0
5,01011,664,0,0,0,0,0,0,0,0
6,01013,1053,21,18,13,8,4,3,1,1
7,01015,5214,0,0,0,0,0,0,0,0
8,01017,1488,105,141,189,244,307,370,426,463
9,01019,846,66,72,74,69,59,47,34,24
10,01021,2016,54,44,34,26,20,14,10,7
11,01023,407,12,17,20,21,21,19,14,11
12,01025,1449,6,2,1,0,0,0,0,0
13,01027,816,41,43,43,42,39,35,30,26
14,01029,627,33,28,20,12,7,4,2,1
15,01031,1999,94,75,54,36,23,13,9,5
16,01033,2478,277,233,147,78,35,15,6,3
17,01035,607,26,19,11,5,2,1,0,0
18,01037,239,13,9,7,6,3,3,2,1
19,01039,1943,106,76,41,20,10,4,1,1
20,01041,647,22,21,17,12,7,4,3,1
21,01043,3239,302,188,88,35,13,5,2,1
22,01045,2055,128,96,67,44,28,17,10,6
23,01047,1985,98,124,133,112,76,45,24,12
24,01049,3903,198,118,56,24,9,4,1,1
25,01051,3471,131,139,143,145,145,142,136,129
26,01053,1827,66,77,91,95,93,85,70,54
27,01055,4918,311,202,98,42,16,6,3,1
28,01057,679,51,56,59,59,55,50,43,35
29,01059,2254,133,158,186,218,254,294,336,380
30,01061,1033,41,26,15,9,5,2,2,0
31,01063,361,12,15,14,11,8,4,2,1
32,01065,832,26,16,7,4,1,1,0,0
33,01067,782,27,15,10,6,4,2,1,1
34,01069,4517,135,77,46,28,16,10,6,3
35,01071,2488,134,101,67,41,24,14,8,4
36,01073,25957,1334,1224,1007,755,527,349,224,141
37,01075,556,20,12,9,5,4,2,1,1
38,01077,2956,401,358,266,175,103,56,30,15
39,01079,1006,0,0,0,0,0,0,0,0
40,01081,6921,201,216,228,225,218,201,178,153
41,01083,3386,275,277,258,224,180,137,99,68
42,01085,745,0,0,0,0,0,0,0,0
43,01087,612,47,48,42,30,19,12,6,3
44,01089,10442,381,173,61,19,6,2,1,0
45,01091,1097,21,9,4,1,1,0,0,0
46,01093,1213,80,81,73,58,40,27,16,10
47,01095,4865,313,386,446,479,472,432,365,291
48,01097,17802,291,133,63,32,15,8,3,2
49,01099,692,23,23,19,17,13,9,8,5
50,01101,11152,414,369,328,292,257,228,201,176
51,01103,4920,320,223,132,71,37,18,9,4
52,01105,619,14,11,10,8,5,5,3,2
53,01107,1008,64,38,19,8,4,1,1,0
54,01109,1430,50,51,52,53,54,53,53,52
55,01111,896,27,24,18,15,12,8,7,5
56,01113,2021,16,8,3,2,1,0,0,0
57,01115,3494,15,3,1,0,0,0,0,0
58,01117,8315,440,383,290,199,126,77,44,26
59,01119,509,20,23,25,23,21,17,13,10
60,01121,2947,130,114,96,74,57,41,30,20
61,01123,1484,68,53,38,25,17,10,6,4
62,01125,11244,351,205,97,40,16,7,2,1
63,01127,3141,183,150,102,62,33,18,9,4
64,01129,816,24,14,7,4,2,1,0,1
65,01131,592,12,8,5,3,2,0,1,0
66,01133,1042,64,54,36,20,10,5,2,1
67,02013,19,4,7,13,20,26,29,23,16
68,02016,103,4,4,5,5,5,5,4,4
69,02020,10209,0,0,0,0,0,0,0,0
70,02050,672,142,76,29,10,3,1,0,0
71,02060,0,,,,,,,,NaN
72,02068,33,1,0,0,0,0,0,0,0
73,02070,70,5,2,2,1,0,0,0,1
74,02090,2533,185,105,49,21,9,4,1,0
75,02100,15,2,2,3,3,2,2,3,2
76,02105,0,,,,,,,,NaN
77,02110,655,68,55,42,30,21,14,9,6
78,02122,1362,203,155,107,66,40,23,12,8
79,02130,134,61,133,234,217,76,11,2,0
80,02150,143,23,21,19,16,12,10,8,5
81,02158,327,51,29,15,7,3,2,1,0
82,02164,117,0,0,0,0,0,0,0,0
83,02170,1946,323,188,93,43,18,8,4,1
84,02180,153,14,15,16,15,15,15,13,12
85,02185,319,29,22,15,8,5,3,2,0
86,02188,284,0,0,0,0,0,0,0,0
87,02195,21,2,2,1,2,1,1,1,1
88,02198,40,4,8,14,24,35,40,37,27
89,02220,98,20,25,28,29,24,18,13,8
90,02230,7,0,0,0,0,0,0,0,0
91,02240,105,15,13,12,11,9,8,6,5
92,02261,196,24,30,35,37,35,31,24,18
93,02275,19,0,0,0,0,0,0,0,0
94,02282,38,0,0,0,0,0,0,0,0
95,02290,127,6,5,4,2,1,1,1,0
96,04001,4127,91,50,23,10,4,2,1,0
97,04003,2384,181,192,169,129,87,53,32,18
98,04005,5846,396,347,269,190,125,80,49,29
99,04007,2168,163,176,188,199,208,215,221,223
100,04009,1434,156,137,101,67,41,24,13,8
101,04011,116,4,3,2,1,1,1,0,1
102,04012,646,12,11,9,9,7,6,6,5
103,04013,166850,7522,8096,7991,7277,6144,4862,3652,2638
104,04015,4740,332,379,365,297,211,134,81,47
105,04017,6803,338,408,479,553,624,686,731,758
106,04019,30419,1806,2136,2340,2363,2197,1888,1515,1151
