,County,228,234,241,248,255
0,01001,1377,65,67,68,73
1,01003,4569,248,220,236,242
2,01005,616,0,0,0,0
3,01007,555,25,25,26,28
4,01009,1065,58,57,56,53
5,01011,545,9,6,6,9
6,01013,857,28,27,26,31
7,01015,2558,237,210,176,204
8,01017,855,0,0,0,0
9,01019,365,22,20,19,13
10,01021,1157,117,118,117,109
11,01023,324,7,7,7,7
12,01025,927,3,20,13,23
13,01027,396,48,44,44,43
14,01029,233,28,23,27,22
15,01031,975,37,28,29,33
16,01033,1476,58,55,57,63
17,01035,434,0,1,1,1
18,01037,109,0,0,1,1
19,01039,815,4,7,12,13
20,01041,399,11,11,10,10
21,01043,1456,29,13,0,0
22,01045,1027,29,33,40,39
23,01047,1441,24,27,26,28
24,01049,2105,58,59,51,50
25,01051,2105,103,103,108,108
26,01053,1247,33,38,36,37
27,01055,2754,101,73,87,91
28,01057,314,27,28,31,26
29,01059,1593,59,59,63,71
30,01061,398,21,28,31,37
31,01063,282,8,9,9,8
32,01065,536,9,9,9,9
33,01067,345,23,23,24,25
34,01069,1912,107,82,88,92
35,01071,1318,57,66,57,55
36,01073,16590,805,869,787,795
37,01075,282,11,12,9,9
38,01077,1470,74,78,69,67
39,01079,502,56,61,64,63
40,01081,3488,263,246,263,244
41,01083,1703,77,75,81,71
42,01085,603,3,1,1,2
43,01087,409,19,21,16,13
44,01089,6575,353,367,327,353
45,01091,644,19,21,21,21
46,01093,733,19,17,18,13
47,01095,3497,24,39,20,40
48,01097,12272,314,358,329,276
49,01099,436,0,0,0,0
50,01101,7916,241,239,240,240
51,01103,2884,85,76,68,104
52,01105,483,3,3,2,2
53,01107,545,19,17,16,12
54,01109,849,24,17,15,8
55,01111,494,30,30,29,28
56,01113,1561,42,26,27,10
57,01115,1707,76,77,82,69
58,01117,4306,332,328,336,335
59,01119,403,7,7,6,7
60,01121,1303,18,18,18,25
61,01123,941,19,19,20,26
62,01125,5311,198,176,200,174
63,01127,1926,100,103,102,106
64,01129,499,6,9,7,4
65,01131,474,0,0,0,0
66,01133,569,25,25,23,25
67,02013,2,0,0,0,0
68,02016,6,0,0,0,0
69,02020,3284,274,277,280,262
70,02050,67,1,4,5,3
71,02060,10,0,0,0,0
72,02068,2,1,1,1,1
73,02070,5,0,0,0,0
74,02090,747,110,110,106,107
75,02100,4,0,0,0,0
76,02105,0,0,0,0,0
77,02110,193,14,18,19,27
78,02122,421,10,8,15,10
79,02130,47,2,2,2,2
80,02150,18,3,4,4,3
81,02158,8,0,0,0,0
82,02164,0,0,0,0,0
83,02170,508,32,33,33,32
84,02180,45,8,7,8,8
85,02185,51,12,11,10,11
86,02188,70,3,4,6,6
87,02195,7,0,0,0,0
88,02198,27,4,4,5,4
89,02220,38,0,0,0,0
90,02230,0,0,0,0,0
91,02240,19,1,0,1,0
92,02261,75,1,1,1,1
93,02275,12,0,0,0,0
94,02282,21,1,1,0,0
95,02290,72,0,0,1,1
96,04001,3369,19,18,17,19
97,04003,1841,33,21,7,9
98,04005,3390,79,79,77,80
99,04007,1131,27,23,25,27
100,04009,763,42,44,45,41
101,04011,59,0,0,0,0
102,04012,517,20,20,18,19
103,04013,135964,2242,2092,2165,1729
104,04015,3761,148,139,154,149
105,04017,5653,59,60,76,74
106,04019,21888,750,812,875,804
107,04021,9965,433,448,449,459
108,04023,2775,54,53,58,59
109,04025,2365,65,59,69,62
110,04027,12325,99,93,103,107
111,05001,298,17,17,15,13
112,05003,390,0,4,9,3
113,05005,149,12,12,14,12
114,05007,5632,273,256,259,246
115,05009,408,75,74,72,75
116,05011,311,12,13,12,13
117,05013,24,0,1,2,1
118,05015,501,29,27,29,32
119,05017,969,12,13,0,25
120,05019,263,28,28,30,29
121,05021,209,27,27,30,29
122,05023,267,6,6,5,6
123,05025,142,6,6,6,6
124,05027,317,25,24,23,24
125,05029,219,14,16,17,16
126,05031,2079,192,205,191,177
127,05033,992,60,59,60,56
128,05035,1713,68,65,68,63
129,05037,304,37,39,40,40
130,05039,135,20,20,20,21
