,County,228,234,241,248,255,262,269,276,283
0,01001,1377,,,,,,,,NaN
1,01003,4569,,,,,,,,NaN
2,01005,616,,,,,,,,NaN
3,01007,555,,,,,,,,NaN
4,01009,1065,,,,,,,,NaN
5,01011,545,,,,,,,,NaN
6,01013,857,,,,,,,,NaN
7,01015,2558,,,,,,,,NaN
8,01017,855,,,,,,,,NaN
9,01019,365,,,,,,,,NaN
10,01021,1157,,,,,,,,NaN
11,01023,324,,,,,,,,NaN
12,01025,927,,,,,,,,NaN
13,01027,396,,,,,,,,NaN
14,01029,233,,,,,,,,NaN
15,01031,975,,,,,,,,NaN
16,01033,1476,,,,,,,,NaN
17,01035,434,0,0,0,0,0,0,0,0
18,01037,109,3,3,2,2,1,1,1,0
19,01039,815,15,13,11,9,7,6,4,4
20,01041,399,0,0,0,0,0,0,0,0
21,01043,1456,40,35,29,25,20,17,14,11
22,01045,1027,36,34,31,28,25,22,19,16
23,01047,1441,0,0,0,0,0,0,0,0
24,01049,2105,31,24,18,13,10,7,5,4
25,01051,2105,42,36,30,25,21,17,14,11
26,01053,1247,0,0,0,0,0,0,0,0
27,01055,2754,83,68,55,44,34,26,20,16
28,01057,314,19,17,14,12,10,8,6,5
29,01059,1593,63,57,52,45,39,34,28,24
30,01061,398,31,29,26,22,19,16,13,10
31,01063,282,0,0,0,0,0,0,0,0
32,01065,536,0,0,0,0,0,0,0,0
33,01067,345,13,11,9,7,6,5,4,3
34,01069,1912,82,75,67,58,50,42,35,29
35,01071,1318,46,38,31,25,19,15,12,9
36,01073,16590,260,188,134,95,67,47,33,23
37,01075,282,10,9,7,5,4,3,2,2
38,01077,1470,47,41,35,29,24,20,16,13
39,01079,502,28,24,19,15,12,9,7,5
40,01081,3488,122,111,99,87,75,64,54,45
41,01083,1703,57,51,43,36,30,25,20,16
42,01085,603,0,0,0,0,0,0,0,0
43,01087,409,0,0,0,0,0,0,0,0
44,01089,6575,108,87,69,54,42,32,25,19
45,01091,644,0,0,0,0,0,0,0,0
46,01093,733,19,16,13,10,8,6,5,3
47,01095,3497,13,9,6,4,2,1,1,0
48,01097,12272,256,203,157,121,92,70,53,39
49,01099,436,5,4,4,3,2,2,1,1
50,01101,7916,62,46,34,24,18,13,9,6
51,01103,2884,49,39,30,23,18,13,10,7
52,01105,483,0,0,0,0,0,0,0,0
53,01107,545,0,0,0,0,0,0,0,0
54,01109,849,0,0,0,0,0,0,0,0
55,01111,494,10,8,6,4,3,2,1,1
