,County,277,283,290,297,304
0,01001,2059,86,48,37,32
1,01003,6658,250,243,225,219
2,01005,1033,83,35,22,17
3,01007,840,41,27,18,15
4,01009,1932,116,67,45,36
5,01011,649,31,12,8,6
6,01013,1011,24,14,11,9
7,01015,4599,1344,454,244,171
8,01017,1350,54,31,22,18
9,01019,738,22,16,13,12
10,01021,1884,89,55,40,33
11,01023,392,4,4,4,4
12,01025,1352,85,51,31,23
13,01027,744,44,26,17,14
14,01029,569,43,25,16,12
15,01031,1771,198,94,56,41
16,01033,2021,145,80,52,41
17,01035,561,10,7,6,5
18,01037,204,7,5,3,3
19,01039,1747,177,87,54,40
20,01041,608,22,13,10,8
21,01043,2480,248,122,75,56
22,01045,1763,367,140,78,54
23,01047,1866,15,17,17,16
24,01049,3426,240,143,99,82
25,01051,3208,171,99,73,63
26,01053,1727,27,24,21,20
27,01055,4285,354,179,117,92
28,01057,577,40,23,15,12
29,01059,2055,101,52,38,31
30,01061,906,176,69,39,27
31,01063,342,4,4,3,3
32,01065,768,47,23,16,12
33,01067,717,256,86,42,26
34,01069,4170,1717,546,270,179
35,01071,2159,195,104,65,49
36,01073,23292,1069,1277,1432,1565
37,01075,496,87,37,20,14
38,01077,2294,383,157,91,65
39,01079,858,87,45,29,23
40,01081,6546,174,121,99,90
41,01083,2872,244,126,87,71
42,01085,713,20,9,7,6
43,01087,536,17,9,7,6
44,01089,9350,366,376,387,404
45,01091,1019,51,31,22,18
46,01093,1081,54,33,23,19
47,01095,4395,118,86,68,61
48,01097,16916,2212,1892,1492,1343
49,01099,646,15,11,8,7
50,01101,10250,833,513,441,414
51,01103,4164,288,150,104,85
52,01105,592,19,10,7,6
53,01107,852,76,39,24,18
54,01109,1341,48,29,22,19
55,01111,827,34,23,17,14
56,01113,1949,94,52,37,31
57,01115,2955,207,112,77,63
58,01117,7390,328,226,184,163
59,01119,472,5,5,4,4
60,01121,2664,129,79,58,50
61,01123,1329,48,32,24,20
62,01125,10345,552,315,228,195
63,01127,2794,158,94,67,55
64,01129,749,131,64,33,21
65,01131,568,17,9,7,5
66,01133,929,39,26,20,16
67,02013,16,2,0,0,0
68,02016,97,0,0,0,0
69,02020,7298,1101,536,374,319
70,02050,391,103,34,16,10
71,02060,0,0,0,0,0
72,02068,25,3,1,1,1
73,02070,49,1,0,1,1
74,02090,2034,146,82,62,53
75,02100,12,2,0,0,0
76,02105,0,0,0,0,0
77,02110,518,37,19,13,10
78,02122,877,94,41,23,16
79,02130,80,0,0,1,1
80,02150,96,1,1,1,1
81,02158,183,174,32,16,10
82,02164,104,0,0,0,0
83,02170,1085,165,68,38,28
84,02180,129,8,4,4,4
85,02185,251,12,7,8,7
86,02188,233,14,6,6,6
87,02195,16,0,0,0,0
88,02198,35,0,0,0,0
89,02220,75,0,0,1,1
90,02230,8,3,0,0,0
91,02240,70,1,1,1,1
92,02261,160,10,5,3,3
93,02275,19,0,0,0,0
94,02282,36,0,0,0,0
95,02290,112,1,1,1,1
96,04001,3874,154,88,69,61
97,04003,2122,68,44,32,27
98,04005,5068,474,239,157,125
99,04007,1861,135,79,53,41
100,04009,1120,60,39,26,21
101,04011,102,11,7,3,2
102,04012,613,7,6,5,4
103,04013,154182,2916,2735,2642,2611
104,04015,4272,121,71,55,48
105,04017,6310,194,117,90,79
106,04019,27484,693,739,804,863
107,04021,11700,316,311,317,329
108,04023,2978,27,26,25,25
109,04025,2893,121,70,47,37
110,04027,13584,306,256,239,234
111,05001,662,64,36,23,18
112,05003,536,48,24,15,11
113,05005,649,170,75,42,28
114,05007,8065,532,263,176,140
115,05009,1025,114,54,35,27
116,05011,369,11,7,5,5
117,05013,48,2,1,1,1
118,05015,987,67,40,28,23
119,05017,1049,31,17,12,10
120,05019,493,39,21,15,12
121,05021,480,54,25,16,12
122,05023,454,43,22,15,11
123,05025,231,15,10,6,4
124,05027,690,50,27,19,16
125,05029,342,10,9,7,6
126,05031,4432,466,287,212,182
127,05033,2007,151,94,67,56
128,05035,2349,203,106,73,59
129,05037,577,42,22,15,12
130,05039,179,1,2,2,2
131,05041,408,33,14,9,7
132,05043,429,31,16,10,8
133,05045,3310,314,143,91,70
134,05047,521,77,36,21,16
135,05049,315,50,24,14,10
136,05051,2441,277,150,95,71
137,05053,359,28,15,10,8
138,05055,1447,199,93,57,43
139,05057,542,49,23,15,11
140,05059,2190,125,71,46,36
141,05061,577,37,21,14,10
142,05063,1451,85,57,42,35
143,05065,556,37,22,18,15
144,05067,747,102,42,25,18
145,05069,4136,248,168,136,120
146,05071,1012,72,39,25,20
147,05073,168,26,12,7,5
148,05075,804,77,42,28,22
149,05077,1108,10,7,6,5
150,05079,2306,130,78,45,32
151,05081,447,52,24,14,10
152,05083,585,39,22,15,12
153,05085,1702,218,104,65,50
154,05087,426,18,10,7,6
155,05089,149,33,16,9,7
156,05091,1388,253,117,67,48
157,05093,2225,185,101,71,58
158,05095,211,7,9,8,7
159,05097,182,3,3,4,3
160,05099,293,18,10,7,5
161,05101,305,30,14,9,7
162,05103,374,55,25,15,11
163,05105,136,8,3,4,4
164,05107,741,48,27,18,15
165,05109,263,5,5,4,4
166,05111,1031,122,60,37,28
167,05113,354,20,11,8,7
168,05115,2704,217,118,83,69
169,05117,205,18,10,7,5
170,05119,11777,913,1109,1293,1475
171,05121,639,65,34,21,16
172,05123,1704,57,33,25,21
173,05125,2779,234,136,96,80
174,05127,209,84,37,17,11
175,05129,198,25,15,9,7
176,05131,4784,368,212,153,128
177,05133,1335,70,33,21,16
178,05135,358,52,26,15,11
179,05137,398,16,10,8,7
180,05139,1118,65,40,30,25
181,05141,207,7,5,4,3
182,05143,11345,636,643,679,711
183,05145,1447,172,88,58,46
184,05147,114,32,6,7,5
185,05149,1339,24,16,14,13
186,06001,23312,640,760,861,971
187,06003,3,0,0,0,0
188,06005,328,38,18,11,8
189,06007,3078,89,59,48,43
190,06009,342,15,7,5,4
191,06011,550,5,5,5,5
192,06013,18621,648,712,801,894
193,06015,178,3,2,2,2
194,06017,1317,48,30,23,20
195,06019,30752,767,834,902,967
196,06021,657,18,9,7,6
197,06023,562,9,9,8,8
198,06025,12700,122,177,187,194
199,06027,227,11,7,5,4
200,06029,33813,555,614,680,730
201,06031,8228,117,126,129,131
202,06033,696,52,27,20,16
203,06035,766,17,16,15,14
204,06037,299760,11439,8898,7861,7415
205,06039,4981,86,96,90,88
206,06041,7074,55,59,63,64
207,06043,78,0,0,0,0
208,06045,1127,39,29,24,22
209,06047,9465,147,147,151,155
210,06049,29,2,0,1,1
211,06051,180,6,2,1,1
212,06053,11372,285,307,315,324
213,06055,1957,87,50,36,30
214,06057,608,33,18,12,10
215,06059,58573,1761,1819,1957,2082
216,06061,4093,108,76,55,47
217,06063,68,21,3,3,2
218,06065,65902,1395,2122,2308,2412
219,06067,25372,1082,1174,1321,1494
220,06069,1437,32,24,19,17
221,06071,62619,8743,16332,19930,16804
222,06073,54583,2574,2840,3116,3373
223,06075,12103,149,93,72,62
224,06077,21630,570,601,664,730
225,06079,4141,118,88,74,66
226,06081,11075,342,288,284,287
227,06083,9781,204,174,174,177
228,06085,24144,985,1150,1323,1527
229,06087,2788,134,82,61,52
230,06089,1878,145,96,68,56
231,06091,6,0,0,0,0
232,06093,193,19,4,5,4
233,06095,7286,109,141,140,140
234,06097,9312,208,305,328,346
235,06099,17629,371,405,444,479
236,06101,1837,20,23,20,19
237,06103,872,97,53,31,22
238,06105,25,2,0,1,1
239,06107,17495,410,410,432,459
240,06109,269,33,15,9,6
241,06111,14240,356,287,253,233
242,06113,3191,150,87,63,54
243,06115,1293,14,16,14,13
244,08001,13344,1470,634,426,364
245,08003,303,13,5,3,3
246,08005,12147,1049,1134,1310,1519
247,08007,65,8,1,2,1
248,08009,30,7,1,1,1
249,08011,15,1,0,0,0
250,08013,5394,376,225,177,156
251,08014,902,92,50,30,22
252,08015,391,33,16,10,7
253,08017,15,0,0,0,0
254,08019,68,13,5,3,2
255,08021,66,6,2,2,2
256,08023,36,1,1,0,0
257,08025,91,14,4,2,1
258,08027,20,5,0,0,0
259,08029,200,5,4,3,2
260,08031,17407,1652,1716,1949,2216
261,08033,3,0,0,0,0
262,08035,3708,506,229,142,108
263,08037,1414,73,38,24,19
264,08039,204,24,9,5,4
265,08041,9739,1258,1069,1121,1253
266,08043,663,148,62,36,26
267,08045,1140,95,47,30,23
268,08047,29,2,1,1,0
269,08049,144,3,3,3,3
270,08051,305,2,2,1,1
271,08053,3,0,0,0,0
272,08055,33,18,7,3,2
273,08057,9,0,0,0,0
274,08059,8071,1018,1057,1251,1505
275,08061,4,0,0,0,0
276,08063,130,41,15,7,4
277,08065,132,9,2,3,2
278,08067,350,42,20,12,8
279,08069,3930,383,212,152,127
280,08071,69,26,11,5,3
281,08073,24,0,0,0,0
282,08075,1194,125,50,29,20
283,08077,1314,371,142,77,52
284,08079,21,0,0,0,0
285,08081,62,9,3,1,1
286,08083,196,18,9,6,4
287,08085,459,79,33,18,12
288,08087,850,43,19,12,9
289,08089,132,11,5,3,2
290,08091,37,2,1,1,0
291,08093,92,17,8,5,3
292,08095,48,13,2,2,1
293,08097,277,34,16,9,6
294,08099,166,33,8,7,6
295,08101,1904,190,101,67,53
296,08103,27,1,0,0,0
297,08105,120,8,3,2,2
298,08107,202,11,6,4,3
299,08109,133,18,8,4,2
300,08111,11,16,1,1,1
301,08113,101,3,1,1,1
302,08115,40,12,5,2,1
