,County,365,374,381,388,395
0,01001,5270,492,439,419,389
1,01003,16798,1608,1456,1408,1337
2,01005,1778,157,145,143,137
3,01007,2198,185,166,162,153
4,01009,5411,428,384,378,366
5,01011,1014,86,81,81,77
6,01013,1713,133,124,124,120
7,01015,11365,915,842,849,838
8,01017,2973,255,230,226,219
9,01019,1625,127,114,114,111
10,01021,3409,271,257,264,263
11,01023,516,39,37,39,40
12,01025,2905,267,244,238,226
13,01027,1285,97,92,97,99
14,01029,1197,85,79,82,83
15,01031,4541,407,363,348,324
16,01033,5432,416,364,354,340
17,01035,963,74,70,73,73
18,01037,622,44,40,40,39
19,01039,3341,271,253,256,252
20,01041,1216,108,101,100,94
21,01043,8159,591,518,500,479
22,01045,4054,359,326,319,305
23,01047,3101,227,219,226,225
24,01049,7796,581,526,522,513
25,01051,8056,764,678,641,594
26,01053,3283,306,283,279,267
27,01055,11911,939,858,853,827
28,01057,1745,131,117,115,109
29,01059,3719,274,251,254,252
30,01061,2069,185,170,167,160
31,01063,767,61,55,55,53
32,01065,1808,155,141,137,130
33,01067,1575,145,133,130,122
34,01069,8813,759,698,692,671
35,01071,5903,436,388,385,378
36,01073,63523,5288,4862,4726,4494
37,01075,1196,84,76,77,76
38,01077,7733,629,532,501,470
39,01079,2491,211,182,173,162
40,01081,12901,1210,1106,1079,1031
41,01083,8231,697,600,570,537
42,01085,1125,82,80,84,85
43,01087,1196,90,83,83,80
44,01089,27627,2370,2088,1988,1868
45,01091,2052,163,152,153,150
46,01093,2501,217,194,189,182
47,01095,10322,732,663,661,652
48,01097,30967,2708,2574,2576,2524
49,01099,1507,140,128,123,115
50,01101,19495,1638,1569,1581,1542
51,01103,12447,955,835,800,758
52,01105,991,81,76,77,76
53,01107,1986,140,129,131,129
54,01109,2588,244,222,215,203
55,01111,1432,101,96,101,104
56,01113,3457,308,284,284,277
57,01115,7705,616,556,549,533
58,01117,18941,1609,1443,1399,1338
59,01119,897,64,60,62,62
60,01121,6347,525,478,474,461
61,01123,2665,185,174,180,181
62,01125,21122,1500,1451,1474,1458
63,01127,5993,446,409,408,400
64,01129,1395,112,106,108,107
65,01131,1058,92,86,85,82
66,01133,2314,174,154,150,143
67,02013,41,1,0,0,0
68,02016,281,28,25,24,23
69,02020,24854,668,515,454,409
70,02050,3042,115,82,69,58
71,02060,0,2,1,1,1
72,02068,63,1,1,1,1
73,02070,157,4,3,3,2
74,02090,5711,240,183,158,140
75,02100,24,0,0,0,0
76,02105,0,,,,NaN
77,02110,1124,30,24,22,21
78,02122,3878,93,70,61,54
79,02130,271,7,5,4,3
80,02150,1017,37,25,21,18
81,02158,1060,,,,NaN
82,02164,168,0,0,0,0
83,02170,7272,284,212,183,162
84,02180,299,10,7,6,5
85,02185,972,62,46,37,31
86,02188,539,23,17,15,13
87,02195,47,0,0,0,0
88,02198,74,1,1,1,1
89,02220,297,7,6,5,4
90,02230,16,0,0,0,0
91,02240,418,12,9,8,7
92,02261,403,14,11,9,8
