,County,229,234,241,248,255,262,269,276,283
0,01001,1383,62,62,62,62,62,62,62,62
1,01003,4586,235,235,235,235,235,235,235,235
2,01005,617,0,0,0,0,0,0,0,0
3,01007,557,27,27,27,27,27,27,27,27
4,01009,1070,58,58,58,58,58,58,58,58
5,01011,545,9,9,9,9,9,9,9,9
6,01013,859,26,26,26,26,26,26,26,26
7,01015,2593,231,231,231,231,231,231,231,231
8,01017,857,0,0,0,0,0,0,0,0
9,01019,367,23,23,23,23,23,23,23,23
10,01021,1168,114,114,114,114,114,114,114,114
11,01023,325,8,8,8,8,8,8,8,8
12,01025,930,13,13,13,13,13,13,13,13
13,01027,401,50,50,50,50,50,50,50,50
14,01029,239,32,32,32,32,32,32,32,32
15,01031,982,22,22,22,22,22,22,22,22
16,01033,1480,56,56,56,56,56,56,56,56
17,01035,437,0,0,0,0,0,0,0,0
18,01037,110,0,0,0,0,0,0,0,0
19,01039,817,6,6,6,6,6,6,6,6
20,01041,401,11,11,11,11,11,11,11,11
21,01043,1480,30,30,30,30,30,30,30,30
22,01045,1030,22,22,22,22,22,22,22,22
23,01047,1449,27,27,27,27,27,27,27,27
24,01049,2111,60,60,60,60,60,60,60,60
25,01051,2124,103,103,103,103,103,103,103,103
26,01053,1257,36,36,36,36,36,36,36,36
27,01055,2774,103,103,103,103,103,103,103,103
28,01057,316,27,27,27,27,27,27,27,27
29,01059,1600,64,64,64,64,64,64,64,64
30,01061,398,20,20,20,20,20,20,20,20
31,01063,282,8,8,8,8,8,8,8,8
32,01065,542,9,9,9,9,9,9,9,9
33,01067,345,25,25,25,25,25,25,25,25
34,01069,1923,100,100,100,100,100,100,100,100
35,01071,1321,55,55,55,55,55,55,55,55
36,01073,16703,895,895,895,895,895,895,895,895
37,01075,282,12,12,12,12,12,12,12,12
38,01077,1479,69,69,69,69,69,69,69,69
39,01079,505,59,59,59,59,59,59,59,59
40,01081,3511,266,266,266,266,266,266,266,266
41,01083,1706,80,80,80,80,80,80,80,80
42,01085,604,4,4,4,4,4,4,4,4
43,01087,412,19,19,19,19,19,19,19,19
44,01089,6592,382,382,382,382,382,382,382,382
45,01091,645,20,20,20,20,20,20,20,20
46,01093,749,21,21,21,21,21,21,21,21
47,01095,3510,21,21,21,21,21,21,21,21
48,01097,12289,328,328,328,328,328,328,328,328
49,01099,437,0,0,0,0,0,0,0,0
50,01101,7956,241,241,241,241,241,241,241,241
51,01103,2891,94,94,94,94,94,94,94,94
52,01105,483,3,3,3,3,3,3,3,3
53,01107,544,15,15,15,15,15,15,15,15
54,01109,851,29,29,29,29,29,29,29,29
55,01111,494,31,31,31,31,31,31,31,31
56,01113,1565,29,29,29,29,29,29,29,29
57,01115,1720,77,77,77,77,77,77,77,77
58,01117,4345,337,337,337,337,337,337,337,337
59,01119,403,8,8,8,8,8,8,8,8
60,01121,1312,14,14,14,14,14,14,14,14
61,01123,942,19,19,19,19,19,19,19,19
62,01125,5352,202,202,202,202,202,202,202,202
63,01127,1958,100,100,100,100,100,100,100,100
64,01129,500,4,4,4,4,4,4,4,4
65,01131,474,0,0,0,0,0,0,0,0
66,01133,584,25,25,25,25,25,25,25,25
67,02013,2,0,0,0,0,0,0,0,0
68,02016,6,0,0,0,0,0,0,0,0
69,02020,3297,282,282,282,282,282,282,282,282
70,02050,71,2,2,2,2,2,2,2,2
71,02060,10,0,0,0,0,0,0,0,0
72,02068,2,1,1,1,1,1,1,1,1
73,02070,5,0,0,0,0,0,0,0,0
74,02090,755,110,110,110,110,110,110,110,110
75,02100,4,0,0,0,0,0,0,0,0
76,02105,0,0,0,0,0,0,0,0,0
77,02110,194,15,15,15,15,15,15,15,15
78,02122,422,12,12,12,12,12,12,12,12
79,02130,47,3,3,3,3,3,3,3,3
80,02150,18,3,3,3,3,3,3,3,3
81,02158,8,0,0,0,0,0,0,0,0
82,02164,0,0,0,0,0,0,0,0,0
83,02170,511,34,34,34,34,34,34,34,34
84,02180,46,8,8,8,8,8,8,8,8
85,02185,52,12,12,12,12,12,12,12,12
86,02188,70,5,5,5,5,5,5,5,5
87,02195,7,0,0,0,0,0,0,0,0
88,02198,28,4,4,4,4,4,4,4,4
89,02220,38,0,0,0,0,0,0,0,0
90,02230,0,0,0,0,0,0,0,0,0
91,02240,19,1,1,1,1,1,1,1,1
92,02261,75,2,2,2,2,2,2,2,2
93,02275,12,1,1,1,1,1,1,1,1
94,02282,21,2,2,2,2,2,2,2,2
95,02290,72,1,1,1,1,1,1,1,1
96,04001,3372,19,19,19,19,19,19,19,19
97,04003,1841,27,27,27,27,27,27,27,27
98,04005,3394,81,81,81,81,81,81,81,81
99,04007,1132,24,24,24,24,24,24,24,24
100,04009,766,42,42,42,42,42,42,42,42
101,04011,59,0,0,0,0,0,0,0,0
102,04012,517,19,19,19,19,19,19,19,19
103,04013,136004,2467,2467,2467,2467,2467,2467,2467,2467
104,04015,3762,150,150,150,150,150,150,150,150
105,04017,5659,58,58,58,58,58,58,58,58
106,04019,22000,701,701,701,701,701,701,701,701
107,04021,9981,425,425,425,425,425,425,425,425
108,04023,2775,51,51,51,51,51,51,51,51
109,04025,2369,67,67,67,67,67,67,67,67
110,04027,12333,98,98,98,98,98,98,98,98
111,05001,299,17,17,17,17,17,17,17,17
112,05003,390,1,1,1,1,1,1,1,1
113,05005,155,15,15,15,15,15,15,15,15
114,05007,5645,286,286,286,286,286,286,286,286
115,05009,414,77,77,77,77,77,77,77,77
116,05011,314,14,14,14,14,14,14,14,14
117,05013,25,0,0,0,0,0,0,0,0
118,05015,503,27,27,27,27,27,27,27,27
119,05017,969,11,11,11,11,11,11,11,11
120,05019,266,29,29,29,29,29,29,29,29
121,05021,211,28,28,28,28,28,28,28,28
122,05023,270,8,8,8,8,8,8,8,8
123,05025,142,6,6,6,6,6,6,6,6
124,05027,319,24,24,24,24,24,24,24,24
125,05029,220,15,15,15,15,15,15,15,15
126,05031,2124,193,193,193,193,193,193,193,193
127,05033,993,61,61,61,61,61,61,61,61
128,05035,1738,68,68,68,68,68,68,68,68
129,05037,307,37,37,37,37,37,37,37,37
130,05039,136,20,20,20,20,20,20,20,20
131,05041,253,15,15,15,15,15,15,15,15
132,05043,321,7,7,7,7,7,7,7,7
133,05045,1798,121,121,121,121,121,121,121,121
134,05047,189,22,22,22,22,22,22,22,22
135,05049,85,17,17,17,17,17,17,17,17
136,05051,1533,101,101,101,101,101,101,101,101
137,05053,204,19,19,19,19,19,19,19,19
138,05055,672,35,35,35,35,35,35,35,35
139,05057,335,6,6,6,6,6,6,6,6
140,05059,1747,28,28,28,28,28,28,28,28
141,05061,437,14,14,14,14,14,14,14,14
142,05063,816,51,51,51,51,51,51,51,51
143,05065,111,11,11,11,11,11,11,11,11
144,05067,195,12,12,12,12,12,12,12,12
145,05069,2304,159,159,159,159,159,159,159,159
146,05071,787,24,24,24,24,24,24,24,24
147,05073,76,8,8,8,8,8,8,8,8
148,05075,271,15,15,15,15,15,15,15,15
149,05077,1013,9,9,9,9,9,9,9,9
150,05079,1762,184,184,184,184,184,184,184,184
151,05081,306,24,24,24,24,24,24,24,24
152,05083,370,5,5,5,5,5,5,5,5
153,05085,785,62,62,62,62,62,62,62,62
154,05087,310,13,13,13,13,13,13,13,13
155,05089,52,7,7,7,7,7,7,7,7
156,05091,662,47,47,47,47,47,47,47,47
157,05093,1439,60,60,60,60,60,60,60,60
