,County,204,213,220,227,234,241,248
0,01001,1196,214,320,376,388,398,222
1,01003,3744,408,517,573,594,592,353
2,01005,586,7,3,0,0,0,0
3,01007,457,75,82,89,88,92,51
4,01009,835,47,36,31,28,28,16
5,01011,493,7,5,4,6,5,4
6,01013,775,19,20,20,21,21,11
7,01015,1853,105,60,38,35,35,18
8,01017,848,13,7,7,7,7,4
9,01019,288,30,28,27,29,29,16
10,01021,830,68,61,59,56,58,33
11,01023,290,14,14,14,14,15,10
12,01025,827,184,213,224,222,221,125
13,01027,278,53,54,56,55,51,28
14,01029,130,7,7,7,7,7,4
15,01031,781,38,34,33,32,32,18
16,01033,1232,70,50,41,40,39,19
17,01035,397,20,15,14,14,14,8
18,01037,106,7,7,7,7,7,4
19,01039,755,16,7,6,5,7,4
20,01041,333,25,18,15,14,14,8
21,01043,1246,41,25,15,14,14,8
22,01045,856,20,11,7,7,7,4
23,01047,1348,33,28,23,22,23,12
24,01049,1866,114,112,106,112,110,63
25,01051,1783,114,121,126,123,123,67
26,01053,1094,77,59,59,59,66,41
27,01055,2209,207,214,221,226,230,128
28,01057,227,58,74,80,82,81,49
29,01059,1310,106,114,120,121,122,70
30,01061,269,14,12,7,7,7,4
31,01063,255,5,3,2,2,6,2
32,01065,487,25,22,21,22,21,12
33,01067,268,12,11,10,9,13,8
34,01069,1459,76,84,83,82,83,52
35,01071,1079,250,289,313,321,319,186
36,01073,13578,1134,959,861,862,865,473
37,01075,237,22,21,21,20,21,12
38,01077,1213,69,48,39,40,40,21
39,01079,360,23,14,13,14,14,8
40,01081,2736,161,160,163,166,160,93
41,01083,1393,139,147,153,155,152,87
42,01085,575,7,4,0,0,2,1
43,01087,344,20,20,20,18,19,11
44,01089,5550,291,249,232,226,231,135
45,01091,572,39,38,37,36,36,22
46,01093,592,24,24,21,20,21,12
47,01095,3207,158,133,120,121,119,65
48,01097,10747,1277,1269,1270,1256,1269,736
49,01099,425,19,16,17,16,15,12
50,01101,6999,765,967,1092,1105,1115,629
51,01103,2443,121,100,96,91,92,51
52,01105,448,15,11,7,7,7,4
53,01107,413,30,33,32,31,30,19
54,01109,716,39,34,34,32,30,17
55,01111,404,2,0,0,0,0,0
56,01113,1391,113,108,103,100,102,58
57,01115,1381,94,80,70,71,68,40
58,01117,3381,188,163,147,146,142,82
59,01119,370,7,7,7,8,9,5
60,01121,1087,93,79,75,77,84,53
61,01123,878,43,42,44,48,58,36
62,01125,4350,323,364,397,396,405,222
63,01127,1562,45,42,40,39,37,23
64,01129,453,110,128,136,140,143,83
65,01131,445,18,19,18,18,18,11
66,01133,456,18,13,10,10,8,6
67,02013,2,0,0,0,0,0,0
68,02016,4,0,0,0,0,0,0
69,02020,2290,158,118,100,95,90,58
70,02050,23,0,0,0,0,0,0
71,02060,11,0,0,0,0,0,0
72,02068,1,0,0,0,0,0,0
73,02070,2,0,0,0,0,0,0
74,02090,462,0,0,0,0,0,0
75,02100,4,0,0,0,0,0,0
76,02105,0,0,0,0,0,0,0
77,02110,121,17,21,19,21,21,12
78,02122,344,24,26,26,27,27,16
79,02130,38,0,0,0,0,0,0
80,02150,10,0,0,0,0,0,0
81,02158,7,0,0,0,0,0,0
82,02164,0,0,0,0,0,0,0
83,02170,362,58,64,74,76,75,44
84,02180,24,0,0,0,0,0,0
85,02185,20,0,0,0,0,0,0
86,02188,43,0,0,0,0,0,0
87,02195,7,0,0,0,0,0,0
