,County,228,234,241,248,255,262,269,276,283
0,01001,1377,64,64,61,56,52,48,45,41
1,01003,4569,255,280,281,270,255,237,219,202
2,01005,616,0,2,4,5,5,4,4,3
3,01007,555,29,30,29,27,25,22,20,18
4,01009,1065,54,47,41,36,31,26,23,19
5,01011,545,9,9,9,8,7,7,6,6
6,01013,857,24,22,20,18,17,16,14,13
7,01015,2558,227,204,178,157,139,124,111,100
8,01017,855,0,1,4,6,6,6,5,5
9,01019,365,22,20,18,16,14,13,12,11
10,01021,1157,108,94,81,70,61,53,46,41
11,01023,324,7,7,7,7,7,6,6,6
12,01025,927,21,32,35,34,32,30,27,24
13,01027,396,48,44,39,36,33,31,29,28
14,01029,233,33,33,32,30,29,27,25,23
15,01031,975,26,31,31,28,25,22,19,16
16,01033,1476,54,51,49,46,43,41,38,36
17,01035,434,1,2,2,2,1,1,1,1
18,01037,109,1,2,3,3,3,3,3,3
19,01039,815,7,9,9,9,8,7,6,5
20,01041,399,19,31,36,37,36,34,32,30
21,01043,1456,35,41,41,38,34,30,26,23
22,01045,1027,24,26,24,21,18,15,13,10
23,01047,1441,26,23,20,17,15,13,11,10
24,01049,2105,67,75,73,68,62,55,49,44
25,01051,2105,106,104,98,93,88,83,78,74
26,01053,1247,33,27,21,17,14,12,10,9
27,01055,2754,92,73,59,48,40,33,27,23
28,01057,314,28,29,29,28,27,26,25,24
29,01059,1593,59,52,48,44,41,39,36,34
30,01061,398,18,16,15,14,13,12,11,11
31,01063,282,7,6,4,4,3,3,2,2
32,01065,536,11,15,16,16,16,16,15,15
33,01067,345,26,27,26,25,24,23,22,21
34,01069,1912,100,92,79,68,59,51,44,39
35,01071,1318,56,52,45,39,33,28,24,21
36,01073,16590,827,699,600,518,449,389,338,293
37,01075,282,10,7,5,4,3,2,2,2
38,01077,1470,63,51,41,34,28,23,20,17
39,01079,502,57,52,47,43,41,38,36,34
40,01081,3488,251,212,179,155,135,119,105,93
41,01083,1703,74,62,53,45,38,32,28,24
42,01085,603,3,3,3,3,2,2,1,1
43,01087,409,19,17,16,14,13,11,10,9
44,01089,6575,341,250,185,146,120,102,90,81
45,01091,644,21,21,19,18,16,14,13,12
46,01093,733,18,13,10,8,6,4,3,2
47,01095,3497,39,63,69,67,61,54,47,40
48,01097,12272,460,650,718,723,698,661,619,576
49,01099,436,0,0,1,2,2,2,1,1
50,01101,7916,248,254,248,237,224,212,199,187
51,01103,2884,80,58,46,38,32,28,24,21
52,01105,483,4,5,4,3,3,2,1,1
53,01107,545,14,14,12,11,9,8,7,6
54,01109,849,27,26,26,25,24,23,21,20
55,01111,494,28,23,19,16,14,13,11,10
56,01113,1561,36,43,43,39,35,31,27,24
57,01115,1707,68,54,44,35,28,23,18,15
58,01117,4306,301,224,171,138,117,103,92,84
59,01119,403,8,7,7,6,6,5,5,5
60,01121,1303,20,28,29,27,23,20,18,15
61,01123,941,20,19,18,16,14,12,11,9
62,01125,5311,190,168,149,130,114,99,85,74
63,01127,1926,83,55,39,30,24,19,16,14
64,01129,499,5,6,7,6,6,5,4,3
65,01131,474,0,3,4,4,4,4,3,2
66,01133,569,23,20,19,17,16,15,14,13
67,02013,2,0,0,0,0,0,0,0,0
68,02016,6,0,0,0,0,0,0,0,0
69,02020,3284,251,189,143,111,89,72,60,51
70,02050,67,2,2,3,3,4,4,4,4
71,02060,10,,,,,,,,NaN
72,02068,2,,,,,,,,NaN
73,02070,5,0,0,0,0,0,0,0,0
74,02090,747,98,73,55,44,37,32,29,26
75,02100,4,0,0,0,0,0,0,0,0
76,02105,0,,,,,,,,NaN
77,02110,193,14,13,12,11,9,8,7,6
78,02122,421,12,13,12,11,10,9,8,8
79,02130,47,3,3,3,3,3,3,3,3
80,02150,18,,,,,,,,NaN
81,02158,8,0,0,0,0,0,0,0,0
82,02164,0,,,,,,,,NaN
83,02170,508,29,23,18,15,13,11,10,8
84,02180,45,,,,,,,,NaN
