,County,292,297,304,311,318
0,01001,2328,95,111,106,98
1,01003,7345,233,256,274,238
2,01005,1107,35,38,37,25
3,01007,948,49,48,49,50
4,01009,2378,240,181,321,312
5,01011,665,9,8,8,8
6,01013,1061,20,23,19,17
7,01015,5246,310,292,332,265
8,01017,1506,51,75,63,23
9,01019,857,43,56,34,36
10,01021,2027,76,72,58,70
11,01023,407,11,9,7,10
12,01025,1451,64,51,62,49
13,01027,819,41,42,40,34
14,01029,630,37,34,32,81
15,01031,2018,107,94,120,115
16,01033,2513,,,,NaN
17,01035,616,30,30,51,70
18,01037,240,11,18,20,31
19,01039,1967,105,101,92,2647
20,01041,654,19,19,20,26
21,01043,3328,413,586,515,417
22,01045,2070,105,83,148,188
23,01047,2008,94,62,140,101
24,01049,3941,258,269,250,156
25,01051,3494,122,126,118,117
26,01053,1835,36,23,32,183
27,01055,4967,287,295,398,728
28,01057,684,41,50,54,57
29,01059,2261,74,123,197,156
30,01061,1038,62,57,72,51
31,01063,361,9,8,10,6
32,01065,833,31,32,29,24
33,01067,787,50,41,57,31
34,01069,4543,288,257,258,164
35,01071,2509,146,167,159,101
36,01073,26231,1204,1462,1534,748
37,01075,565,28,35,35,22
38,01077,3007,679,1185,3933,7380
39,01079,1013,72,72,83,300
40,01081,6951,156,135,157,138
41,01083,3414,189,214,258,281
42,01085,749,17,18,20,20
43,01087,617,33,3,73,143
44,01089,10522,997,387,1119,754
45,01091,1102,75,57,43,125
46,01093,1222,69,121,33,32
47,01095,4909,301,582,1687,842
48,01097,17993,653,1014,3999,605
49,01099,701,21,21,24,24
50,01101,11224,447,435,384,351
51,01103,4972,370,424,452,268
52,01105,626,13,13,14,12
53,01107,1017,76,70,78,201
54,01109,1437,40,44,42,33
55,01111,896,38,35,34,174
56,01113,2028,54,33,59,1
57,01115,3537,195,296,195,933
58,01117,8422,438,478,309,195
59,01119,510,11,13,16,23
60,01121,2989,136,139,139,119
61,01123,1505,58,51,72,71
62,01125,11298,418,468,448,332
63,01127,3155,178,229,255,160
64,01129,828,42,53,190,119
65,01131,592,8,18,10,15
66,01133,1049,52,39,58,77
67,02013,19,3,0,0,76
68,02016,103,32,20,60,788
69,02020,10445,2025,3995,3797,2139
70,02050,714,188,353,237,315
71,02060,0,0,0,0,0
72,02068,33,3,3,3,6
73,02070,70,6,7,10,2
74,02090,2579,225,281,398,614
75,02100,15,2,1,1,4
76,02105,0,0,0,0,0
77,02110,667,89,175,100,2640
78,02122,1387,246,829,858,2156
79,02130,143,98,135,528,595
80,02150,143,12,19,59,55
81,02158,339,0,0,0,0
82,02164,122,4,3,190,1
83,02170,2005,758,2413,6201,407
84,02180,154,13,13,12,7
85,02185,325,32,36,37,46
86,02188,287,29,27,23,1464
87,02195,21,0,0,0,0
88,02198,41,0,0,0,0
89,02220,103,9,22,9,19
90,02230,7,0,0,0,0
91,02240,109,15,40,20,124
92,02261,200,19,24,58,208
93,02275,19,0,0,0,0
94,02282,38,1,1,6,0
95,02290,130,7,7,4,38
96,04001,4127,107,174,135,89
97,04003,2384,275,269,441,7875
98,04005,5864,348,375,322,328
99,04007,2168,142,143,173,123
100,04009,1441,174,228,204,177
101,04011,116,9,12,8,29
102,04012,648,18,17,14,6
103,04013,167063,9422,11916,12235,12870
104,04015,4743,462,637,90,106
105,04017,6824,342,372,678,799
106,04019,30493,1502,1562,734,782
107,04021,12867,969,867,1634,1859
108,04023,3143,79,128,174,78
109,04025,3284,408,614,1260,458
110,04027,14534,689,706,754,307
111,05001,782,62,56,61,44
112,05003,622,57,65,69,151
113,05005,940,193,229,406,711
114,05007,9561,1263,1657,3305,3259
115,05009,1218,70,71,106,2833
116,05011,383,6,7,11,2
117,05013,81,32,42,63,28
118,05015,1097,65,62,58,46
119,05017,1065,11,13,10,9
120,05019,608,20,33,151,194
121,05021,582,43,49,58,50
122,05023,550,17,53,216,132
123,05025,281,29,25,72,80
124,05027,807,51,47,44,30
125,05029,412,21,11,5,489
126,05031,5538,889,788,1361,648
127,05033,2401,162,111,186,411
128,05035,2727,241,207,182,152
129,05037,641,32,33,59,28
130,05039,201,1,2,3,1
131,05041,458,30,31,23,16
132,05043,477,22,27,40,211
133,05045,3772,207,211,229,156
134,05047,625,60,56,64,39
135,05049,384,37,39,57,18
136,05051,2850,186,178,199,197
137,05053,411,24,23,29,31
138,05055,1932,307,420,533,843
139,05057,672,63,70,110,70
140,05059,2431,96,106,96,157
141,05061,690,59,36,9,18
142,05063,1688,74,79,60,252
