,County,270,276,283,290,297,304,311,318,325
0,01001,1989,99,121,140,158,176,188,199,201
1,01003,6369,0,0,0,0,0,0,0,0
2,01005,981,32,37,34,26,19,13,8,5
3,01007,785,66,72,79,87,93,96,96,93
4,01009,1827,75,65,37,18,8,3,1,1
5,01011,634,0,0,0,0,0,0,0,0
6,01013,996,63,53,34,17,7,3,1,0
7,01015,4084,0,0,0,0,0,0,0,0
8,01017,1266,39,38,37,38,37,37,37,36
9,01019,714,40,47,43,38,29,21,15,10
10,01021,1787,64,56,43,30,20,12,8,5
11,01023,386,10,10,9,8,8,6,6,5
12,01025,1261,27,21,10,4,2,0,1,0
13,01027,703,40,60,66,70,70,69,62,56
14,01029,520,41,37,25,15,9,4,3,1
15,01031,1629,94,80,67,51,37,26,16,12
16,01033,1889,83,85,82,75,68,57,48,40
17,01035,554,5,10,10,10,8,8,5,4
18,01037,196,6,8,7,7,6,5,5,4
19,01039,1644,64,67,50,36,24,15,10,5
20,01041,588,21,23,19,14,9,6,3,2
21,01043,2239,230,283,302,257,174,100,51,24
22,01045,1615,42,33,25,19,13,10,7,5
23,01047,1845,20,21,21,18,17,14,12,10
24,01049,3133,278,272,219,155,100,60,35,20
25,01051,3081,123,133,129,127,124,119,115,110
26,01053,1703,14,12,9,5,4,2,2,1
27,01055,3991,176,180,155,118,80,52,31,18
28,01057,540,45,58,70,79,79,72,61,46
29,01059,1981,64,87,98,110,121,134,146,156
30,01061,829,28,20,12,7,5,3,1,1
31,01063,333,18,16,14,11,8,5,4,2
32,01065,737,36,22,11,5,1,1,0,1
33,01067,628,34,23,16,13,9,6,4,3
34,01069,3623,99,51,31,17,10,6,3,2
35,01071,1979,189,187,165,127,88,55,32,19
36,01073,22300,946,1046,1027,929,779,611,456,328
37,01075,455,38,43,39,29,17,10,6,3
38,01077,2043,80,97,92,86,78,69,60,53
39,01079,788,34,11,3,1,0,0,0,0
40,01081,6430,117,93,71,55,40,31,22,17
41,01083,2683,203,157,119,84,57,38,25,15
42,01085,698,0,0,0,0,0,0,0,0
43,01087,528,15,15,12,10,8,6,4,4
44,01089,8951,322,251,148,77,36,17,8,4
45,01091,964,127,52,12,3,0,0,0,0
46,01093,1039,17,10,7,5,3,2,2,1
47,01095,4253,104,128,131,133,130,124,114,104
48,01097,14273,299,364,414,465,512,555,588,609
49,01099,625,16,23,26,28,28,26,23,19
50,01101,9615,463,667,942,1314,1806,2440,3213,4093
51,01103,3932,295,327,340,323,281,226,169,120
52,01105,579,37,43,49,46,36,24,16,9
53,01107,793,88,81,61,36,20,9,5,2
54,01109,1301,35,39,42,43,46,49,50,51
55,01111,793,41,34,26,18,12,7,5,3
56,01113,1899,54,69,84,99,114,127,136,140
57,01115,2767,126,89,46,21,10,3,2,1
58,01117,7002,355,347,307,248,186,131,90,60
59,01119,464,25,32,37,40,34,27,18,10
60,01121,2536,168,178,157,125,91,62,40,25
61,01123,1269,18,30,26,23,19,15,12,10
62,01125,9886,294,214,143,87,51,28,16,9
63,01127,2641,100,74,52,33,21,12,8,4
64,01129,620,29,23,22,19,17,15,12,9
65,01131,554,6,2,2,0,1,0,0,0
66,01133,886,61,52,36,22,13,7,3,2
67,02013,15,0,0,0,0,0,0,0,0
68,02016,97,0,0,0,0,0,0,0,0
69,02020,6331,519,335,175,84,39,17,8,3
70,02050,263,101,116,119,102,74,47,28,15
71,02060,0,0,0,0,0,0,0,0,0
72,02068,21,1,3,3,2,2,2,1,1
73,02070,37,8,13,22,33,41,39,30,19
74,02090,1813,202,148,100,63,37,22,12,7
75,02100,11,2,5,13,24,35,29,16,7
76,02105,0,,,,,,,,NaN
77,02110,453,38,66,91,115,132,136,124,101
78,02122,753,73,98,126,156,179,192,188,171
79,02130,78,6,11,19,28,43,58,72,77
80,02150,91,7,5,4,4,3,2,2,2
81,02158,34,11,19,30,42,52,55,48,35
82,02164,99,,,,,,,,NaN
83,02170,861,91,114,124,128,125,117,102,87
84,02180,112,9,6,4,3,2,2,1,1
85,02185,217,33,36,34,29,24,17,13,8
