,County,221,227,234,241,248
0,01001,1345,48,50,50,56
1,01003,4402,283,255,271,277
2,01005,628,0,0,0,0
3,01007,533,17,17,19,21
4,01009,1025,74,71,69,63
5,01011,536,8,5,5,8
6,01013,835,27,27,25,32
7,01015,2346,187,162,131,157
8,01017,868,0,0,1,0
9,01019,345,10,8,6,0
10,01021,1079,116,117,116,108
11,01023,316,11,11,11,11
12,01025,921,14,46,33,51
13,01027,352,24,22,22,21
14,01029,200,20,15,19,14
15,01031,954,63,55,56,59
16,01033,1426,85,80,83,94
17,01035,435,14,15,15,15
18,01037,111,0,0,0,0
19,01039,813,0,0,0,0
20,01041,390,22,22,21,21
21,01043,1434,62,46,30,27
22,01045,1012,55,59,66,65
23,01047,1421,8,10,9,10
24,01049,2051,66,67,60,58
25,01051,2014,83,83,88,88
26,01053,1213,37,42,40,41
27,01055,2657,163,136,150,153
28,01057,284,19,20,22,18
29,01059,1536,101,100,104,111
30,01061,382,31,39,41,47
31,01063,277,6,7,7,6
32,01065,529,15,15,15,15
33,01067,323,16,15,17,18
34,01069,1831,89,62,68,74
35,01071,1274,53,67,54,50
36,01073,15731,915,984,897,905
37,01075,271,8,9,7,6
38,01077,1405,77,72,69,70
39,01079,459,46,49,46,38
40,01081,3247,287,281,280,260
41,01083,1638,96,89,87,95
42,01085,600,9,9,10,9
43,01087,393,17,19,13,11
44,01089,6220,260,272,237,260
45,01091,624,15,19,19,18
46,01093,713,59,57,58,54
47,01095,3478,65,80,61,81
48,01097,11981,396,444,412,353
49,01099,443,0,0,1,0
50,01101,7737,253,250,251,252
51,01103,2802,156,149,142,174
52,01105,477,9,10,6,8
53,01107,531,37,36,35,32
54,01109,821,38,31,29,22
55,01111,469,28,29,25,23
56,01113,1535,52,35,36,17
57,01115,1641,106,107,113,99
58,01117,4068,295,291,299,298
59,01119,396,4,4,3,3
60,01121,1296,74,74,74,78
61,01123,924,5,5,6,11
62,01125,5123,307,287,309,285
63,01127,1815,103,107,105,111
64,01129,498,16,21,18,12
65,01131,479,10,9,10,10
66,01133,543,40,40,38,40
67,02013,2,0,0,0,0
68,02016,7,2,2,2,2
69,02020,2972,272,283,293,234
70,02050,59,18,19,20,19
71,02060,10,0,0,0,0
72,02068,1,0,0,0,0
73,02070,5,0,0,0,0
74,02090,635,69,69,73,73
75,02100,5,0,0,0,0
76,02105,0,0,0,0,0
77,02110,174,12,15,16,14
78,02122,410,9,7,14,9
79,02130,46,1,1,1,1
80,02150,14,0,0,1,0
81,02158,8,0,0,0,0
82,02164,0,0,0,0,0
83,02170,472,44,45,45,43
84,02180,39,6,5,6,6
85,02185,39,6,5,4,5
86,02188,66,1,2,4,4
87,02195,7,0,0,0,0
88,02198,25,3,3,4,3
89,02220,38,4,3,3,3
90,02230,0,0,0,0,0
91,02240,18,0,0,0,0
92,02261,73,3,3,3,3
93,02275,11,1,1,1,0
94,02282,18,8,8,6,7
95,02290,71,4,4,5,5
96,04001,3338,40,36,37,37
97,04003,1815,18,13,20,5
98,04005,3318,75,75,75,76
99,04007,1106,32,38,34,36
100,04009,714,43,48,50,42
101,04011,58,1,1,0,1
102,04012,498,2,0,2,0
103,04013,133641,1868,1970,2044,1717
104,04015,3606,118,124,117,106
105,04017,5598,108,90,90,84
106,04019,21189,703,771,703,696
107,04021,9524,331,323,366,358
108,04023,2723,0,0,0,0
109,04025,2303,51,50,51,53
110,04027,12230,142,179,205,185
111,05001,282,13,14,16,15
112,05003,388,6,9,2,1
113,05005,137,25,24,25,24
114,05007,5334,234,216,218,204
115,05009,356,57,56,54,57
116,05011,289,36,37,36,37
117,05013,23,0,1,2,1
118,05015,465,32,30,33,36
119,05017,962,24,25,9,37
120,05019,229,19,19,21,20
121,05021,180,12,12,16,15
122,05023,258,11,11,10,11
123,05025,136,8,8,10,10
124,05027,293,19,18,17,18
125,05029,202,12,14,15,14
126,05031,1851,152,167,152,137
127,05033,916,83,84,81,82
128,05035,1641,68,71,74,68
129,05037,275,25,27,27,30
130,05039,127,27,25,29,27
131,05041,239,13,12,18,25
132,05043,303,1,3,4,6
133,05045,1679,158,155,157,147
134,05047,162,10,10,11,12
135,05049,69,12,10,13,11
136,05051,1407,114,122,123,117
137,05053,192,19,19,19,19
138,05055,632,49,53,53,52
139,05057,330,24,23,28,28
140,05059,1717,29,22,28,36
141,05061,423,32,35,33,32
142,05063,760,76,76,76,77
143,05065,102,19,19,19,19
144,05067,182,8,8,5,0
145,05069,2091,193,197,196,195
146,05071,754,18,25,22,25
147,05073,66,0,0,0,1
148,05075,248,8,10,10,9
149,05077,1002,0,0,0,0
150,05079,1600,196,199,194,200
151,05081,278,19,21,17,19
152,05083,364,12,12,16,0
153,05085,717,62,60,58,52
154,05087,295,9,8,8,8
155,05089,44,3,1,2,2
156,05091,601,32,30,25,26
157,05093,1349,92,97,108,113
158,05095,94,3,2,3,3
159,05097,96,36,36,35,34
160,05099,162,6,7,6,7
161,05101,120,8,10,8,9
162,05103,157,16,18,18,19
163,05105,63,2,2,3,1
164,05107,404,23,22,22,23
165,05109,174,17,19,20,23
166,05111,486,78,57,77,74
167,05113,224,25,23,23,28
168,05115,1732,132,126,123,119
169,05117,115,0,0,1,0
170,05119,7024,554,519,548,556
171,05121,309,22,21,17,19
172,05123,1344,79,67,62,72
173,05125,1567,181,179,190,185
174,05127,86,1,3,2,2
175,05129,100,37,34,36,33
176,05131,2862,175,189,192,192
177,05133,1157,38,35,36,31
178,05135,147,13,16,15,16
179,05137,194,42,48,42,32
180,05139,690,67,70,70,68
181,05141,118,39,39,36,41
182,05143,6883,229,222,244,257
183,05145,524,69,67,67,64
184,05147,27,0,0,0,0
185,05149,1143,33,31,27,27
186,06001,18040,1073,1038,1005,1099
187,06003,2,0,0,0,0
188,06005,278,10,12,17,7
