,County,194,199,206,213,220
0,01001,1024,97,94,91,89
1,01003,3210,493,390,309,249
2,01005,563,49,50,50,50
3,01007,374,48,51,54,55
4,01009,736,125,124,122,120
5,01011,438,20,19,19,18
6,01013,752,29,28,27,26
7,01015,1560,609,717,775,773
8,01017,821,26,26,26,26
9,01019,242,38,38,39,39
10,01021,710,124,123,122,121
11,01023,274,12,11,11,11
12,01025,486,47,42,40,40
13,01027,217,77,100,121,134
14,01029,121,4,3,3,3
15,01031,709,57,41,33,28
16,01033,1093,202,217,223,222
17,01035,373,39,39,38,38
18,01037,92,4,4,4,4
19,01039,709,90,89,89,88
20,01041,286,16,16,16,16
21,01043,1141,187,184,182,180
22,01045,785,98,76,61,51
23,01047,1288,90,87,85,83
24,01049,1701,150,118,94,78
25,01051,1602,165,163,160,157
26,01053,979,126,94,63,39
27,01055,1930,231,162,102,59
28,01057,174,8,8,8,8
29,01059,1196,64,63,63,62
30,01061,232,15,14,13,13
31,01063,242,15,14,13,13
32,01065,459,21,20,20,19
33,01067,245,34,41,49,59
34,01069,1319,213,200,190,184
35,01071,828,139,139,139,139
36,01073,11859,1271,1088,943,828
37,01075,198,18,15,14,13
38,01077,1071,176,181,182,182
39,01079,310,60,56,51,45
40,01081,2505,209,175,146,123
41,01083,1196,175,171,167,164
42,01085,552,18,17,16,16
43,01087,309,23,21,20,19
44,01089,5014,704,645,602,571
45,01091,520,32,33,34,35
46,01093,542,38,29,23,19
47,01095,2966,311,309,308,307
48,01097,9086,2761,3630,4591,5571
49,01099,391,36,36,36,36
50,01101,6249,517,517,517,517
51,01103,2223,283,282,281,280
52,01105,429,41,39,38,37
53,01107,367,27,26,26,25
54,01109,660,43,43,42,42
55,01111,388,23,23,23,23
56,01113,1233,178,178,176,174
57,01115,1217,150,123,102,87
58,01117,3050,312,249,200,163
59,01119,361,14,14,13,13
60,01121,918,170,166,163,161
61,01123,814,31,31,31,31
62,01125,3974,391,390,389,388
63,01127,1470,105,101,97,93
64,01129,310,20,16,13,12
65,01131,405,16,16,16,16
66,01133,429,41,40,40,40
67,02013,1,0,0,0,0
68,02016,5,2,1,1,0
69,02020,1918,802,1021,1190,1267
70,02050,22,3,3,3,3
71,02060,6,0,0,0,0
72,02068,1,0,0,0,0
73,02070,1,0,0,0,0
74,02090,410,37,31,27,24
75,02100,4,0,0,0,0
76,02105,0,0,0,0,0
77,02110,91,0,0,0,0
78,02122,304,16,14,12,11
79,02130,35,3,3,3,2
80,02150,6,0,0,0,0
81,02158,5,0,0,0,0
82,02164,0,0,0,0,0
83,02170,305,109,168,254,364
84,02180,17,0,0,0,0
85,02185,15,2,3,3,4
86,02188,33,14,19,26,35
87,02195,6,0,0,0,0
88,02198,8,2,2,2,2
89,02220,23,1,1,1,1
90,02230,0,0,0,0,0
91,02240,14,1,1,1,1
92,02261,49,7,2,1,0
93,02275,9,1,2,5,8
94,02282,7,4,3,2,1
95,02290,46,2,2,2,2
96,04001,3084,133,128,124,121
97,04003,1557,126,108,95,85
98,04005,2997,134,121,111,104
99,04007,841,131,131,130,130
100,04009,490,120,115,107,99
101,04011,57,8,8,8,8
102,04012,474,21,19,18,17
103,04013,120960,11169,9801,8699,7808
104,04015,3040,286,237,200,172
105,04017,5284,325,308,294,282
106,04019,16741,1487,1413,1353,1305
107,04021,8301,655,567,495,438
108,04023,2610,113,102,94,87
109,04025,1858,236,235,234,233
110,04027,11203,792,726,671,625
111,05001,201,35,30,27,25
112,05003,254,30,37,42,43
113,05005,62,3,3,3,3
114,05007,4572,300,278,260,245
115,05009,176,18,21,23,24
116,05011,147,9,10,10,9
117,05013,13,2,2,2,1
118,05015,340,33,33,33,32
119,05017,536,64,63,63,62
120,05019,159,18,12,9,7
121,05021,109,9,8,8,8
122,05023,182,9,8,8,8
123,05025,71,12,14,15,17
124,05027,202,38,45,53,60
125,05029,137,5,5,4,4
126,05031,1134,244,292,341,386
127,05033,554,100,100,98,94
128,05035,1242,102,103,104,105
129,05037,172,9,9,9,9
130,05039,58,15,15,14,12
131,05041,160,26,26,26,26
132,05043,166,38,38,37,35
133,05045,1212,138,136,134,132
134,05047,108,7,7,7,7
135,05049,29,2,2,2,1
136,05051,875,143,109,81,61
137,05053,127,10,10,10,10
138,05055,393,322,652,1148,1741
