,State,243,248,255,262,269,276,283
0,Washington,2049,35,33,32,31,30,28
1,Illinois,8693,133,133,132,133,133,133
2,California,15056,636,632,626,618,610,598
3,Arizona,5478,102,83,67,54,44,36
4,Massachusetts,9317,42,34,31,28,26,23
5,Wisconsin,1244,49,50,52,52,54,55
6,Texas,15127,613,530,457,394,338,291
7,Nebraska,452,18,19,19,20,21,21
8,Utah,441,9,8,6,6,5,4
9,Oregon,529,27,26,26,25,24,24
10,Florida,13317,530,464,404,352,307,266
11,New York,33092,0,0,0,0,0,0
12,Rhode Island,1097,5,4,4,3,3,2
13,Georgia,6604,276,246,219,193,170,150
14,New Hampshire,438,1,1,1,0,0,0
15,North Carolina,3247,174,171,168,166,163,159
16,New Jersey,16069,13,10,8,6,5,4
17,Colorado,2018,24,24,23,22,22,21
18,Maryland,3883,44,42,40,38,36,34
19,Nevada,1531,57,48,42,35,30,26
20,Tennessee,2233,227,243,256,270,281,292
21,Hawaii,120,14,14,12,11,10,9
22,Indiana,3512,78,77,77,77,76,75
23,Kentucky,1112,70,73,78,82,86,90
24,Minnesota,2021,62,65,68,71,74,78
25,Oklahoma,948,46,43,40,36,34,32
26,Pennsylvania,7985,79,75,71,68,64,61
27,South Carolina,3212,130,114,100,87,77,67
28,District of Columbia,621,3,3,2,2,2,2
29,Kansas,601,64,80,98,120,146,174
30,Missouri,1838,109,117,125,135,143,152
31,Vermont,58,0,0,0,0,0,0
32,Virginia,3019,100,100,100,100,99,98
33,Connecticut,4495,6,5,4,4,4,3
34,Iowa,1284,42,37,32,28,25,22
35,Louisiana,5377,105,88,74,62,53,44
36,Ohio,4623,148,145,142,139,136,132
37,Michigan,6981,80,83,84,86,88,91
38,South Dakota,202,8,8,8,8,8,8
39,Arkansas,1197,151,165,180,193,205,216
40,Delaware,627,3,3,2,2,2,1
41,Mississippi,2810,73,42,22,12,6,3
42,New Mexico,851,20,18,16,14,12,11
43,North Dakota,193,18,19,22,24,26,29
44,Wyoming,49,4,4,5,6,7,8
45,Alaska,45,2,1,1,0,0,0
46,Maine,140,1,1,1,1,1,1
47,Alabama,2439,78,70,64,57,51,46
48,Idaho,447,24,22,20,18,16,14
49,Montana,160,15,16,16,17,18,18
50,Puerto Rico,609,59,60,62,63,65,66
51,Virgin Islands,19,1,1,1,0,0,0
52,Guam,35,0,0,0,0,0,0
53,West Virginia,315,24,22,20,18,16,15
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN
