,State,229,234,241,248,255,262,269,276,283
0,Washington,77545,2849,2594,2355,2124,1907,1702,1511,1334
1,Illinois,252884,19850,22271,23751,23855,22572,20216,17244,14108
2,California,740965,27385,22928,19003,15600,12704,10278,8271,6626
3,Arizona,205964,3603,3267,2938,2599,2271,1962,1686,1442
4,Massachusetts,122791,2458,3843,5865,8591,11873,15192,17636,18343
5,Wisconsin,81760,7701,9010,10166,10971,11247,10938,10123,8966
6,Texas,659041,25257,20882,16941,13549,10698,8361,6493,5009
7,Nebraska,35975,1512,1334,1139,960,800,661,542,441
8,Utah,55033,2582,2750,2872,2928,2917,2833,2694,2503
9,Oregon,28190,1666,1660,1642,1612,1570,1517,1454,1390
10,Florida,648269,21067,19148,16979,14712,12480,10414,8563,6955
11,New York,440021,5099,5441,5771,6083,6331,6540,6688,6735
12,Rhode Island,22243,524,498,463,424,383,342,303,267
13,Georgia,283807,12128,9996,8062,6387,4986,3842,2936,2226
14,New Hampshire,7476,216,260,312,372,441,520,605,698
15,North Carolina,182334,9646,8943,8105,7209,6309,5454,4676,3967
16,New Jersey,194390,2222,2097,1972,1838,1701,1561,1426,1300
17,Colorado,59464,2177,2185,2192,2186,2159,2119,2062,1990
18,Maryland,112883,5178,5651,6021,6230,6249,6080,5752,5292
19,Nevada,71967,2639,2189,1791,1450,1162,921,725,568
20,Tennessee,165109,10773,10561,9925,8948,7765,6525,5346,4284
21,Hawaii,9959,1329,1158,983,823,681,557,451,364
22,Indiana,100394,6674,6361,5906,5371,4789,4195,3615,3070
23,Kentucky,53064,4673,4694,4576,4358,4064,3717,3335,2946
24,Minnesota,81225,5771,5889,5844,5649,5323,4896,4413,3897
25,Oklahoma,64220,6244,6446,6331,5940,5345,4632,3887,3172
26,Pennsylvania,144540,6139,6760,7350,7878,8325,8664,8875,8932
27,South Carolina,125607,6928,6962,6667,6122,5417,4630,3850,3125
28,District of Columbia,14315,353,332,310,286,260,235,209,186
29,Kansas,46337,3058,2648,2226,1840,1502,1214,973,774
30,Missouri,95406,11462,13186,14355,14629,13975,12574,10707,8711
31,Vermont,1651,32,26,22,18,15,12,10,8
32,Virginia,127516,7691,7923,7986,7870,7573,7125,6570,5946
33,Connecticut,53365,748,730,708,683,655,626,596,565
34,Iowa,70537,4846,3820,2910,2176,1603,1172,851,613
35,Louisiana,153177,4834,4525,4104,3609,3089,2577,2112,1703
36,Ohio,131336,8194,8834,9263,9518,9599,9482,9182,8717
37,Michigan,118403,4042,3621,3204,2815,2458,2137,1849,1593
38,South Dakota,15300,1667,1459,1213,976,765,589,445,333
39,Arkansas,65727,4909,5004,4881,4553,4069,3500,2915,2366
40,Delaware,18249,733,807,868,911,931,925,896,842
41,Mississippi,87130,3750,3117,2518,1987,1540,1179,892,670
42,New Mexico,26144,787,713,640,571,507,449,396,347
43,North Dakota,13801,2471,2550,2419,2106,1702,1297,946,670
44,Wyoming,4032,268,277,286,291,292,291,287,279
45,Alaska,5793,692,793,893,975,1031,1054,1040,991
46,Maine,4701,212,231,251,271,292,313,334,354
47,Alabama,132973,4295,3578,2917,2335,1855,1459,1139,883
48,Idaho,33738,704,427,254,151,89,53,31,18
49,Montana,8316,981,1030,1055,1060,1043,1003,943,871
50,Puerto Rico,35375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,1190,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,Guam,1619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,West Virginia,11575,1527,1969,2458,2957,3412,3758,3928,3893
54,Northern Mariana Islands,59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
