,State,236,241,248,255,262
0,Washington,80138,2647,2524,2434,2307
1,Illinois,264831,11787,11109,10057,9017
2,California,765134,23684,23180,21020,18383
3,Arizona,208725,2648,2405,2130,2068
4,Massachusetts,125080,2256,2106,1809,1888
5,Wisconsin,89956,7397,7411,7391,6381
6,Texas,685748,22400,20858,18077,16120
7,Nebraska,38642,1889,1828,1711,1679
8,Utah,58438,2819,2928,2923,2806
9,Oregon,29337,1301,1307,1270,1227
10,Florida,665730,16867,14823,13002,11178
11,New York,444948,4865,4779,4757,4790
12,Rhode Island,23130,528,472,446,378
13,Georgia,295337,10929,10252,9299,8254
14,New Hampshire,7714,230,226,220,221
15,North Carolina,191028,7956,7357,7112,6634
16,New Jersey,196968,2634,2689,2582,2498
17,Colorado,61687,1905,1930,1811,1697
18,Maryland,116646,3744,3656,3536,3229
19,Nevada,73814,2062,1857,1607,1437
20,Tennessee,174274,7335,7090,6261,5296
21,Hawaii,10779,907,895,862,730
22,Indiana,106540,5975,5982,5625,5412
23,Kentucky,57282,4270,4114,4096,4008
24,Minnesota,84949,3846,3514,3392,3334
25,Oklahoma,70223,5105,4851,4684,4501
26,Pennsylvania,150000,4578,4297,4126,3950
27,South Carolina,132680,5517,5412,5258,5011
28,District of Columbia,14622,296,268,255,272
29,Kansas,49660,2971,2767,2759,2586
30,Missouri,105278,8741,8519,8568,7709
31,Vermont,1696,37,32,33,32
32,Virginia,134571,6976,6563,6127,5746
33,Connecticut,54895,777,771,786,717
34,Iowa,75064,4262,4205,3941,3880
35,Louisiana,157947,4704,4303,3972,3528
36,Ohio,138484,6720,6452,6325,5975
37,Michigan,124287,5627,5420,5171,4912
38,South Dakota,16801,1559,1382,1251,1165
39,Arkansas,70627,4850,4646,4182,3958
40,Delaware,18937,717,665,615,538
41,Mississippi,90018,2890,2502,2330,2109
42,New Mexico,26842,630,588,559,519
43,North Dakota,15831,1798,1816,1792,1710
44,Wyoming,4394,290,272,274,272
45,Alaska,7268,530,497,491,479
46,Maine,4904,191,191,192,191
47,Alabama,139459,5138,5059,4609,4126
48,Idaho,35532,1796,1657,1605,1550
49,Montana,9107,719,686,643,643
50,Puerto Rico,37750,2188,2018,1680,1390
51,Virgin Islands,1221,41,35,35,28
52,Guam,1927,215,217,207,215
53,West Virginia,12830,1215,1233,1208,1145
54,Northern Mariana Islands,61,1,1,1,1
55,American Samoa,0,0,0,0,0
