,State,382,388,395,402,409
0,Washington,320146,6276,8834,13155,15034
1,Illinois,1146346,14910,21998,34766,42221
2,California,3417982,38705,24359,33214,31013
3,Arizona,780637,14245,10385,10619,8487
4,Massachusetts,543934,13027,15389,19802,20928
5,Wisconsin,600782,9055,14926,23051,28103
6,Texas,2494861,91561,91919,106389,113257
7,Nebraska,193722,2303,3304,5552,6991
8,Utah,354608,6486,7098,9349,11206
9,Oregon,147122,3791,5541,8133,9189
10,Florida,1777983,41305,53737,72770,78785
11,New York,1480224,49685,58175,65580,62028
12,Rhode Island,117891,2686,3273,4078,4351
13,Georgia,940991,20188,24254,31675,33217
14,New Hampshire,68379,2318,3592,4847,5150
15,North Carolina,796195,29186,31521,36756,36077
16,New Jersey,722167,21577,26440,29652,28599
17,Colorado,405330,6986,9435,14271,17126
18,Maryland,363650,5378,9535,14389,15698
19,Nevada,284042,3728,3458,4391,4631
20,Tennessee,744600,11886,16144,23602,27517
21,Hawaii,26684,709,942,1194,1537
22,Indiana,639711,7886,13102,21230,24526
23,Kentucky,377790,11149,13399,17633,18762
24,Minnesota,468118,5759,10444,16796,21488
25,Oklahoma,403954,11431,12277,15119,16354
26,Pennsylvania,873146,20985,31042,41177,42955
27,South Carolina,466373,16470,17879,20794,20148
28,District of Columbia,38035,637,531,624,888
29,Kansas,283926,5156,6541,10165,12812
30,Missouri,481929,5837,12224,21679,27003
31,Vermont,12900,935,1613,2374,2738
32,Virginia,529125,16928,20927,24844,23360
33,Connecticut,259372,6726,9047,11646,12007
34,Iowa,324590,4491,7733,12765,16129
35,Louisiana,411812,9383,12285,17085,19298
36,Ohio,920217,19418,28268,40823,45803
37,Michigan,620685,6602,15805,28170,34373
38,South Dakota,109229,985,2031,3722,4963
39,Arkansas,306736,9299,10438,13035,14443
40,Delaware,80594,1703,2390,3145,3175
41,Mississippi,281678,5342,7567,10503,12245
42,New Mexico,177556,2619,2628,3722,4516
43,North Dakota,98155,732,1705,3067,4179
44,Wyoming,52627,818,1276,2028,2477
45,Alaska,55259,1114,1350,1921,2442
46,Maine,41219,1352,2697,4348,4913
47,Alabama,472423,11759,14041,18381,20611
48,Idaho,165209,2113,3394,5589,6761
49,Montana,95790,2113,3106,4392,5153
50,Puerto Rico,95839,NaN,NaN,NaN,NaN
51,Virgin Islands,2466,NaN,NaN,NaN,NaN
52,Guam,7636,NaN,NaN,NaN,NaN
53,West Virginia,124708,2712,4083,5810,6084
54,Northern Mariana Islands,133,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
