,State,376,381,388,395,402
0,Washington,4318,174,160,202,176
1,Illinois,21273,520,475,497,456
2,California,41402,2872,2413,2946,2506
3,Arizona,13124,782,803,679,580
4,Massachusetts,14607,449,426,404,373
5,Wisconsin,6436,198,199,198,176
6,Texas,37245,2046,2009,2072,1807
7,Nebraska,1920,32,64,43,40
8,Utah,1668,65,70,55,48
9,Oregon,1958,86,83,69,60
10,Florida,26685,1075,1065,955,859
11,New York,43805,1247,1386,1261,1165
12,Rhode Island,2173,37,65,80,72
13,Georgia,14242,810,581,828,724
14,New Hampshire,1059,61,65,70,61
15,North Carolina,9342,613,535,567,493
16,New Jersey,21513,483,500,548,526
17,Colorado,5641,114,111,90,84
18,Maryland,7154,223,227,190,172
19,Nevada,4278,192,153,160,138
20,Tennessee,9753,510,511,456,397
21,Hawaii,409,18,19,12,11
22,Indiana,9989,240,260,289,260
23,Kentucky,3780,283,239,232,201
24,Minnesota,6270,109,107,126,116
25,Oklahoma,3564,240,179,210,181
26,Pennsylvania,21651,956,864,1068,924
27,South Carolina,7283,434,413,467,412
28,District of Columbia,916,27,25,28,27
29,Kansas,3797,141,139,127,112
30,Missouri,7044,225,206,183,163
31,Vermont,175,6,7,9,8
32,Virginia,6474,464,518,419,370
33,Connecticut,7119,189,236,161,149
34,Iowa,4906,163,152,127,116
35,Louisiana,8912,314,247,296,269
36,Ohio,11230,371,425,397,352
37,Michigan,15536,316,278,295,268
38,South Dakota,1778,48,21,44,40
39,Arkansas,4895,243,243,233,204
40,Delaware,1101,30,59,61,58
41,Mississippi,6056,243,249,248,220
42,New Mexico,3295,151,81,146,127
43,North Dakota,1447,18,15,16,16
44,Wyoming,596,32,21,35,30
45,Alaska,262,12,7,7,6
46,Maine,595,52,52,41,35
47,Alabama,7688,632,439,535,458
48,Idaho,1735,49,58,53,48
49,Montana,1234,47,28,38,34
50,Puerto Rico,1836,NaN,NaN,NaN,NaN
51,Virgin Islands,24,NaN,NaN,NaN,NaN
52,Guam,129,NaN,NaN,NaN,NaN
53,West Virginia,2028,122,74,97,83
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
