,State,607,612,619,626,633
0,Washington,NaN,240,224,253,233
1,Illinois,NaN,254,263,315,305
2,California,NaN,788,657,604,434
3,Arizona,NaN,244,247,227,187
4,Massachusetts,NaN,83,89,87,77
5,Wisconsin,NaN,99,108,105,92
6,Texas,NaN,1704,1615,1520,1143
7,Nebraska,NaN,28,22,25,22
8,Utah,NaN,78,90,82,71
9,Oregon,NaN,139,141,147,127
10,Florida,NaN,215,72,40,10
11,New York,NaN,242,253,308,289
12,Rhode Island,NaN,20,19,13,7
13,Georgia,NaN,734,687,650,490
14,New Hampshire,NaN,19,20,19,15
15,North Carolina,NaN,472,513,534,486
16,New Jersey,NaN,125,118,121,105
17,Colorado,NaN,105,110,122,123
18,Maryland,NaN,99,103,103,89
19,Nevada,NaN,113,121,75,43
20,Tennessee,NaN,424,446,484,461
21,Hawaii,NaN,46,36,43,37
22,Indiana,NaN,285,303,303,263
23,Kentucky,NaN,240,253,285,268
24,Minnesota,NaN,84,85,92,92
25,Oklahoma,NaN,196,205,197,159
26,Pennsylvania,NaN,272,320,334,322
27,South Carolina,NaN,432,471,438,346
28,District of Columbia,NaN,9,6,7,6
29,Kansas,NaN,111,115,119,107
30,Missouri,NaN,182,144,169,154
31,Vermont,NaN,10,8,13,12
32,Virginia,NaN,187,233,223,199
33,Connecticut,NaN,34,43,26,15
34,Iowa,NaN,61,71,71,67
35,Louisiana,NaN,246,224,188,129
36,Ohio,NaN,289,405,407,395
37,Michigan,NaN,184,197,203,189
38,South Dakota,NaN,20,26,24,22
39,Arkansas,NaN,163,162,153,126
40,Delaware,NaN,19,19,24,25
41,Mississippi,NaN,260,232,197,129
42,New Mexico,NaN,61,61,58,48
43,North Dakota,NaN,19,18,16,12
44,Wyoming,NaN,31,21,23,19
45,Alaska,NaN,14,12,13,12
46,Maine,NaN,25,34,17,9
47,Alabama,NaN,376,352,338,276
48,Idaho,NaN,109,169,168,161
49,Montana,NaN,41,51,57,57
50,Puerto Rico,NaN,NaN,NaN,NaN,NaN
51,Virgin Islands,NaN,NaN,NaN,NaN,NaN
52,Guam,NaN,NaN,NaN,NaN,NaN
53,West Virginia,NaN,135,163,184,175
54,Northern Mariana Islands,NaN,NaN,NaN,NaN,NaN
55,American Samoa,NaN,NaN,NaN,NaN,NaN
