,State,383,388,395,402,409
0,Washington,4451,152,181,137,121
1,Illinois,21779,427,358,440,413
2,California,44494,2365,2393,2544,2159
3,Arizona,14055,661,565,614,527
4,Massachusetts,15054,385,335,358,333
5,Wisconsin,6614,160,160,165,148
6,Texas,39482,1923,1893,1945,1697
7,Nebraska,1968,27,43,45,42
8,Utah,1738,52,48,42,37
9,Oregon,2024,65,73,69,60
10,Florida,27815,1093,1192,920,823
11,New York,44969,1065,1109,1232,1143
12,Rhode Island,2236,54,55,66,61
13,Georgia,15130,712,707,604,524
14,New Hampshire,1106,49,50,63,55
15,North Carolina,9991,566,610,546,472
16,New Jersey,22011,478,521,423,411
17,Colorado,5733,100,100,102,99
18,Maryland,7372,173,169,171,155
19,Nevada,4522,144,154,136,118
20,Tennessee,10566,589,522,640,554
21,Hawaii,417,12,14,10,8
22,Indiana,11875,438,439,438,417
23,Kentucky,4091,267,259,221,189
24,Minnesota,6370,90,92,90,87
25,Oklahoma,3817,229,206,215,185
26,Pennsylvania,22443,676,668,710,621
27,South Carolina,7690,425,366,396,345
28,District of Columbia,956,25,27,22,20
29,Kansas,4167,169,176,170,150
30,Missouri,7452,219,224,208,191
31,Vermont,183,7,5,8,8
32,Virginia,6820,435,483,571,502
33,Connecticut,7282,150,170,160,148
34,Iowa,5110,257,110,210,194
35,Louisiana,9142,258,237,227,208
36,Ohio,11695,423,381,443,398
37,Michigan,15863,244,218,215,204
38,South Dakota,1809,29,34,26,24
39,Arkansas,5106,216,203,200,176
40,Delaware,1208,55,77,48,45
41,Mississippi,6270,219,162,212,189
42,New Mexico,3412,111,88,99,87
43,North Dakota,1454,11,15,12,12
44,Wyoming,624,22,23,18,16
45,Alaska,279,14,7,9,8
46,Maine,636,35,34,34,29
47,Alabama,8523,782,826,487,412
48,Idaho,1776,38,37,39,36
49,Montana,1314,46,46,38,34
50,Puerto Rico,1888,NaN,NaN,NaN,NaN
51,Virgin Islands,24,NaN,NaN,NaN,NaN
52,Guam,130,NaN,NaN,NaN,NaN
53,West Virginia,2131,89,77,75,65
54,Northern Mariana Islands,2,NaN,NaN,NaN,NaN
55,American Samoa,0,NaN,NaN,NaN,NaN
