,Region,676,682,689,696,703
0,Belgium,,240,234,223,202
1,Bulgaria,,681,551,426,340
2,Czechia,,974,1160,1288,1375
3,Denmark,,72,81,83,78
4,Germany,,1762,1756,1592,1358
5,Estonia,,41,31,22,16
6,Ireland,,73,80,84,89
7,Greece,,664,710,730,733
8,Spain,,145,158,178,192
9,France,,548,744,990,1326
10,Croatia,,449,445,426,402
11,Italy,,641,791,949,1172
12,Cyprus,,5,5,5,6
13,Latvia,,154,126,99,76
14,Lithuania,,150,125,101,81
15,Luxembourg,,5,5,4,5
16,Hungary,,954,959,931,881
17,Malta,,4,5,8,11
18,Netherlands,,352,352,310,252
19,Austria,,424,476,504,516
20,Poland,,2748,3563,4429,5584
21,Portugal,,117,154,199,257
22,Romania,,1812,1574,1281,978
23,Slovenia,,126,122,114,105
24,Slovakia,,430,448,428,400
25,Finland,,40,43,46,50
26,Sweden,,23,24,23,24
27,United Kingdom,,920,886,840,798
28,Iceland,,1,1,1,1
29,Liechtenstein,,1,1,2,2
30,Norway,,44,52,62,71
31,Switzerland,,80,92,104,111
