,Region,445,451,458,465,472
0,Belgium,,300,291,262,232
1,Bulgaria,,781,720,633,549
2,Czechia,,675,530,408,314
3,Denmark,,14,14,14,15
4,Germany,,1254,1286,1244,1254
5,Estonia,,65,55,44,36
6,Ireland,,49,42,37,34
7,Greece,,510,510,485,467
8,Spain,,1055,1156,1242,1354
9,France,,2351,2650,2870,3214
10,Croatia,,305,392,481,586
11,Italy,,2732,2429,2102,1808
12,Cyprus,,12,14,15,17
13,Latvia,,50,49,47,47
14,Lithuania,,88,104,125,152
15,Luxembourg,,21,19,17,16
16,Hungary,,1612,1451,1264,1082
17,Malta,,7,6,4,3
18,Netherlands,,188,194,204,213
19,Austria,,218,210,196,186
20,Poland,,3555,3486,3238,3126
21,Portugal,,46,54,67,84
22,Romania,,917,806,690,586
23,Slovenia,,51,50,49,49
24,Slovakia,,428,383,328,274
25,Finland,,16,13,10,8
26,Sweden,,348,390,412,442
27,United Kingdom,,159,104,64,40
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,1,1,1
30,Norway,,15,14,13,12
31,Switzerland,,131,143,156,179
