,Region,641,647,654,661,668
0,Belgium,,80,78,73,68
1,Bulgaria,,753,825,827,832
2,Czechia,,99,155,240,356
3,Denmark,,16,19,21,23
4,Germany,,451,476,480,502
5,Estonia,,40,44,45,44
6,Ireland,,42,46,51,58
7,Greece,,254,271,286,304
8,Spain,,100,77,64,48
9,France,,185,165,141,128
10,Croatia,,164,196,226,262
11,Italy,,240,238,230,227
12,Cyprus,,4,4,4,4
13,Latvia,,161,195,221,229
14,Lithuania,,229,238,235,228
15,Luxembourg,,2,2,2,3
16,Hungary,,124,148,169,194
17,Malta,,1,0,0,0
18,Netherlands,,79,98,109,113
19,Austria,,89,98,104,108
20,Poland,,487,735,1058,1606
21,Portugal,,47,48,49,50
22,Romania,,3058,3135,3048,2924
23,Slovenia,,44,48,50,55
24,Slovakia,,97,98,91,86
25,Finland,,15,15,14,14
26,Sweden,,22,17,13,11
27,United Kingdom,,924,862,747,620
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,6,6,5,5
31,Switzerland,,18,14,11,9
