,Region,466,472,479,486,493
0,Belgium,,226,186,147,116
1,Bulgaria,,461,362,281,218
2,Czechia,,290,221,166,126
3,Denmark,,16,15,14,14
4,Germany,,1374,1224,1058,889
5,Estonia,,28,21,16,13
6,Ireland,,33,32,30,31
7,Greece,,379,296,225,166
8,Spain,,954,984,982,1006
9,France,,1564,1285,1026,826
10,Croatia,,308,294,271,240
11,Italy,,1605,1326,1078,886
12,Cyprus,,14,14,13,12
13,Latvia,,48,48,46,47
14,Lithuania,,102,106,110,113
15,Luxembourg,,10,9,8,7
16,Hungary,,930,718,542,409
17,Malta,,3,2,1,1
18,Netherlands,,134,124,110,99
19,Austria,,136,113,94,78
20,Poland,,2084,1568,1144,870
21,Portugal,,18,16,14,13
22,Romania,,675,504,360,260
23,Slovenia,,44,40,36,32
24,Slovakia,,238,190,139,106
25,Finland,,8,6,5,4
26,Sweden,,281,281,250,228
27,United Kingdom,,106,93,80,70
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,13,10,8,7
31,Switzerland,,80,76,69,64
