,Region,438,444,451,458,465
0,Belgium,,286,301,296,274
1,Bulgaria,,822,779,692,614
2,Czechia,,750,537,365,241
3,Denmark,,16,17,18,20
4,Germany,,1022,916,824,742
5,Estonia,,62,50,38,27
6,Ireland,,50,45,40,38
7,Greece,,524,554,564,592
8,Spain,,961,598,354,216
9,France,,2267,2460,2667,2854
10,Croatia,,235,323,433,580
11,Italy,,2487,2141,1880,1642
12,Cyprus,,11,12,12,13
13,Latvia,,47,42,37,32
14,Lithuania,,76,83,92,104
15,Luxembourg,,13,10,8,6
16,Hungary,,1796,1695,1507,1329
17,Malta,,10,7,4,2
18,Netherlands,,215,230,232,251
19,Austria,,186,175,160,143
20,Poland,,3696,3998,4156,4348
21,Portugal,,39,32,27,23
22,Romania,,929,884,814,746
23,Slovenia,,58,63,68,72
24,Slovakia,,388,324,251,191
25,Finland,,18,16,14,11
26,Sweden,,171,135,100,77
27,United Kingdom,,240,185,144,111
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,17,16,15,14
31,Switzerland,,79,74,68,63
