,Region,718,724,731,738,745
0,Belgium,,127,97,69,51
1,Bulgaria,,543,637,740,876
2,Czechia,,337,276,217,178
3,Denmark,,109,102,87,71
4,Germany,,1534,1349,1160,1022
5,Estonia,,26,28,29,30
6,Ireland,,164,204,229,229
7,Greece,,635,720,766,807
8,Spain,,1149,1670,2320,3040
9,France,,2406,3036,3668,4141
10,Croatia,,289,293,288,282
11,Italy,,3180,4562,6267,8470
12,Cyprus,,32,48,70,98
13,Latvia,,78,88,100,117
14,Lithuania,,138,137,136,134
15,Luxembourg,,9,10,11,11
16,Hungary,,391,292,208,150
17,Malta,,14,17,18,16
18,Netherlands,,207,190,162,140
19,Austria,,112,112,112,114
20,Poland,,2081,1804,1525,1302
21,Portugal,,98,86,71,57
22,Romania,,216,192,168,146
23,Slovenia,,66,75,84,93
24,Slovakia,,211,161,116,85
25,Finland,,78,93,106,127
26,Sweden,,94,126,168,226
27,United Kingdom,,1964,2160,2187,2042
28,Iceland,,2,4,5,7
29,Liechtenstein,,1,1,1,1
30,Norway,,57,58,56,57
31,Switzerland,,102,83,67,55
