,Region,585,591,598,605,612
0,Belgium,,33,34,34,35
1,Bulgaria,,288,437,624,952
2,Czechia,,12,13,15,17
3,Denmark,,9,11,12,14
4,Germany,,187,235,296,373
5,Estonia,,6,7,8,10
6,Ireland,,20,21,21,23
7,Greece,,224,260,287,327
8,Spain,,494,470,435,406
9,France,,840,935,997,1091
10,Croatia,,29,38,50,68
11,Italy,,418,480,543,624
12,Cyprus,,12,10,8,6
13,Latvia,,6,9,11,14
14,Lithuania,,48,60,72,87
15,Luxembourg,,1,1,1,1
16,Hungary,,8,9,10,11
17,Malta,,2,2,2,2
18,Netherlands,,52,51,49,47
19,Austria,,24,33,46,64
20,Poland,,23,25,28,33
21,Portugal,,69,62,54,49
22,Romania,,158,260,420,686
23,Slovenia,,12,19,28,42
24,Slovakia,,3,3,4,4
25,Finland,,11,10,10,10
26,Sweden,,16,24,36,53
27,United Kingdom,,662,669,658,650
28,Iceland,,1,1,1,1
29,Liechtenstein,,0,0,0,1
30,Norway,,7,9,12,16
31,Switzerland,,27,34,44,56
