,Region,480,486,493,500,507
0,Belgium,,133,96,65,45
1,Bulgaria,,265,200,150,110
2,Czechia,,174,130,93,69
3,Denmark,,12,13,14,16
4,Germany,,999,791,596,458
5,Estonia,,19,16,13,11
6,Ireland,,18,15,11,9
7,Greece,,368,327,282,250
8,Spain,,720,645,546,482
9,France,,980,780,592,464
10,Croatia,,199,156,118,88
11,Italy,,1006,765,566,410
12,Cyprus,,11,9,6,5
13,Latvia,,55,54,52,50
14,Lithuania,,82,79,76,73
15,Luxembourg,,5,4,3,3
16,Hungary,,458,340,245,181
17,Malta,,1,0,0,0
18,Netherlands,,114,96,77,63
19,Austria,,69,49,33,22
20,Poland,,1246,936,692,522
21,Portugal,,16,16,17,19
22,Romania,,396,288,205,148
23,Slovenia,,28,24,20,17
24,Slovakia,,152,116,89,67
25,Finland,,7,6,5,5
26,Sweden,,226,209,182,173
27,United Kingdom,,76,73,72,72
28,Iceland,,0,0,0,0
29,Liechtenstein,,0,0,0,0
30,Norway,,10,9,8,7
31,Switzerland,,41,32,25,20
